lang,url,stars,description
C,https://github.com/mit-pdos/xv6-public,"7,716",xv6 OS
C,https://github.com/mit-pdos/xv6-riscv,"6,795",Xv6 for RISC-V
C,https://github.com/earlephilhower/arduino-pico,"1,946","Raspberry Pi Pico Arduino core, for all RP2040 and RP2350 boards"
C,https://github.com/RfidResearchGroup/proxmark3,"3,755",Iceman Fork - Proxmark3
C,https://github.com/immortalwrt/immortalwrt,"5,558",An opensource OpenWrt variant for mainland China users.
C,https://github.com/arendst/Tasmota,"21,903","Alternative firmware for ESP8266 and ESP32 based devices with easy configuration using webUI, OTA updates, automation using timers or rules, expandability and entirely local control over MQTT, HTTP, Serial or KNX. Full documentation at"
C,https://github.com/portapack-mayhem/mayhem-firmware,"3,201",Custom firmware for the HackRF+PortaPack H1/H2
C,https://github.com/littlefs-project/littlefs,"5,057",A little fail-safe filesystem designed for microcontrollers
C,https://github.com/yugabyte/yugabyte-db,"8,815",YugabyteDB - the cloud native distributed SQL database for mission-critical applications.
C,https://github.com/raysan5/raylib,"21,315",A simple and easy-to-use library to enjoy videogames programming
C,https://github.com/FRRouting/frr,"3,180",The FRRouting Protocol Suite
C,https://github.com/hufrea/byedpi,"1,162",Bypass DPI
C,https://github.com/greatscottgadgets/hackrf,"6,385",low cost software radio platform
C,https://github.com/RT-Thread/rt-thread,"10,247",RT-Thread is an open source IoT Real-Time Operating System (RTOS).
C,https://github.com/Tencent/wcdb,"10,715",WCDB is a cross-platform database framework developed by WeChat.
C,https://github.com/opa334/Dopamine,"3,305",Dopamine is a semi-untethered jailbreak for iOS 15 and 16
C,https://github.com/alfiecg24/TrollInstallerX,"1,004",A TrollStore installer for iOS 14.0 - 16.6.1
C,https://github.com/iovisor/bcc,"20,171","BCC - Tools for BPF-based Linux IO analysis, networking, monitoring, and more"
C,https://github.com/riscv-software-src/riscv-isa-sim,"2,337","Spike, a RISC-V ISA Simulator"
C,https://github.com/pgbackrest/pgbackrest,"2,445",Reliable PostgreSQL Backup & Restore
C,https://github.com/libretro/RetroArch,"10,008","Cross-platform, sophisticated frontend for the libretro API. Licensed GPLv3."
C,https://github.com/allinurl/goaccess,"18,059",GoAccess is a real-time web log analyzer and interactive viewer that runs in a terminal in *nix systems or through your browser.
C,https://github.com/Foundry376/Mailspring,"15,380","💌 A beautiful, fast and fully open source mail client for Mac, Windows and Linux."
C,https://github.com/kiddin9/openwrt-packages,"1,776",openwrt packages
C,https://github.com/nginx/nginx,"21,188",The official NGINX Open Source repository.
C,https://github.com/valkey-io/valkey,"15,337",A flexible distributed key-value datastore that supports both caching and beyond caching workloads.
C,https://github.com/FreeRDP/FreeRDP,"10,733",FreeRDP is a free remote desktop protocol library and clients
C,https://github.com/c3lang/c3c,"2,455",Compiler for the C3 language
C,https://github.com/mpv-player/mpv,"27,686",🎥 Command line video player
C,https://github.com/Flipper-XFW/Xtreme-Firmware,"9,337","The Dom amongst the Flipper Zero Firmware. Give your Flipper the power and freedom it is really craving. Let it show you its true form. Dont delay, switch to the one and only true Master today!"
C,https://github.com/floooh/sokol,"6,800",minimal cross-platform standalone C headers
C,https://github.com/freebsd/freebsd-src,"7,729",The FreeBSD src tree publish-only repository. Experimenting with 'simple' pull requests....
C,https://github.com/raspberrypi/pico-sdk,"3,599",
C,https://github.com/asg017/sqlite-vec,"3,599",A vector search SQLite extension that runs anywhere!
C,https://github.com/DarkFlippers/unleashed-firmware,"16,826",Flipper Zero Unleashed Firmware
C,https://github.com/hanwckf/immortalwrt-mt798x,"1,006",
C,https://github.com/capstone-engine/capstone,"7,312","Capstone disassembly/disassembler framework for ARM, ARM64 (ARMv8), Alpha, BPF, Ethereum VM, HPPA, LoongArch, M68K, M680X, Mips, MOS65XX, PPC, RISC-V(rv32G/rv64G), SH, Sparc, SystemZ, TMS320C64X, TriCore, Webassembly, XCore and X86."
C,https://github.com/raspberrypi/pico-examples,"2,744",
C,https://github.com/flipperdevices/flipperzero-firmware,"12,116",Flipper Zero firmware source code
C,https://github.com/obsproject/obs-studio,"58,547",OBS Studio - Free and open source software for live streaming and screen recording
C,https://github.com/libsdl-org/SDL_image,536,Image decoding for many popular formats for Simple Directmedia Layer.
C,https://github.com/FreeRTOS/FreeRTOS-Kernel,"2,631","FreeRTOS kernel files only, submoduled intohttps://github.com/FreeRTOS/FreeRTOSand various other repos."
C,https://github.com/microsoft/mimalloc,"10,307",mimalloc is a compact general purpose allocator with excellent performance.
C,https://github.com/curl/curl,"35,260","A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, POP3, POP3S, RTMP, RTMPS, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features"
C,https://github.com/Mbed-TLS/mbedtls,"5,185","An open source, portable, easy to use, readable and flexible TLS library, and reference implementation of the PSA Cryptography API. Releases are on a varying cadence, typically around 3 - 6 months between releases."
C,https://github.com/acidanthera/OpenCorePkg,"13,224",OpenCore bootloader
C,https://github.com/UberGuidoZ/Flipper,"13,321",Playground (and dump) of stuff I make or modify for the Flipper Zero
C,https://github.com/Klipper3d/klipper,"9,218",Klipper is a 3d-printer firmware
C,https://github.com/coolsnowwolf/lede,"29,446",Lean's LEDE source
C,https://github.com/espressif/esp-idf,"13,245",Espressif IoT Development Framework. Official development framework for Espressif SoCs.
C,https://github.com/SanderMertens/flecs,"6,200",A fast entity component system (ECS) for C & C++
C#,https://github.com/ScottPlot/ScottPlot,"5,061",Interactive plotting library for .NET
C#,https://github.com/aras-p/UnityGaussianSplatting,"2,038",Toy Gaussian Splatting visualization in Unity
C#,https://github.com/dotnet/maui-samples,"3,050",Samples for .NET Multi-Platform App UI (.NET MAUI)
C#,https://github.com/gusmanb/logicanalyzer,"1,991","24 channel, 100Msps logic analyzer hardware and software"
C#,https://github.com/microsoft/WPF-Samples,"5,021",Repository for WPF related samples
C#,https://github.com/nopSolutions/nopCommerce,"9,150",ASP.NET Core eCommerce software. nopCommerce is a free and open-source shopping cart.
C#,https://github.com/rocksdanister/lively,"14,710",Free and open-source software that allows users to set animated desktop wallpapers and screensavers powered by WinUI 3.
C#,https://github.com/ardalis/CleanArchitecture,"16,091",Clean Architecture Solution Template: A starting point for Clean Architecture with ASP.NET Core
C#,https://github.com/quasar/Quasar,"8,528",Remote Administration Tool for Windows
C#,https://github.com/AssetRipper/AssetRipper,"3,770","GUI Application to work with engine assets, asset bundles, and serialized files"
C#,https://github.com/OrchardCMS/OrchardCore,"7,343","Orchard Core is an open-source modular and multi-tenant application framework built with ASP.NET Core, and a content management system (CMS) built on top of that framework."
C#,https://github.com/RayWangQvQ/BiliBiliToolPro,"5,985",B 站（bilibili）自动任务工具，支持docker、青龙、k8s等多种部署方式。敏感肌也能用。
C#,https://github.com/2dust/v2rayN,"66,432","A GUI client for Windows, support Xray core and v2fly core and others"
C#,https://github.com/CommunityToolkit/dotnet,"2,926",".NET Community Toolkit is a collection of helpers and APIs that work for all .NET developers and are agnostic of any specific UI platform. The toolkit is maintained and published by Microsoft, and part of the .NET Foundation."
C#,https://github.com/sourcegit-scm/sourcegit,875,Windows/macOS/Linux GUI client for GIT users
C#,https://github.com/Cysharp/UniTask,"7,939",Provides an efficient allocation free async/await integration for Unity.
C#,https://github.com/microsoft/kiota,"2,793",OpenAPI based HTTP Client code generator
C#,https://github.com/1Remote/1Remote,"3,820",One Remote Access Manager to Rule Them All
C#,https://github.com/Ryujinx/Ryujinx,"34,313",Experimental Nintendo Switch Emulator written in C#
C#,https://github.com/BartoszCichecki/LenovoLegionToolkit,"4,916",Lightweight Lenovo Vantage and Hotkeys replacement for Lenovo Legion laptops.
C#,https://github.com/dotnet/samples,"3,331",Sample code referenced by the .NET documentation
C#,https://github.com/Azure/azure-sdk-tools,112,Tools repository leveraged by the Azure SDK team.
C#,https://github.com/Unity-Technologies/EntityComponentSystemSamples,"7,057",
C#,https://github.com/Azure-Samples/cognitive-services-speech-sdk,"2,772",Sample code for the Microsoft Cognitive Services Speech SDK
C#,https://github.com/dotnet/orleans,"10,018",Cloud Native application framework for .NET
C#,https://github.com/mbdavid/LiteDB,"8,466",LiteDB - A .NET NoSQL Document Store in a single data file
C#,https://github.com/gui-cs/Terminal.Gui,"9,523",Cross Platform Terminal UI toolkit for .NET
C#,https://github.com/openai/openai-dotnet,986,The official .NET library for the OpenAI API
C#,https://github.com/git-ecosystem/git-credential-manager,"6,589","Secure, cross-platform Git credential storage with authentication to GitHub, Azure Repos, and other popular Git hosting services."
C#,https://github.com/actions/runner,"4,744",The Runner for GitHub Actions 🚀
C#,https://github.com/Klocman/Bulk-Crap-Uninstaller,"10,906",Remove large amounts of unwanted applications quickly.
C#,https://github.com/Perfare/Il2CppDumper,"6,843",Unity il2cpp reverse engineer
C#,https://github.com/LibreHardwareMonitor/LibreHardwareMonitor,"5,390","Libre Hardware Monitor, home of the fork of Open Hardware Monitor"
C#,https://github.com/sim0n00ps/OF-DL,672,C# console app to download all of the media from Onlyfans accounts with DRM video downloading support
C#,https://github.com/mono/mono,"11,051","Mono open source ECMA CLI, C# and .NET implementation."
C#,https://github.com/babalae/better-genshin-impact,"4,488",📦BetterGI · 更好的原神 - 自动拾取 | 自动剧情 | 全自动钓鱼(AI) | 全自动七圣召唤 | 自动伐木 | 自动刷本 - UI Automation Testing Tools For Genshin Impact
C#,https://github.com/marticliment/UniGetUI,"11,856",UniGetUI: The Graphical Interface for your package managers. Could be terribly described as a package manager manager to manage your package managers
C#,https://github.com/lucasg/Dependencies,"8,818","A rewrite of the old legacy software ""depends.exe"" in C# for Windows devs to troubleshoot dll load dependencies issues."
C#,https://github.com/seerge/g-helper,"6,620","Lightweight Armoury Crate alternative for Asus laptops and ROG Ally. Control tool for ROG Zephyrus G14, G15, G16, M16, Flow X13, Flow X16, TUF, Strix, Scar and other models"
C#,https://github.com/Tyrrrz/YoutubeDownloader,"8,116",Downloads videos and playlists from YouTube
C#,https://github.com/jellyfin/jellyfin,"33,098",The Free Software Media System
C#,https://github.com/UnigramDev/Unigram,"3,782",Telegram for Windows
C#,https://github.com/open-telemetry/opentelemetry-dotnet-contrib,443,"This repository contains set of components extending functionality of the OpenTelemetry .NET SDK. Instrumentation libraries, exporters, and other components can find their home here."
C#,https://github.com/dotnet/runtime,"14,873",".NET is a cross-platform runtime for cloud, mobile, desktop, and IoT apps."
C#,https://github.com/JamesNK/Newtonsoft.Json,"10,711",Json.NET is a popular high-performance JSON framework for .NET
C#,https://github.com/dotnet/roslyn,"18,869",The Roslyn .NET compiler provides C# and Visual Basic languages with rich code analysis APIs.
C#,https://github.com/ElectronNET/Electron.NET,"7,240","Build cross platform desktop apps with ASP.NET Core (Razor Pages, MVC, Blazor)."
C#,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit,"15,005","Google's Material Design in XAML & WPF, for C# & VB.Net."
C#,https://github.com/duplicati/duplicati,"10,805",Store securely encrypted backups in the cloud!
C#,https://github.com/icsharpcode/ILSpy,"21,145",".NET Decompiler with support for PDB generation, ReadyToRun, Metadata (&more) - cross-platform!"
C#,https://github.com/Azure/azure-sdk-for-net,"5,232",This repository is for active development of the Azure SDK for .NET. For consumers of the SDK we recommend visiting our public developer docs athttps://learn.microsoft.com/dotnet/azure/or our versioned developer docs athttps://azure.github.io/azure-sdk-for-net.
C#,https://github.com/thangchung/awesome-dotnet-core,"19,743","🐝 A collection of awesome .NET core libraries, tools, frameworks and software"
C#,https://github.com/dotnet/csharplang,"11,338",The official repo for the design of the C# programming language
C#,https://github.com/spectreconsole/spectre.console,"9,115",A .NET library that makes it easier to create beautiful console applications.
C#,https://github.com/ppy/osu,"14,958",rhythm is just a *click* away!
C#,https://github.com/dotnet/aspnetcore,"35,118","ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux."
C#,https://github.com/dotnet/sdk,"2,644","Core functionality needed to create .NET Core projects, that is shared between Visual Studio and CLI"
C#,https://github.com/nomi-san/parsec-vdd,"2,188",✨ Perfect 4K@240Hz Virtual Display
C#,https://github.com/huiyadanli/RevokeMsgPatcher,"28,425",A hex editor for WeChat/QQ/TIM - PC版微信/QQ/TIM防撤回补丁（我已经看到了，撤回也没用了）
C#,https://github.com/dotnet/efcore,"13,613","EF Core is a modern object-database mapper for .NET. It supports LINQ queries, change tracking, updates, and schema migrations."
C#,https://github.com/egametang/ET,"8,734",Unity3D Client And C# Server Framework
C#,https://github.com/SteamRE/DepotDownloader,"1,859",Steam depot downloader utilizing the SteamKit2 library.
C#,https://github.com/microsoft/semantic-kernel,"21,186",Integrate cutting-edge LLM technology quickly and easily into your apps
C#,https://github.com/microsoft/sbom-tool,"1,555",The SBOM tool is a highly scalable and enterprise ready tool to create SPDX 2.2 compatible SBOMs for any variety of artifacts.
C#,https://github.com/openiddict/openiddict-core,"4,308",Flexible and versatile OAuth 2.0/OpenID Connect stack for .NET
C#,https://github.com/OPCFoundation/UA-.NETStandard,"1,921",OPC Unified Architecture .NET Standard
C#,https://github.com/microsoft/reverse-proxy,"8,412",A toolkit for developing high-performance HTTP reverse proxy applications.
C#,https://github.com/mRemoteNG/mRemoteNG,"8,725","mRemoteNG is the next generation of mRemote, open source, tabbed, multi-protocol, remote connections manager."
C#,https://github.com/microsoft/fhir-server,"1,169",A service that implements the FHIR standard
C#,https://github.com/bitwarden/server,"15,081","Bitwarden infrastructure/backend (API, database, Docker, etc)."
C#,https://github.com/AvaloniaUI/Avalonia,"25,089","Develop Desktop, Embedded, Mobile and WebAssembly apps with C# and XAML. The most popular .NET UI client technology"
C#,https://github.com/PowerShell/PowerShell,"44,507",PowerShell for every system!
C#,https://github.com/HangfireIO/Hangfire,"9,297",An easy way to perform background job processing in .NET and .NET Core applications. No Windows Service or separate process required
C#,https://github.com/AElfProject/AElf,"1,520",An AI-enhanced cloud-native layer-1 blockchain network.
C#,https://github.com/elsa-workflows/elsa-core,"6,214",A .NET workflows library
C#,https://github.com/4sval/FModel,"1,503",Unreal Engine Archives Explorer
C#,https://github.com/nilaoda/N_m3u8DL-RE,"4,181","Cross-Platform, modern and powerful stream downloader for MPD/M3U8/ISM. English/简体中文/繁體中文."
C#,https://github.com/Cysharp/R3,"1,929",The new future of dotnet/reactive and UniRx.
C#,https://github.com/dotnet/wpf,"7,014",WPF is a .NET Core UI framework for building Windows desktop applications.
C#,https://github.com/flytkgl/PDFQFZ,"1,158",PDF加盖骑缝章的小工具
C#,https://github.com/winsw/winsw,"11,880","A wrapper executable that can run any executable as a Windows service, in a permissive license."
C#,https://github.com/microsoft/garnet,"10,063","Garnet is a remote cache-store from Microsoft Research that offers strong performance (throughput and latency), scalability, storage, recovery, cluster sharding, key migration, and replication features. Garnet can work with existing Redis clients."
C#,https://github.com/tmoonlight/NSmartProxy,"1,116",NSmartProxy是一款开源的内网穿透工具。采用.NET CORE的全异步模式打造。(NSmartProxy is an open source reverse proxy tool that creates a secure tunnel from a public endpoint to a locally service.)
C#,https://github.com/Perfare/AssetStudio,"13,104","AssetStudio is a tool for exploring, extracting and exporting assets and assetbundles."
C#,https://github.com/pizzaboxer/bloxstrap,"1,585",An alternative bootstrapper for Roblox with a bunch of extra features.
C#,https://github.com/dotnet/maui,"21,959",".NET MAUI is the .NET Multi-platform App UI, a framework for building native device applications spanning mobile, tablet, and desktop."
C#,https://github.com/lepoco/wpfui,"7,350","WPF UI provides the Fluent experience in your known and loved WPF framework. Intuitive design, themes, navigation and new immersive controls. All natively and effortlessly."
C#,https://github.com/microsoft/PSRule,381,Validate infrastructure as code (IaC) and objects using PowerShell rules.
C#,https://github.com/Flow-Launcher/Flow.Launcher,"7,615",🔍 Quick file search & app launcher for Windows with community-made plugins
C#,https://github.com/space-wizards/space-station-14,"2,514",A multiplayer game about paranoia and chaos on a space station. Remake of the cult-classic Space Station 13.
C#,https://github.com/QuantConnect/Lean,"9,391","Lean Algorithmic Trading Engine by QuantConnect (Python, C#)"
C#,https://github.com/MonoGame/MonoGame,"11,256",One framework for creating powerful cross-platform games.
C#,https://github.com/dockersamples/example-voting-app,"4,606","Example distributed app composed of multiple containers for Docker, Compose, Swarm, and Kubernetes"
C#,https://github.com/microsoft/PowerToys,"108,500",Windows system utilities to maximize productivity
C#,https://github.com/FastEndpoints/FastEndpoints,"4,425",A light-weight REST API development framework for ASP.NET 6 and newer.
C#,https://github.com/BeyondDimension/SteamTools,"19,453",🛠「Watt Toolkit」是一个开源跨平台的多功能 Steam 工具箱。
C#,https://github.com/BepInEx/BepInEx,"4,690",Unity / XNA game patcher and plugin framework
C#,https://github.com/Tyrrrz/DiscordChatExporter,"7,444",Exports Discord chat logs to a file
C#,https://github.com/shadowsocks/shadowsocks-windows,"58,249",A C# port of shadowsocks
C#,https://github.com/Jackett/Jackett,"11,859",API Support for your favorite torrent trackers
C#,https://github.com/BluePointLilac/ContextMenuManager,"11,891",🖱️ 纯粹的Windows右键菜单管理程序
C#,https://github.com/hellzerg/optimizer,"13,684",The finest Windows Optimizer
C#,https://github.com/space-syndicate/space-station-14,172,🚀 Билд первого русскоязычного сервера Space Station 14
C#,https://github.com/Sonarr/Sonarr,"10,535",Smart PVR for newsgroup and bittorrent users.
C#,https://github.com/shaked6540/YoutubePlaylistDownloader,"1,432","A tool to download whole playlists, channels or single videos from youtube and also optionally convert them to almost any format you would like"
C#,https://github.com/LykosAI/StabilityMatrix,"4,209",Multi-Platform Package Manager for Stable Diffusion
C#,https://github.com/milnet92/MXTXppInterpreter,53,"Write, execute and debug X++ code directly in your browser."
C#,https://github.com/devlooped/moq,"5,858",The most popular and friendly mocking framework for .NET
C#,https://github.com/t1m0thyj/WinDynamicDesktop,"4,314",Port of macOS Mojave Dynamic Desktop feature to Windows
C#,https://github.com/ExcelDataReader/ExcelDataReader,"3,916",Lightweight and fast library written in C# for reading Microsoft Excel files
C#,https://github.com/tylearymf/UniHacker,"2,827","Patch all versions of Unity3D and UnityHub for Windows, MacOS, Linux and Docker."
C#,https://github.com/dnGrep/dnGrep,"1,430",Graphical GREP tool for Windows
C#,https://github.com/dotnet-architecture/eShopOnWeb,"10,103","Sample ASP.NET Core 8.0 reference application, powered by Microsoft, demonstrating a layered application architecture with monolithic deployment model. Download the eBook PDF from docs folder."
C#,https://github.com/confluentinc/confluent-kafka-dotnet,37,Confluent's Apache Kafka .NET client
C#,https://github.com/ClosedXML/ClosedXML,"4,656","ClosedXML is a .NET library for reading, manipulating and writing Excel 2007+ (.xlsx, .xlsm) files. It aims to provide an intuitive and user-friendly interface to dealing with the underlying OpenXML API."
C#,https://github.com/microsoft/azure-pipelines-agent,"1,712",Azure Pipelines Agent 🚀
C#,https://github.com/NuGet/NuGet.Client,731,"Client Tools for NuGet - including Visual Studio extensions, command line tools, and msbuild support. (Open issues onhttps://github.com/nuget/home/issues)"
C#,https://github.com/App-vNext/Polly,"13,286","Polly is a .NET resilience and transient-fault-handling library that allows developers to express policies such as Retry, Circuit Breaker, Timeout, Bulkhead Isolation, and Fallback in a fluent and thread-safe manner. From version 6.0.1, Polly targets .NET Standard 1.1 and 2.0+."
C#,https://github.com/SteamRE/SteamKit,"2,545","SteamKit2 is a .NET library designed to interoperate with Valve's Steam network. It aims to provide a simple, yet extensible, interface to perform various actions on the network."
C#,https://github.com/abpframework/abp,"12,691","Open-source web application framework for ASP.NET Core! Offers an opinionated architecture to build enterprise software solutions with best practices on top of the .NET. Provides the fundamental infrastructure, cross-cutting-concern implementations, startup templates, application modules, UI themes, tooling and documentation."
C#,https://github.com/danielgerlag/workflow-core,"5,290",Lightweight workflow engine for .NET Standard
C#,https://github.com/dotnet/eShop,"5,260",A reference .NET application implementing an eCommerce site
C#,https://github.com/jasontaylordev/CleanArchitecture,"16,530",Clean Architecture Solution Template for ASP.NET Core
C#,https://github.com/mob-sakai/ParticleEffectForUGUI,"4,177","Render particle effect in UnityUI(uGUI). Maskable, sortable, and no extra Camera/RenderTexture/Canvas."
C++,https://github.com/NixOS/nix,"12,001","Nix, the purely functional package manager"
C++,https://github.com/finos/perspective,"8,242","A data visualization and analytics component, especially well-suited for large and/or streaming datasets."
C++,https://github.com/gabime/spdlog,"23,695",Fast C++ logging library.
C++,https://github.com/musescore/MuseScore,"12,038","MuseScore is an open source and free music notation software. For support, contribution, bug reports, visit MuseScore.org. Fork and make pull requests!"
C++,https://github.com/firebase/firebase-ios-sdk,"5,524",Firebase SDK for Apple App Development
C++,https://github.com/tensorflow/tensorflow,"185,271",An Open Source Machine Learning Framework for Everyone
