lang,url,stars,description
C#,https://github.com/GhostPack/Seatbelt,"3,594","Seatbelt is a C# project that performs a number of security oriented host-survey ""safety checks"" relevant from both offensive and defensive security perspectives."
C#,https://github.com/goatcorp/FFXIVQuickLauncher,"2,704",Custom launcher for FFXIV
C#,https://github.com/Flow-Launcher/Flow.Launcher,"7,237",🔍 Quick file search & app launcher for Windows with community-made plugins
C#,https://github.com/rogerfar/rdt-client,755,Real-Debrid Client Proxy
C#,https://github.com/bbepis/XUnity.AutoTranslator,"1,737",
C#,https://github.com/nilaoda/N_m3u8DL-CLI,"13,877","[.NET] m3u8 downloader 开源的命令行m3u8/HLS/dash下载器，支持普通AES-128-CBC解密，多线程，自定义请求头等. 支持简体中文,繁体中文和英文. English Supported."
C#,https://github.com/a1xd/rawaccel,"1,652",kernel mode mouse accel
C#,https://github.com/attickdoor/XIVComboPlugin,159,Plugin version of the icon replacement features in dalamud
C#,https://github.com/btcpayserver/btcpayserver,"6,178","Accept Bitcoin payments. Free, open-source & self-hosted, Bitcoin payment processor."
C#,https://github.com/Azure/azure-powershell,"4,127",Microsoft Azure PowerShell
C#,https://github.com/quartznet/quartznet,"6,363",Quartz Enterprise Scheduler .NET
C#,https://github.com/Scighost/Starward,"3,296",Game Launcher for miHoYo - 米家游戏启动器
C#,https://github.com/Stability-AI/StableSwarmUI,"4,265","StableSwarmUI, A Modular Stable Diffusion Web-User-Interface, with an emphasis on making powertools easily accessible, high performance, and extensibility."
C#,https://github.com/subhra74/xdm,"6,444",Powerfull download accelerator and video downloader
C#,https://github.com/rocksdanister/lively,"14,397",Free and open-source software that allows users to set animated desktop wallpapers and screensavers powered by WinUI 3.
C#,https://github.com/lepoco/wpfui,"7,110","WPF UI provides the Fluent experience in your known and loved WPF framework. Intuitive design, themes, navigation and new immersive controls. All natively and effortlessly."
C#,https://github.com/jellyfin/jellyfin,"31,910",The Free Software Media System
C#,https://github.com/MassTransit/MassTransit,"6,734",Distributed Application Framework for .NET
C#,https://github.com/immense/Remotely,"4,312","A remote control and remote scripting solution, built with .NET 8, Blazor, and SignalR."
C#,https://github.com/NLog/NLog,"6,231",NLog - Advanced and Structured Logging for Various .NET Platforms
C#,https://github.com/sta/websocket-sharp,"5,623",A C# implementation of the WebSocket protocol client and server
C#,https://github.com/GhostPack/Rubeus,"3,949",Trying to tame the three-headed dog.
C#,https://github.com/RayWangQvQ/BiliBiliToolPro,"5,647",B 站（bilibili）自动任务工具，支持docker、青龙、k8s等多种部署方式。敏感肌也能用。
C#,https://github.com/restsharp/RestSharp,"9,528",Simple REST and HTTP API Client for .NET
C#,https://github.com/microsoft/WinUI-Gallery,"2,669",This app demonstrates the controls available in WinUI and the Fluent Design System.
C#,https://github.com/Nik-Potokar/XIVSlothCombo,241,XivCombo for very lazy gamers
C#,https://github.com/tmoonlight/NSmartProxy,"1,032",NSmartProxy是一款开源的内网穿透工具。采用.NET CORE的全异步模式打造。(NSmartProxy is an open source reverse proxy tool that creates a secure tunnel from a public endpoint to a locally service.)
C#,https://github.com/Unity-Technologies/ml-agents,"16,666",The Unity Machine Learning Agents Toolkit (ML-Agents) is an open-source project that enables games and simulations to serve as environments for training intelligent agents using deep reinforcement learning and imitation learning.
C#,https://github.com/zoriya/Kyoo,"1,344",A portable and vast media library solution.
C#,https://github.com/AzureAD/azure-activedirectory-identitymodel-extensions-for-dotnet,"1,032",IdentityModel extensions for .Net
C++,https://github.com/ROCm/HIP,"3,618",HIP: C++ Heterogeneous-Compute Interface for Portability
C++,https://github.com/NVIDIA/TensorRT-LLM,"7,614",TensorRT-LLM provides users with an easy-to-use Python API to define Large Language Models (LLMs) and build TensorRT engines that contain state-of-the-art optimizations to perform inference efficiently on NVIDIA GPUs. TensorRT-LLM also contains components to create Python and C++ runtimes that execute those TensorRT engines.
C++,https://github.com/abseil/abseil-cpp,"14,489",Abseil Common Libraries (C++)
C++,https://github.com/google/benchmark,"8,658",A microbenchmark support library
C++,https://github.com/apache/arrow,"13,965",Apache Arrow is a multi-language toolbox for accelerated data interchange and in-memory processing
C++,https://github.com/sebastianstarke/AI4Animation,"7,670",Bringing Characters to Life with Computer Brains in Unity
C++,https://github.com/facebook/folly,"27,599",An open-source C++ library developed and used at Facebook.
C++,https://github.com/CoatiSoftware/Sourcetrail,"14,414",Sourcetrail - free and open-source interactive source explorer
C++,https://github.com/x64dbg/x64dbg,"43,824",An open-source user mode debugger for Windows. Optimized for reverse engineering and malware analysis.
C++,https://github.com/ggerganov/llama.cpp,"61,963",LLM inference in C/C++
C++,https://github.com/grpc/grpc,"41,283","The C based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)"
C++,https://github.com/protocolbuffers/protobuf,"64,682",Protocol Buffers - Google's data interchange format
C++,https://github.com/dragonflydb/dragonfly,"24,758",A modern replacement for Redis and Memcached
C++,https://github.com/moonlight-stream/moonlight-qt,"9,394","GameStream client for PCs (Windows, Mac, Linux, and Steam Link)"
C++,https://github.com/organicmaps/organicmaps,"9,032","🍃 Organic Maps is a free Android & iOS offline maps app for travelers, tourists, hikers, and cyclists. It uses crowd-sourced OpenStreetMap data and is developed with love by MapsWithMe (MapsMe) founders and our community. No ads, no tracking, no data collection, no crapware. Please donate to support the development!"
C++,https://github.com/rui314/mold,"13,785",Mold: A Modern Linker 🦠
C++,https://github.com/zhongyang219/TrafficMonitor,"33,478",这是一个用于显示当前网速、CPU及内存利用率的桌面悬浮窗软件，并支持任务栏显示，支持更换皮肤。
C++,https://github.com/ocornut/imgui,"58,190",Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies
C++,https://github.com/aseprite/aseprite,"27,807","Animated sprite editor & pixel art tool (Windows, macOS, Linux)"
C++,https://github.com/carbon-language/carbon-lang,"32,271","Carbon Language's main repository: documents, design, implementation, and related tools. (NOTE: Carbon Language is experimental; see README)"
C++,https://github.com/topjohnwu/Magisk,"45,813",The Magic Mask for Android
C++,https://github.com/tdlib/td,"6,774",Cross-platform library for building Telegram clients
C++,https://github.com/TrinityCore/TrinityCore,"9,301","TrinityCore Open Source MMO Framework (master = 10.2.7.55664, 3.3.5 = 3.3.5a.12340, wotlk_classic = 3.4.3.54261, cata classic = 4.4.0.55262)"
C++,https://github.com/RPCS3/rpcs3,"14,765",PS3 emulator/debugger
C++,https://github.com/godotengine/godot,"86,979",Godot Engine – Multi-platform 2D and 3D game engine
C++,https://github.com/prusa3d/PrusaSlicer,"7,538","G-code generator for 3D printers (RepRap, Makerbot, Ultimaker etc.)"
C++,https://github.com/diasurgical/devilutionX,"7,718",Diablo build for modern operating systems
C++,https://github.com/OpenStickCommunity/GP2040-CE,"1,262",Multi-Platform Gamepad Firmware for Raspberry Pi Pico and other RP2040 boards
C++,https://github.com/qbittorrent/qBittorrent,"26,119",qBittorrent BitTorrent client
C++,https://github.com/OGRECave/ogre,"3,842","scene-oriented, flexible 3D engine (C++, Python, C#, Java)"
C++,https://github.com/telegramdesktop/tdesktop,"25,259",Telegram Desktop messaging app
C++,https://github.com/meshtastic/firmware,"3,035",Meshtastic device firmware
C++,https://github.com/Mozilla-Ocho/llamafile,"17,311",Distribute and run LLMs with a single file.
C++,https://github.com/MatsuriDayo/nekoray,"11,446",Qt based cross-platform GUI proxy configuration manager (backend: sing-box)
C++,https://github.com/swiftlang/swift,"67,020",The Swift Programming Language
C++,https://github.com/mudler/LocalAI,"21,977","🤖 The free, Open Source OpenAI alternative. Self-hosted, community-driven and local-first. Drop-in replacement for OpenAI running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. It allows to generate Text, Audio, Video, Images. Also with voice cloning capabilities."
C++,https://github.com/ossrs/srs,"24,887","SRS is a simple, high-efficiency, real-time video server supporting RTMP, WebRTC, HLS, HTTP-FLV, SRT, MPEG-DASH, and GB28181."
C++,https://github.com/harfbuzz/harfbuzz,"3,871",HarfBuzz text shaping engine
C++,https://github.com/dmlc/xgboost,"25,830","Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and more. Runs on single machine, Hadoop, Spark, Dask, Flink and DataFlow"
C++,https://github.com/isl-org/Open3D,"10,888",Open3D: A Modern Library for 3D Data Processing
C++,https://github.com/esphome/esphome,"8,080",ESPHome is a system to control your ESP8266/ESP32 by simple yet powerful configuration files and control them remotely through Home Automation systems.
C++,https://github.com/microsoft/calculator,"29,324",Windows Calculator: A simple yet powerful calculator that ships with Windows
C++,https://github.com/verilator/verilator,"2,327",Verilator open-source SystemVerilog simulator and lint system
C++,https://github.com/NVIDIA/cutlass,"4,955",CUDA Templates for Linear Algebra Subroutines
C++,https://github.com/kasmtech/KasmVNC,"2,879","Modern VNC Server and client, web based and secure"
C++,https://github.com/finos/perspective,"8,008","A data visualization and analytics component, especially well-suited for large and/or streaming datasets."
C++,https://github.com/ydb-platform/ydb,"3,710",YDB is an open source Distributed SQL Database that combines high availability and scalability with strong consistency and ACID transactions
C++,https://github.com/onnx/onnx-tensorrt,"2,854",ONNX-TensorRT: TensorRT backend for ONNX
C++,https://github.com/vcmi/vcmi,"4,079",Open-source engine for Heroes of Might and Magic III
C++,https://github.com/xournalpp/xournalpp,"10,623","Xournal++ is a handwriting notetaking software with PDF annotation support. Written in C++ with GTK3, supporting Linux (e.g. Ubuntu, Debian, Arch, SUSE), macOS and Windows 10. Supports pen input from devices such as Wacom Tablets."
C++,https://github.com/ggerganov/ggml,"10,384",Tensor library for machine learning
C++,https://github.com/catchorg/Catch2,"18,277","A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)"
C++,https://github.com/Haivision/srt,"3,010","Secure, Reliable, Transport"
C++,https://github.com/google/glog,"6,929",C++ implementation of the Google logging module
C++,https://github.com/google/libphonenumber,"16,279","Google's common Java, C++ and JavaScript library for parsing, formatting, and validating international phone numbers."
C++,https://github.com/rapidsai/cudf,"8,061",cuDF - GPU DataFrame Library
C++,https://github.com/google/googletest,"33,798",GoogleTest - Google Testing and Mocking Framework
C++,https://github.com/ceres-solver/ceres-solver,"3,726",A large scale non-linear optimization library
C++,https://github.com/colmap/colmap,"7,180",COLMAP - Structure-from-Motion and Multi-View Stereo
C++,https://github.com/lich0821/WeChatFerry,"3,264",微信机器人底层框架，可接入Gemini、ChatGPT、ChatGLM、讯飞星火、Tigerbot等大模型。WeChat Robot Hook.
C++,https://github.com/amnezia-vpn/amnezia-client,"2,081",Amnezia VPN Client (Desktop+Mobile)
C++,https://github.com/notepad-plus-plus/notepad-plus-plus,"22,208",Notepad++ official repository
C++,https://github.com/ArduPilot/ardupilot,"10,256","ArduPlane, ArduCopter, ArduRover, ArduSub source"
C++,https://github.com/google/leveldb,"35,814",LevelDB is a fast key-value storage library written at Google that provides an ordered mapping from string keys to string values.
C++,https://github.com/Tencent/rapidjson,"14,046",A fast JSON parser/generator for C++ with both SAX/DOM style API
C++,https://github.com/WerWolv/ImHex,"41,420","🔍 A Hex Editor for Reverse Engineers, Programmers and people who value their retinas when working at 3 AM."
C++,https://github.com/nomic-ai/gpt4all,"67,598",GPT4All: Chat with Local LLMs on Any Device
C++,https://github.com/PCSX2/pcsx2,"11,044",PCSX2 - The Playstation 2 Emulator
C++,https://github.com/niedev/RTranslator,"5,776",Open source real-time translation app for Android that runs locally
C++,https://github.com/oceanbase/oceanbase,"8,054","OceanBase is an enterprise distributed relational database with high availability, high performance, horizontal scalability, and compatibility with SQL standards."
C++,https://github.com/minetest/minetest,"10,443",Minetest is an open source voxel game-creation platform with easy modding and game creation
C++,https://github.com/symless/synergy-core,"10,149","Open source core of Synergy, the cross-platform keyboard and mouse sharing tool (Windows, macOS, Linux)"
C++,https://github.com/qgis/QGIS,"10,099","QGIS is a free, open source, cross platform (lin/win/mac) geographical information system (GIS)"
C++,https://github.com/ton-blockchain/ton,"2,675",Main TON monorepo
C++,https://github.com/nlohmann/json,"41,518",JSON for Modern C++
C++,https://github.com/facebook/react-native,"117,282",A framework for building native applications using React
C++,https://github.com/PaddlePaddle/Paddle,"21,919",PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）
C++,https://github.com/openvinotoolkit/openvino,"6,524",OpenVINO™ is an open-source toolkit for optimizing and deploying AI inference
C++,https://github.com/azerothcore/azerothcore-wotlk,"6,249",Complete Open Source and Modular solution for MMO
C++,https://github.com/wolfpld/tracy,"8,779",Frame profiler
C++,https://github.com/doitsujin/dxvk,"12,394","Vulkan-based implementation of D3D8, 9, 10 and 11 for Linux / Wine"
C++,https://github.com/SoftFever/OrcaSlicer,"6,186","G-code generator for 3D printers (Bambu, Prusa, Voron, VzBot, RatRig, Creality, etc.)"
C++,https://github.com/apache/brpc,"16,210","brpc is an Industrial-grade RPC framework using C++ Language, which is often used in high performance system such as Search, Storage, Machine learning, Advertisement, Recommendation etc. ""brpc"" means ""better RPC""."
C++,https://github.com/PX4/PX4-Autopilot,"7,965",PX4 Autopilot Software
C++,https://github.com/microsoft/winget-cli,"22,668","WinGet is the Windows Package Manager. This project includes a CLI (Command Line Interface), PowerShell modules, and a COM (Component Object Model) API (Application Programming Interface)."
C++,https://github.com/SerenityOS/serenity,"29,848",The Serenity Operating System 🐞
C++,https://github.com/pybind/pybind11,"15,172",Seamless operability between C++11 and Python
C++,https://github.com/MaaAssistantArknights/MaaAssistantArknights,"12,744","《明日方舟》小助手，全日常一键长草！| A one-click tool for the daily tasks of Arknights, supporting all clients."
C++,https://github.com/google/filament,"17,398","Filament is a real-time physically based rendering engine for Android, iOS, Windows, Linux, macOS, and WebGL2"
C++,https://github.com/eclipse-sumo/sumo,"2,431","Eclipse SUMO is an open source, highly portable, microscopic and continuous traffic simulation package designed to handle large networks. It allows for intermodal simulation including pedestrians and comes with a large set of tools for scenario creation."
C++,https://github.com/ClickHouse/ClickHouse,"35,567",ClickHouse® is a real-time analytics DBMS
C++,https://github.com/ceph/ceph,"13,543","Ceph is a distributed object, block, and file storage platform"
C++,https://github.com/luau-lang/luau,"3,833","A fast, small, safe, gradually typed embeddable scripting language derived from Lua"
C++,https://github.com/ApolloAuto/apollo,"24,794",An open autonomous driving platform
C++,https://github.com/oneapi-src/oneTBB,"5,483",oneAPI Threading Building Blocks (oneTBB)
C++,https://github.com/autowarefoundation/autoware.universe,893,
C++,https://github.com/flameshot-org/flameshot,"24,125",Powerful yet simple to use screenshot software 🖥️ 📸
C++,https://github.com/gabime/spdlog,"23,084",Fast C++ logging library.
C++,https://github.com/OpenRCT2/OpenRCT2,"13,173",An open source re-implementation of RollerCoaster Tycoon 2 🎢
C++,https://github.com/facebookresearch/habitat-sim,"2,465","A flexible, high-performance 3D simulator for Embodied AI research."
C++,https://github.com/YimMenu/YimMenu,"1,253","YimMenu, a GTA V menu protecting against a wide ranges of the public crashes and improving the overall experience."
C++,https://github.com/google/flatbuffers,"22,584",FlatBuffers: Memory Efficient Serialization Library
C++,https://github.com/k2-fsa/sherpa-onnx,"2,555","Speech-to-text, text-to-speech, and speaker recognition using next-gen Kaldi with onnxruntime without Internet connection. Support embedded systems, Android, iOS, Raspberry Pi, RISC-V, x86_64 servers, websocket server/client, C/C++, Python, Kotlin, C#, Go, NodeJS, Java, Swift, Dart, JavaScript, Flutter"
C++,https://github.com/Tencent/ncnn,"19,776",ncnn is a high-performance neural network inference framework optimized for the mobile platform
C++,https://github.com/Light-City/CPlusPlusThings,"38,164",C++那些事
C++,https://github.com/opencv/opencv,"77,022",Open Source Computer Vision Library
C++,https://github.com/CGAL/cgal,"4,707","The public CGAL repository, see the README below"
C++,https://github.com/maplibre/maplibre-native,923,"MapLibre Native - Interactive vector tile maps for iOS, Android and other platforms."
C++,https://github.com/PixarAnimationStudios/OpenUSD,"5,582",Universal Scene Description
C++,https://github.com/facontidavide/PlotJuggler,"4,238",The Time Series Visualization Tool that you deserve.
C++,https://github.com/loveBabbar/CodeHelp-DSA-Busted-Series,"3,170",This repo is creating providing students easy access to all the programs taught under Codehelp's DSA Busted Series.
C++,https://github.com/ihhub/fheroes2,"2,595",fheroes2 is a recreation of Heroes of Might and Magic II game engine.
C++,https://github.com/microsoft/onnxruntime,"13,627","ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator"
C++,https://github.com/Project-OSRM/osrm-backend,"6,197",Open Source Routing Machine - C++ backend
C++,https://github.com/pytorch/executorch,"1,450","On-device AI across mobile, embedded and edge for PyTorch"
C++,https://github.com/strawberrymusicplayer/strawberry,"2,547",🍓 Strawberry Music Player
C++,https://github.com/google/or-tools,"10,812",Google's Operations Research tools:
C++,https://github.com/zeromq/libzmq,"9,486","ZeroMQ core engine in C++, implements ZMTP/3.1"
C++,https://github.com/google-ai-edge/mediapipe,"26,275","Cross-platform, customizable ML solutions for live and streaming media."
C++,https://github.com/Livox-SDK/livox_ros_driver2,207,"Livox device driver under Ros(Compatible with ros and ros2), support Lidar HAP and Mid-360."
C++,https://github.com/firebase/firebase-ios-sdk,"5,478",Firebase SDK for Apple App Development
C++,https://github.com/tensorflow/tensorflow,"184,163",An Open Source Machine Learning Framework for Everyone
C++,https://github.com/LizardByte/Sunshine,"16,116",Self-hosted game stream host for Moonlight.
C++,https://github.com/bitcoin/bitcoin,"77,208",Bitcoin Core integration/staging tree
C++,https://github.com/MarlinFirmware/Marlin,"16,047",Marlin is an optimized firmware for RepRap 3D printers based on the Arduino platform. Many commercial 3D printers come with Marlin installed. Check with your vendor if you need source code for your specific machine.
C++,https://github.com/rhasspy/piper,"5,151","A fast, local neural text to speech system"
C++,https://github.com/PrismLauncher/PrismLauncher,"5,281",A custom launcher for Minecraft that allows you to easily manage multiple installations of Minecraft at once (Fork of MultiMC)
C++,https://github.com/aria2/aria2,"34,221","aria2 is a lightweight multi-protocol & multi-source, cross platform download utility operated in command-line. It supports HTTP/HTTPS, FTP, SFTP, BitTorrent and Metalink."
C++,https://github.com/hyprwm/Hyprland,"18,182",Hyprland is a highly customizable dynamic tiling Wayland compositor that doesn't sacrifice on its looks.
C++,https://github.com/simdjson/simdjson,"18,815","Parsing gigabytes of JSON per second : used by Facebook/Meta Velox, the Node.js runtime, ClickHouse, WatermelonDB, Apache Doris, Milvus, StarRocks"
C++,https://github.com/MAZHARMIK/Interview_DS_Algo,"1,373",Super Repository for Coding Interview Preperation
C++,https://github.com/official-stockfish/Stockfish,"10,868",A free and strong UCI chess engine
C++,https://github.com/ValveSoftware/Proton,"23,408",Compatibility tool for Steam Play based on Wine and additional components
C++,https://github.com/chiteroman/PlayIntegrityFix,"4,011",Fix Play Integrity (and SafetyNet) verdicts.
C++,https://github.com/albertobsd/keyhunt,564,privkey hunt for crypto currencies that use secp256k1 elliptic curve
C++,https://github.com/fmtlib/fmt,"19,893",A modern formatting library
C++,https://github.com/project-chip/connectedhomeip,"7,217","Matter (formerly Project CHIP) creates more connections between more objects, simplifying development for manufacturers and increasing compatibility for consumers, guided by the Connectivity Standards Alliance."
C++,https://github.com/CleverRaven/Cataclysm-DDA,"9,971",Cataclysm - Dark Days Ahead. A turn-based survival game set in a post-apocalyptic world.
C++,https://github.com/microsoft/STL,"9,938",MSVC's implementation of the C++ Standard Library.
JS,https://github.com/projectdiscovery/nuclei-templates,"8,688",Community curated list of templates for the nuclei engine to find security vulnerabilities.
JS,https://github.com/4ian/GDevelop,"7,948","🎮 Open-source, cross-platform 2D/3D/multiplayer game engine designed for everyone."
JS,https://github.com/HeyPuter/puter,"21,853","🌐 The Internet OS! Free, Open-Source, and Self-Hostable."
JS,https://github.com/overleaf/overleaf,"13,522",A web-based collaborative LaTeX editor
JS,https://github.com/johnfactotum/foliate,"5,550",Read e-books in style
JS,https://github.com/nodejs/node,"105,519",Node.js JavaScript runtime ✨🐢🚀✨
JS,https://github.com/SuhailTechInfo/Suhail-Md,"4,285","meet Suhail-Md, Your All-in-One WhatsApp Excitement Buddy! Enjoy a thrilling messaging experience like never before. Suhail-Md brings a world of excitement and joy to your chats ✨🤖"
JS,https://github.com/ether/etherpad-lite,"16,260",Etherpad: A modern really-real-time collaborative document editor.
JS,https://github.com/iptv-org/iptv,"82,156",Collection of publicly available IPTV channels from all over the world
JS,https://github.com/fchollet/ARC-AGI,"3,097",The Abstraction and Reasoning Corpus
JS,https://github.com/langflow-ai/langflow,"22,057","⛓️ Langflow is a visual framework for building multi-agent and RAG applications. It's open-source, Python-powered, fully customizable, model and vector store agnostic."
JS,https://github.com/meshery/meshery,"5,188","Meshery, the cloud native manager"
JS,https://github.com/FortAwesome/Font-Awesome,"73,369","The iconic SVG, font, and CSS toolkit"
JS,https://github.com/mermaid-js/mermaid,"69,338",Generation of diagrams like flowcharts or sequence diagrams from text in a similar manner as markdown
JS,https://github.com/szimek/sharedrop,"9,363",Easy P2P file transfer powered by WebRTC - inspired by Apple AirDrop
JS,https://github.com/wangrongding/wechat-bot,"4,637",🤖一个基于 WeChaty 结合 OpenAi ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...
JS,https://github.com/jgraph/drawio,"39,771","draw.io is a JavaScript, client-side editor for general diagramming."
JS,https://github.com/zed-industries/extensions,633,Extensions for the Zed editor
JS,https://github.com/louislam/uptime-kuma,"53,005",A fancy self-hosted monitoring tool
JS,https://github.com/prabathLK/PRABATH-MD,"1,261",🇱🇰 Multi-device whatsapp bot 🎉
JS,https://github.com/OpenZeppelin/openzeppelin-contracts,"24,541",OpenZeppelin Contracts is a library for secure smart contract development.
JS,https://github.com/wordshub/free-font,"4,021",大概是2020年最全的免费可商用字体，这里收录的商免字体都能找到明确的授权出处，可以放心使用，持续更新中...
JS,https://github.com/pedroslopez/whatsapp-web.js,"14,660",A WhatsApp client library for NodeJS that connects through the WhatsApp Web browser app
JS,https://github.com/actualbudget/actual-server,"2,963",Actual's server
JS,https://github.com/sampotts/plyr,"26,094","A simple HTML5, YouTube and Vimeo player"
JS,https://github.com/anuraghazra/github-readme-stats,"66,861",⚡ Dynamically generated stats for your github readmes
JS,https://github.com/cookpete/react-player,"9,093","A React component for playing a variety of URLs, including file paths, YouTube, Facebook, Twitch, SoundCloud, Streamable, Vimeo, Wistia and DailyMotion"
JS,https://github.com/poteto/hiring-without-whiteboards,"43,204",⭐️ Companies that don't have a broken hiring process
JS,https://github.com/Automattic/mongoose,"26,789",MongoDB object modeling designed to work in an asynchronous environment.
JS,https://github.com/semantic-release/semantic-release,"20,217",📦🚀 Fully automated version management and package publishing
JS,https://github.com/3Kmfi6HP/EDtunnel,"6,344",Use Cloudflare pages and worker serverless to implement VLESS protocol
JS,https://github.com/idurar/idurar-erp-crm,"5,903",Open Source Headless ERP CRM E-Commerce Accounting Software | Node Js React
JS,https://github.com/pinojs/pino,"13,663","🌲 super fast, all natural json logger"
JS,https://github.com/ethereumbook/ethereumbook,"19,561","Mastering Ethereum, by Andreas M. Antonopoulos, Gavin Wood"
JS,https://github.com/blackmatrix7/ios_rule_script,"16,476",分流规则、重写写规则及脚本。
JS,https://github.com/egonSchiele/grokking_algorithms,"11,071",Code for the book Grokking Algorithms (https://amzn.to/29rVyHf)
JS,https://github.com/adrianhajdin/aora,"1,039",Build your first mobile application
JS,https://github.com/github/docs,"15,789",The open-source repo for docs.github.com
JS,https://github.com/cmliu/WorkerVless2sub,"2,641",这个是一个将 Cloudflare Workers - VLESS 搭配 自建优选域名 的 订阅生成器
JS,https://github.com/ltdrdata/ComfyUI-Manager,"4,768","ComfyUI-Manager is an extension designed to enhance the usability of ComfyUI. It offers management functions to install, remove, disable, and enable various custom nodes of ComfyUI. Furthermore, this extension provides a hub feature and convenience functions to access a wide range of information within ComfyUI."
JS,https://github.com/Koenkk/zigbee2mqtt,"11,519","Zigbee 🐝 to MQTT bridge 🌉, get rid of your proprietary Zigbee bridges 🔨"
JS,https://github.com/TheOdinProject/curriculum,"9,183",The open curriculum for learning web development
JS,https://github.com/Asabeneh/30-Days-Of-JavaScript,"41,898","30 days of JavaScript programming challenge is a step-by-step guide to learn JavaScript programming language in 30 days. This challenge may take more than 100 days, please just follow your own pace. These videos may help too:https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw"
JS,https://github.com/WordPress/gutenberg,"10,164",The Block Editor project for WordPress and beyond. Plugin is available from the official repository.
JS,https://github.com/hiteshchoudhary/apihub,"3,282","Your own API Hub to learn and master API interaction. Ideal for frontend, mobile dev and backend developers."
JS,https://github.com/zloirock/core-js,"24,176",Standard Library
JS,https://github.com/kevin-mizu/domloggerpp,298,"A browser extension that allows you to monitor, intercept, and debug JavaScript sinks based on customizable configurations."
JS,https://github.com/serverless/serverless,"46,321","⚡ Serverless Framework – Use AWS Lambda and other managed cloud services to build apps that auto-scale, cost nothing when idle, and boast radically low maintenance."
JS,https://github.com/kleampa/not-paid,"14,378",Client did not pay? Add opacity to the body tag and decrease it every day until their site completely fades away
JS,https://github.com/nolimits4web/swiper,"39,182",Most modern mobile touch slider with hardware accelerated transitions
JS,https://github.com/dcloudio/uni-app,"39,695",A cross-platform framework using Vue.js
JS,https://github.com/iamkun/dayjs,"46,338",⏰ Day.js 2kB immutable date-time library alternative to Moment.js with the same modern API
JS,https://github.com/SchemaStore/schemastore,"2,967",A collection of JSON schema files including full API
JS,https://github.com/zizifn/edgetunnel,"6,109",Running V2ray inside edge/serverless runtime
JS,https://github.com/microsoft/monaco-editor,"39,205",A browser based code editor
JS,https://github.com/wekan/wekan,"19,271","The Open Source kanban (built with Meteor). Keep variable/table/field names camelCase. For translations, only add Pull Request changes to wekan/i18n/en.i18n.json , other translations are done athttps://app.transifex.com/wekan/wekanonly."
JS,https://github.com/remoteintech/remote-jobs,"28,388",A list of semi to fully remote-friendly companies (jobs) in tech.
JS,https://github.com/WhiskeySockets/Baileys,"3,189",Lightweight full-featured typescript/javascript WhatsApp Web API
JS,https://github.com/CodeWithHarry/Sigma-Web-Dev-Course,"5,122",Source Code for Sigma Web Development Course
JS,https://github.com/Asabeneh/30-Days-Of-React,"24,766",30 Days of React challenge is a step by step guide to learn React in 30 days. These videos may help too:https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw
JS,https://github.com/react-grid-layout/react-grid-layout,"19,904","A draggable and resizable grid layout with responsive breakpoints, for React."
JS,https://github.com/DataDog/documentation,419,The source for Datadog's documentation site.
JS,https://github.com/airbnb/javascript,"143,579",JavaScript Style Guide
JS,https://github.com/adrianhajdin/project_3D_developer_portfolio,"5,493",The most impressive websites in the world use 3D graphics and animations to bring their content to life. Learn how to build your own ThreeJS 3D Developer Portfolio today!
JS,https://github.com/typicode/json-server,"72,034",Get a full fake REST API with zero coding in less than 30 seconds (seriously)
JS,https://github.com/MetaMask/metamask-extension,"11,695",🌐 🔌 The MetaMask browser extension enables browsing Ethereum blockchain enabled websites
JS,https://github.com/YMFE/yapi,"27,236",YApi 是一个可本地部署的、打通前后端及QA的、可视化的接口管理平台
JS,https://github.com/sveltejs/kit,"18,177","web development, streamlined"
JS,https://github.com/MobSF/Mobile-Security-Framework-MobSF,"16,751","Mobile Security Framework (MobSF) is an automated, all-in-one mobile application (Android/iOS/Windows) pen-testing, malware analysis and security assessment framework capable of performing static and dynamic analysis."
JS,https://github.com/31b4/Leetcode-Premium-Bypass,"3,263",Leetcode Premium Unlocker 2024
JS,https://github.com/cavi-au/Consent-O-Matic,"2,556",Browser extension that automatically fills out cookie popups based on your preferences
JS,https://github.com/jerosoler/Drawflow,"4,457",Simple flow library 🖥️🖱️
JS,https://github.com/sudheerj/reactjs-interview-questions,"38,132",List of top 500 ReactJS Interview Questions & Answers....Coding exercise questions are coming soon!!
