lang,url,stars,description
C,https://github.com/openzfs/zfs,"10,414",OpenZFS on Linux and FreeBSD
C,https://github.com/riscv-collab/riscv-gnu-toolchain,"3,393","GNU toolchain for RISC-V, including GCC"
C,https://github.com/AprilRobotics/apriltag,"1,537",AprilTag is a visual fiducial system popular for robotics research.
C,https://github.com/DaveGamble/cJSON,"10,585",Ultralightweight JSON parser in ANSI C
C,https://github.com/NVIDIA/cuda-samples,"6,028",Samples for CUDA Developers which demonstrates features in CUDA Toolkit
C,https://github.com/libevent/libevent,"11,056",Event notification library
C,https://github.com/AOMediaCodec/libavif,"1,513",libavif - Library for encoding and decoding .avif files
C,https://github.com/valinet/ExplorerPatcher,"23,726",This project aims to enhance the working environment on Windows
C,https://github.com/BandarHL/BHTwitter,"1,800",Awesome tweak for Twitter
C,https://github.com/libretro/RetroArch,"10,061","Cross-platform, sophisticated frontend for the libretro API. Licensed GPLv3."
C,https://github.com/fastfetch-cli/fastfetch,"9,383","An actively maintained, feature-rich and performance oriented, neofetch like system information tool."
C,https://github.com/coolsnowwolf/lede,"29,490",Lean's LEDE source
C,https://github.com/eclipse/mosquitto,"8,876",Eclipse Mosquitto - An open source MQTT broker
C,https://github.com/mit-pdos/xv6-riscv,"6,839",Xv6 for RISC-V
C,https://github.com/flipperdevices/flipperzero-firmware,"12,160",Flipper Zero firmware source code
C,https://github.com/php/php-src,"37,899",The PHP Interpreter
C,https://github.com/OpenIntelWireless/itlwm,"6,800",Intel Wi-Fi Drivers for macOS
C,https://github.com/microsoft/react-native-code-push,"8,920",React Native module for CodePush
C,https://github.com/lvgl/lvgl,"16,064","Embedded graphics library to create beautiful UIs for any MCU, MPU and display type."
C,https://github.com/u-boot/u-boot,"3,895","""Das U-Boot"" Source Tree"
C,https://github.com/micropython/micropython,"19,034",MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems
C,https://github.com/xmrig/xmrig,"8,612","RandomX, KawPow, CryptoNight and GhostRider unified CPU/GPU miner and RandomX benchmark"
C,https://github.com/sekigon-gonnoc/Pico-PIO-USB,"1,296",USB host/device implementation using PIO of raspberry pi pico (RP2040).
C,https://github.com/sqlcipher/sqlcipher,"6,138",SQLCipher is a standalone fork of SQLite that adds 256 bit AES encryption of database files and other security features.
C,https://github.com/tianocore/edk2-platforms,544,EDK II sample platform branches and tags
C,https://github.com/ufrisk/pcileech,"4,712",Direct Memory Access (DMA) Attack Software
C,https://github.com/glfw/glfw,"12,813","A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input"
C,https://github.com/betaflight/betaflight,"8,381",Open Source Flight Controller Firmware
C,https://github.com/open5gs/open5gs,"1,749","Open5GS is a C-language Open Source implementation for 5G Core and EPC, i.e. the core network of LTE/NR network (Release-17)"
C,https://github.com/zephyrproject-rtos/zephyr,"10,421","Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures."
C,https://github.com/raysan5/raylib,"21,387",A simple and easy-to-use library to enjoy videogames programming
C,https://github.com/ValdikSS/GoodbyeDPI,"22,481",GoodbyeDPI — Deep Packet Inspection circumvention utility (for Windows)
C,https://github.com/BitMaker-hub/NerdMiner_v2,"1,497",Improved version of first ESP32 NerdMiner
C,https://github.com/Klipper3d/klipper,"9,251",Klipper is a 3d-printer firmware
C,https://github.com/guanzhi/GmSSL,"5,046",支持国密SM2/SM3/SM4/SM9/SSL的密码工具箱
C,https://github.com/henrypp/simplewall,"6,049",Simple tool to configure Windows Filtering Platform (WFP) which can configure network activity on your computer.
C,https://github.com/valkey-io/valkey,"15,492",A flexible distributed key-value datastore that supports both caching and beyond caching workloads.
C,https://github.com/bytecodealliance/wasm-micro-runtime,"4,778",WebAssembly Micro Runtime (WAMR)
C,https://github.com/freebsd/freebsd-src,"7,736",The FreeBSD src tree publish-only repository. Experimenting with 'simple' pull requests....
C,https://github.com/redis/redis,"66,163","Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs, Bitmaps."
C,https://github.com/littlefs-project/littlefs,"5,059",A little fail-safe filesystem designed for microcontrollers
C,https://github.com/moonlight-stream/moonlight-android,"3,865",GameStream client for Android
C,https://github.com/radareorg/radare2,"20,277",UNIX-like reverse engineering framework and command-line toolset
C,https://github.com/libuv/libuv,"23,870",Cross-platform asynchronous I/O
C,https://github.com/openwall/john,"9,956","John the Ripper jumbo - advanced offline password cracker, which supports hundreds of hash and cipher types, and runs on many operating systems, CPUs, GPUs, and even some FPGAs"
C,https://github.com/pgvector/pgvector,"11,585",Open-source vector similarity search for Postgres
C,https://github.com/microsoft/msquic,"4,002","Cross-platform, C implementation of the IETF QUIC protocol, exposed to C, C++, C# and Rust."
C,https://github.com/acidanthera/OpenCorePkg,"13,230",OpenCore bootloader
C,https://github.com/hanwckf/immortalwrt-mt798x,"1,009",
C,https://github.com/veracrypt/VeraCrypt,"6,694",Disk encryption with strong security based on TrueCrypt
C,https://github.com/skywind3000/kcp,"15,181",⚡ KCP - A Fast and Reliable ARQ Protocol
C,https://github.com/obsproject/obs-studio,"58,606",OBS Studio - Free and open source software for live streaming and screen recording
C,https://github.com/ithewei/libhv,"6,649",🔥 比libevent/libuv/asio更易用的网络库。A c/c++ network library for developing TCP/UDP/SSL/HTTP/WebSocket/MQTT client/server.
C,https://github.com/WiringPi/WiringPi,"2,623",The arguably fastest GPIO Library for the Raspberry Pi
C,https://github.com/coop-deluxe/sm64coopdx,304,An official continuation ofhttps://github.com/djoslin0/sm64ex-coopon sm64coopdx for the enhancements and progress it already has.
C,https://github.com/c3lang/c3c,"2,505",Compiler for the C3 language
C,https://github.com/asg017/sqlite-vec,"3,625",A vector search SQLite extension that runs anywhere!
C,https://github.com/bluekitchen/btstack,"1,675","Dual-mode Bluetooth stack, with small memory footprint."
C,https://github.com/OpenEtherCATsociety/SOEM,"1,296",Simple Open Source EtherCAT Master
C,https://github.com/qmk/qmk_firmware,"17,936",Open-source keyboard firmware for Atmel AVR and Arm USB families
C#,https://github.com/BepInEx/BepInEx,"4,691",Unity / XNA game patcher and plugin framework
C#,https://github.com/Richasy/Bili.Copilot,"2,095",哔哩哔哩用户的个人助理
C#,https://github.com/MonoGame/MonoGame,"11,258",One framework for creating powerful cross-platform games.
C#,https://github.com/beeradmoore/dlss-swapper,"1,603",
C#,https://github.com/pizzaboxer/bloxstrap,"1,589",An alternative bootstrapper for Roblox with a bunch of extra features.
C#,https://github.com/microsoft/fhir-server,"1,170",A service that implements the FHIR standard
C#,https://github.com/JustArchiNET/ArchiSteamFarm,"11,053",C# application with primary purpose of farming Steam cards from multiple accounts simultaneously.
C#,https://github.com/2dust/v2rayN,"66,747","A GUI client for Windows, support Xray core and v2fly core and others"
C#,https://github.com/space-wizards/space-station-14,"2,542",A multiplayer game about paranoia and chaos on a space station. Remake of the cult-classic Space Station 13.
C#,https://github.com/Ryujinx/Ryujinx,"34,430",Experimental Nintendo Switch Emulator written in C#
C#,https://github.com/ardalis/CleanArchitecture,"16,129",Clean Architecture Solution Template: A starting point for Clean Architecture with ASP.NET Core
C#,https://github.com/tModLoader/tModLoader,"4,089",A mod to make and play Terraria mods. Supports Terraria 1.4 (and earlier) installations
C#,https://github.com/nilaoda/N_m3u8DL-CLI,"14,108","[.NET] m3u8 downloader 开源的命令行m3u8/HLS/dash下载器，支持普通AES-128-CBC解密，多线程，自定义请求头等. 支持简体中文,繁体中文和英文. English Supported."
C#,https://github.com/Radarr/Radarr,"9,816",Movie organizer/manager for usenet and torrent users.
C#,https://github.com/jie65535/GrasscutterCommandGenerator,"1,890",Command Generator and Gacha Banner Editor
C#,https://github.com/PowerShell/PowerShell,"44,553",PowerShell for every system!
C#,https://github.com/Tichau/FileConverter,"6,387",File Converter is a very simple tool which allows you to convert and compress files using the context menu in windows explorer.
C#,https://github.com/AzureAD/azure-activedirectory-identitymodel-extensions-for-dotnet,"1,045",IdentityModel extensions for .Net
C#,https://github.com/dotnet/AspNetCore.Docs,"12,532",Documentation for ASP.NET Core
C#,https://github.com/Cysharp/R3,"1,934",The new future of dotnet/reactive and UniRx.
C#,https://github.com/Perfare/Il2CppDumper,"6,850",Unity il2cpp reverse engineer
C#,https://github.com/BeyondDimension/SteamTools,"19,616",🛠「Watt Toolkit」是一个开源跨平台的多功能 Steam 工具箱。
C#,https://github.com/hellzerg/optimizer,"13,757",The finest Windows Optimizer
C#,https://github.com/BartoszCichecki/LenovoLegionToolkit,"5,052",Lightweight Lenovo Vantage and Hotkeys replacement for Lenovo Legion laptops.
C#,https://github.com/jasontaylordev/CleanArchitecture,"16,564",Clean Architecture Solution Template for ASP.NET Core
C#,https://github.com/jstedfast/MailKit,"6,134","A cross-platform .NET library for IMAP, POP3, and SMTP."
C#,https://github.com/RicoSuter/NSwag,"6,684","The Swagger/OpenAPI toolchain for .NET, ASP.NET Core and TypeScript."
C#,https://github.com/actions/runner,"4,752",The Runner for GitHub Actions 🚀
C#,https://github.com/testcontainers/testcontainers-dotnet,"3,728",A library to support tests with throwaway instances of Docker containers for all compatible .NET Standard versions.
C#,https://github.com/flytkgl/PDFQFZ,"1,197",PDF加盖骑缝章的小工具
C#,https://github.com/Kareadita/Kavita,"5,873","Kavita is a fast, feature rich, cross platform reading server. Built with the goal of being a full solution for all your reading needs. Setup your own server and share your reading collection with your friends and family."
C#,https://github.com/dotnet/wpf,"7,016",WPF is a .NET Core UI framework for building Windows desktop applications.
C#,https://github.com/abpframework/abp,"12,722","Open-source web application framework for ASP.NET Core! Offers an opinionated architecture to build enterprise software solutions with best practices on top of the .NET. Provides the fundamental infrastructure, cross-cutting-concern implementations, startup templates, application modules, UI themes, tooling and documentation."
C#,https://github.com/mbdavid/LiteDB,"8,476",LiteDB - A .NET NoSQL Document Store in a single data file
C#,https://github.com/sim0n00ps/OF-DL,683,C# console app to download all of the media from Onlyfans accounts with DRM video downloading support
C#,https://github.com/egametang/ET,"8,766",Unity3D Client And C# Server Framework
C#,https://github.com/microsoft/fluentui-blazor,"3,628",Microsoft Fluent UI Blazor components library. For use with ASP.NET Core Blazor applications
C#,https://github.com/microsoft/PowerToys,"109,181",Windows system utilities to maximize productivity
C#,https://github.com/seerge/g-helper,"6,842","Lightweight Armoury Crate alternative for Asus laptops and ROG Ally. Control tool for ROG Zephyrus G14, G15, G16, M16, Flow X13, Flow X16, TUF, Strix, Scar and other models"
C#,https://github.com/Cysharp/UniTask,"7,987",Provides an efficient allocation free async/await integration for Unity.
C#,https://github.com/microsoft/reverse-proxy,"8,423",A toolkit for developing high-performance HTTP reverse proxy applications.
C#,https://github.com/dotnet/runtime,"14,905",".NET is a cross-platform runtime for cloud, mobile, desktop, and IoT apps."
C#,https://github.com/openiddict/openiddict-core,"4,323",Flexible and versatile OAuth 2.0/OpenID Connect stack for .NET
C#,https://github.com/RayWangQvQ/BiliBiliToolPro,"6,002",B 站（bilibili）自动任务工具，支持docker、青龙、k8s等多种部署方式。敏感肌也能用。
C#,https://github.com/TechnitiumSoftware/DnsServer,"4,144",Technitium DNS Server
C#,https://github.com/MassTransit/MassTransit,"6,830",Distributed Application Framework for .NET
C#,https://github.com/dotnet/roslyn,"18,877",The Roslyn .NET compiler provides C# and Visual Basic languages with rich code analysis APIs.
C#,https://github.com/dotnet/efcore,"13,631","EF Core is a modern object-database mapper for .NET. It supports LINQ queries, change tracking, updates, and schema migrations."
C#,https://github.com/rocksdanister/lively,"14,750",Free and open-source software that allows users to set animated desktop wallpapers and screensavers powered by WinUI 3.
C#,https://github.com/Orbmu2k/nvidiaProfileInspector,"3,444",
C#,https://github.com/UnigramDev/Unigram,"3,800",Telegram for Windows
C#,https://github.com/JosefNemec/Playnite,"8,993","Video game library manager with support for wide range of 3rd party libraries and game emulation support, providing one unified interface for your games."
C#,https://github.com/nesrak1/UABEA,"1,116",c# uabe for newer versions of unity
C#,https://github.com/Jessecar96/SteamDesktopAuthenticator,"3,304",Desktop implementation of Steam's mobile authenticator app
C#,https://github.com/MicaForEveryone/MicaForEveryone,"3,584",Mica For Everyone is a tool to enable backdrop effects on the title bars of Win32 apps on Windows 11.
C#,https://github.com/files-community/Files,"33,699",Building the best file manager for Windows
C#,https://github.com/Azure-Samples/cognitive-services-speech-sdk,"2,791",Sample code for the Microsoft Cognitive Services Speech SDK
C#,https://github.com/QuestPDF/QuestPDF,"11,535","QuestPDF is a modern open-source .NET library for PDF document generation. Offering comprehensive layout engine powered by concise and discoverable C# Fluent API. Easily generate PDF reports, invoices, exports, etc."
C#,https://github.com/YSGStudyHards/DotNetGuide,"6,397",🌈【C#/.NET/.NET Core学习、工作、面试指南】记录、收集和总结C#/.NET/.NET Core基础知识、学习路线、开发实战、编程技巧练习、学习视频、文章、书籍、项目框架、社区组织、开发必备工具、技术前沿周刊、常见面试题、面试须知、简历模板、人才招聘、以及自己在学习和工作中的一些微薄见解。希望能和大家一起学习，共同进步。如果本知识库能为您提供帮助，别忘了给予支持哦(关注、点赞、分享)💖。
C#,https://github.com/ScottPlot/ScottPlot,"5,094",Interactive plotting library for .NET
C#,https://github.com/microsoft/kernel-memory,"1,479","RAG architecture: index and query any data using LLM and natural language, track sources, show citations, asynchronous memory patterns."
C#,https://github.com/Unity-Technologies/ml-agents,"16,887",The Unity Machine Learning Agents Toolkit (ML-Agents) is an open-source project that enables games and simulations to serve as environments for training intelligent agents using deep reinforcement learning and imitation learning.
C#,https://github.com/nopSolutions/nopCommerce,"9,164",ASP.NET Core eCommerce software. nopCommerce is a free and open-source shopping cart.
C#,https://github.com/quasar/Quasar,"8,568",Remote Administration Tool for Windows
C#,https://github.com/CommunityToolkit/dotnet,"2,947",".NET Community Toolkit is a collection of helpers and APIs that work for all .NET developers and are agnostic of any specific UI platform. The toolkit is maintained and published by Microsoft, and part of the .NET Foundation."
C#,https://github.com/microsoft/garnet,"10,098","Garnet is a remote cache-store from Microsoft Research that offers strong performance (throughput and latency), scalability, storage, recovery, cluster sharding, key migration, and replication features. Garnet can work with existing Redis clients."
C#,https://github.com/QuantConnect/Lean,"9,417","Lean Algorithmic Trading Engine by QuantConnect (Python, C#)"
C#,https://github.com/elsa-workflows/elsa-core,"6,226",A .NET workflows library
C#,https://github.com/aras-p/UnityGaussianSplatting,"2,048",Toy Gaussian Splatting visualization in Unity
C#,https://github.com/microsoft/semantic-kernel,"21,246",Integrate cutting-edge LLM technology quickly and easily into your apps
C#,https://github.com/Nexus-Mods/NexusMods.App,851,Home of the development of the Nexus Mods App
C#,https://github.com/MessagePack-CSharp/MessagePack-CSharp,"5,575","Extremely Fast MessagePack Serializer for C#(.NET, .NET Core, Unity, Xamarin). / msgpack.org[C#]"
C#,https://github.com/Tyrrrz/YoutubeDownloader,"8,202",Downloads videos and playlists from YouTube
C#,https://github.com/microsoft/kiota,"2,820",OpenAPI based HTTP Client code generator
C#,https://github.com/babalae/better-genshin-impact,"4,638",📦BetterGI · 更好的原神 - 自动拾取 | 自动剧情 | 全自动钓鱼(AI) | 全自动七圣召唤 | 自动伐木 | 自动刷本 - UI Automation Testing Tools For Genshin Impact
C#,https://github.com/dotnet/aspnetcore,"35,161","ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux."
C#,https://github.com/lucasg/Dependencies,"8,856","A rewrite of the old legacy software ""depends.exe"" in C# for Windows devs to troubleshoot dll load dependencies issues."
C#,https://github.com/AssetRipper/AssetRipper,"3,804","GUI Application to work with engine assets, asset bundles, and serialized files"
C#,https://github.com/QL-Win/QuickLook,"16,975",Bring macOS “Quick Look” feature to Windows
C#,https://github.com/domaindrivendev/Swashbuckle.AspNetCore,"5,205",Swagger tools for documenting API's built on ASP.NET Core
C#,https://github.com/jellyfin/jellyfin,"33,230",The Free Software Media System
C#,https://github.com/Jackett/Jackett,"11,965",API Support for your favorite torrent trackers
C#,https://github.com/ppy/osu,"15,005",rhythm is just a *click* away!
C#,https://github.com/sourcegit-scm/sourcegit,910,Windows/macOS/Linux GUI client for GIT users
C#,https://github.com/Sonarr/Sonarr,"10,560",Smart PVR for newsgroup and bittorrent users.
C#,https://github.com/mono/mono,"11,071","Mono open source ECMA CLI, C# and .NET implementation."
C#,https://github.com/dotnet/BenchmarkDotNet,"10,376",Powerful .NET library for benchmarking
C#,https://github.com/reactiveui/refit,"8,410","The automatic type-safe REST library for .NET Core, Xamarin and .NET. Heavily inspired by Square's Retrofit library, Refit turns your REST API into a live interface."
C#,https://github.com/Scighost/Starward,"3,432",Game Launcher for miHoYo - 米家游戏启动器
C#,https://github.com/nilaoda/N_m3u8DL-RE,"4,211","Cross-Platform, modern and powerful stream downloader for MPD/M3U8/ISM. English/简体中文/繁體中文."
C#,https://github.com/1Remote/1Remote,"3,887",One Remote Access Manager to Rule Them All
C#,https://github.com/git-ecosystem/git-credential-manager,"6,633","Secure, cross-platform Git credential storage with authentication to GitHub, Azure Repos, and other popular Git hosting services."
C#,https://github.com/OrchardCMS/OrchardCore,"7,350","Orchard Core is an open-source modular and multi-tenant application framework built with ASP.NET Core, and a content management system (CMS) built on top of that framework."
C#,https://github.com/dotnet/maui,"21,976",".NET MAUI is the .NET Multi-platform App UI, a framework for building native device applications spanning mobile, tablet, and desktop."
C#,https://github.com/BookerLiu/GeekDesk,"2,021","🔥小巧、美观的桌面快速启动工具 Small, beautiful desktop quickstart management tool with integrated Everything search"
C#,https://github.com/Open-Industry-Project/Open-Industry-Project,235,Free and open-source warehouse/manufacturing simulation.
C#,https://github.com/XINCGer/Unity3DTraining,"7,425",【Unity杂货铺】unity大杂烩~
C#,https://github.com/FluentValidation/FluentValidation,"8,983",A popular .NET validation library for building strongly-typed validation rules.
C#,https://github.com/dotnet-architecture/eShopOnWeb,"10,114","Sample ASP.NET Core 8.0 reference application, powered by Microsoft, demonstrating a layered application architecture with monolithic deployment model. Download the eBook PDF from docs folder."
C#,https://github.com/aspnetboilerplate/aspnetboilerplate,"11,753",ASP.NET Boilerplate - Web Application Framework
C#,https://github.com/dotnet-state-machine/stateless,"5,491",A simple library for creating state machines in C# code
C#,https://github.com/de4dot/de4dot,"6,878",.NET deobfuscator and unpacker.
C#,https://github.com/microsoft/WPF-Samples,"5,026",Repository for WPF related samples
C#,https://github.com/dotnet/maui-samples,"3,056",Samples for .NET Multi-Platform App UI (.NET MAUI)
C#,https://github.com/marticliment/UniGetUI,"11,888",UniGetUI: The Graphical Interface for your package managers. Could be terribly described as a package manager manager to manage your package managers
C#,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit,"15,022","Google's Material Design in XAML & WPF, for C# & VB.Net."
C#,https://github.com/Azure/azure-powershell,"4,205",Microsoft Azure PowerShell
C#,https://github.com/Azure/azure-sdk-for-net,"5,243",This repository is for active development of the Azure SDK for .NET. For consumers of the SDK we recommend visiting our public developer docs athttps://learn.microsoft.com/dotnet/azure/or our versioned developer docs athttps://azure.github.io/azure-sdk-for-net.
C#,https://github.com/SnaffCon/Snaffler,"1,994","a tool for pentesters to help find delicious candy, by@l0ssand@Sh3r4( Twitter: @/mikeloss and @/sh3r4_hax )"
C#,https://github.com/bitwarden/server,"15,112","Bitwarden infrastructure/backend (API, database, Docker, etc)."
C#,https://github.com/blake502/balatro-mobile-maker,524,Create a mobile Balatro app from your Steam version of Balatro
C#,https://github.com/microsoft/RulesEngine,"3,577",A Json based Rules Engine with extensive Dynamic expression support
C#,https://github.com/MudBlazor/MudBlazor,"7,797",Blazor Component Library based on Material design with an emphasis on ease of use. Mainly written in C# with Javascript kept to a bare minimum it empowers .NET developers to easily debug it if needed.
C#,https://github.com/leiurayer/downkyi,"20,579",哔哩下载姬downkyi，哔哩哔哩网站视频下载工具，支持批量下载，支持8K、HDR、杜比视界，提供工具箱（音视频提取、去水印等）。
C#,https://github.com/spectreconsole/spectre.console,"9,136",A .NET library that makes it easier to create beautiful console applications.
C#,https://github.com/openai/openai-dotnet,"1,005",The official .NET library for the OpenAI API
