lang,period,url,stars,description
C#,weekly,https://github.com/QuantConnect/Lean,"8,924","Lean Algorithmic Trading Engine by QuantConnect (Python, C#)"
C#,weekly,https://github.com/ShareX/ShareX,"28,427","ShareX is a free and open source program that lets you capture or record any area of your screen and share it with a single press of a key. It also allows uploading images, text or other types of files to many supported destinations you can choose from."
C#,weekly,https://github.com/jellyfin/jellyfin,"31,665",The Free Software Media System
C#,weekly,https://github.com/abpframework/abp,"12,461","Open-source web application framework for ASP.NET Core! Offers an opinionated architecture to build enterprise software solutions with best practices on top of the .NET. Provides the fundamental infrastructure, cross-cutting-concern implementations, startup templates, application modules, UI themes, tooling and documentation."
C#,weekly,https://github.com/dotnet/aspnetcore,"34,775","ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux."
C#,weekly,https://github.com/open-telemetry/opentelemetry-dotnet,"3,075",The OpenTelemetry .NET Client
C#,monthly,https://github.com/lepoco/wpfui,"6,999","WPF UI provides the Fluent experience in your known and loved WPF framework. Intuitive design, themes, navigation and new immersive controls. All natively and effortlessly."
C#,monthly,https://github.com/YSGStudyHards/DotNetGuide,"5,670",🌈【C#/.NET/.NET Core学习、工作、面试指南】记录、收集和总结C#/.NET/.NET Core基础知识、学习路线、开发实战、编程技巧练习、学习视频、文章、书籍、项目框架、社区组织、开发必备工具、常见面试题、面试须知、简历模板、以及自己在学习和工作中的一些微薄见解。希望能和大家一起学习，共同进步。如果本知识库能为您提供帮助，别忘了给予支持哦(关注、点赞、分享)💖。
C#,monthly,https://github.com/dotnet/eShop,"4,619",A reference .NET application implementing an eCommerce site
C#,monthly,https://github.com/BornToBeRoot/NETworkManager,"5,647",A powerful tool for managing networks and troubleshoot network problems!
C#,monthly,https://github.com/fullstackhero/dotnet-starter-kit,"4,381","Production Grade Cloud-Ready .NET 8 Starter Kit (Web API + Blazor Client) with Multitenancy Support, and Clean/Modular Architecture that saves roughly 200+ Development Hours! All Batteries Included."
C#,monthly,https://github.com/nomi-san/parsec-vdd,"1,590",✨ Perfect 4K@240Hz Virtual Display
C#,monthly,https://github.com/shaked6540/YoutubePlaylistDownloader,"1,235","A tool to download whole playlists, channels or single videos from youtube and also optionally convert them to almost any format you would like"
C#,monthly,https://github.com/AvaloniaUI/Avalonia,"24,510","Develop Desktop, Embedded, Mobile and WebAssembly apps with C# and XAML. The most popular .NET UI client technology"
C#,monthly,https://github.com/microsoft/WinUI-Gallery,"2,639",This app demonstrates the controls available in WinUI and the Fluent Design System.
C#,monthly,https://github.com/srwi/EverythingToolbar,"8,367",Everything integration for the Windows taskbar.
C#,monthly,https://github.com/dotnet/aspire-samples,544,
C#,monthly,https://github.com/Azure/azure-sdk-for-net,"5,131",This repository is for active development of the Azure SDK for .NET. For consumers of the SDK we recommend visiting our public developer docs athttps://learn.microsoft.com/dotnet/azure/or our versioned developer docs athttps://azure.github.io/azure-sdk-for-net.
C#,monthly,https://github.com/actions/runner,"4,641",The Runner for GitHub Actions 🚀
C#,monthly,https://github.com/dnSpy/dnSpy,"25,947",.NET debugger and assembly editor
C#,monthly,https://github.com/elsa-workflows/elsa-core,"6,030",A .NET workflows library
C#,monthly,https://github.com/PowerShell/PowerShell,"43,978",PowerShell for every system!
JS,daily,https://github.com/HeyPuter/puter,"20,747","🌐 The Web OS! Free, Open-Source, and Self-Hostable."
JS,daily,https://github.com/SillyTavern/SillyTavern,"6,717",LLM Frontend for Power Users.
JS,daily,https://github.com/NaiboWang/EasySpider,"28,336",A visual no-code/code-free web crawler/spider易采集：一个可视化浏览器自动化测试/数据采集/爬虫软件，可以无代码图形化的设计和执行爬虫任务。别名：ServiceWrapper面向Web应用的智能化服务封装系统。
JS,daily,https://github.com/SuhailTechInfo/Suhail-Md,"3,509","meet Suhail-Md, Your All-in-One WhatsApp Excitement Buddy! Enjoy a thrilling messaging experience like never before. Suhail-Md brings a world of excitement and joy to your chats ✨🤖"
