lang,period,url,stars,description
,weekly,https://github.com/comfyanonymous/ComfyUI,"38,799","The most powerful and modular stable diffusion GUI, api and backend with a graph/nodes interface."
,weekly,https://github.com/immich-app/immich,"37,387",High performance self-hosted photo and video management solution.
,weekly,https://github.com/LazyVim/LazyVim,"14,912",Neovim config for the lazy
,weekly,https://github.com/stanfordnlp/dspy,"13,117",DSPy: The framework for programming—not prompting—foundation models
,weekly,https://github.com/PaperMC/Paper,"9,126","The most widely used, high performance Minecraft server that aims to fix gameplay and mechanics inconsistencies"
,weekly,https://github.com/coollabsio/coolify,"24,684",An open-source & self-hostable Heroku / Netlify / Vercel alternative.
,weekly,https://github.com/gchq/CyberChef,"26,529","The Cyber Swiss Army Knife - a web app for encryption, encoding, compression and data analysis"
,weekly,https://github.com/twentyhq/twenty,"14,642","Building a modern alternative to Salesforce, powered by the community."
,weekly,https://github.com/ml-explore/mlx,"15,423",MLX: An array framework for Apple silicon
,weekly,https://github.com/paul-gauthier/aider,"11,806",aider is AI pair programming in your terminal
,weekly,https://github.com/iptv-org/iptv,"79,866",Collection of publicly available IPTV channels from all over the world
,weekly,https://github.com/Stability-AI/StableSwarmUI,"3,514","StableSwarmUI, A Modular Stable Diffusion Web-User-Interface, with an emphasis on making powertools easily accessible, high performance, and extensibility."
,weekly,https://github.com/hcengineering/platform,"4,749","Huly — All-in-One Project Management Platform (alternative to Linear, Jira, Slack, Notion, Motion)"
,weekly,https://github.com/openai/gpt-2,"21,721","Code for the paper ""Language Models are Unsupervised Multitask Learners"""
,monthly,https://github.com/danielmiessler/fabric,"16,489",fabric is an open-source framework for augmenting humans using AI. It provides a modular framework for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.
,monthly,https://github.com/OpenBMB/MiniCPM-V,"7,282",MiniCPM-Llama3-V 2.5: A GPT-4V Level Multimodal LLM on Your Phone
,monthly,https://github.com/HigherOrderCO/Bend,"16,343","A massively parallel, high-level programming language"
,monthly,https://github.com/LazyVim/LazyVim,"14,912",Neovim config for the lazy
,monthly,https://github.com/coollabsio/coolify,"24,684",An open-source & self-hostable Heroku / Netlify / Vercel alternative.
,monthly,https://github.com/iluwatar/java-design-patterns,"87,954",Design patterns implemented in Java
,monthly,https://github.com/codecrafters-io/build-your-own-x,"274,701",Master programming by recreating your favorite technologies from scratch.
,monthly,https://github.com/xenova/transformers.js,"9,434","State-of-the-art Machine Learning for the web. Run 🤗 Transformers directly in your browser, with no need for a server!"
,monthly,https://github.com/NaiboWang/EasySpider,"27,908",A visual no-code/code-free web crawler/spider易采集：一个可视化浏览器自动化测试/数据采集/爬虫软件，可以无代码图形化的设计和执行爬虫任务。别名：ServiceWrapper面向Web应用的智能化服务封装系统。
,monthly,https://github.com/k2-fsa/sherpa-onnx,"1,862","Speech-to-text, text-to-speech, and speaker recognition using next-gen Kaldi with onnxruntime without Internet connection. Support embedded systems, Android, iOS, Raspberry Pi, RISC-V, x86_64 servers, websocket server/client, C/C++, Python, Kotlin, C#, Go, NodeJS, Java, Swift, Dart, JavaScript"
,monthly,https://github.com/duckdb/duckdb,"19,554",DuckDB is an analytical in-process SQL database management system
,monthly,https://github.com/JanDeDobbeleer/oh-my-posh,"15,331",The most customisable and low-latency cross platform/shell prompt renderer
,monthly,https://github.com/ente-io/ente,"9,517","Fully open source, End to End Encrypted alternative to Google Photos and Apple Photos"
,monthly,https://github.com/Stability-AI/StableSwarmUI,"3,514","StableSwarmUI, A Modular Stable Diffusion Web-User-Interface, with an emphasis on making powertools easily accessible, high performance, and extensibility."
,monthly,https://github.com/comfyanonymous/ComfyUI,"38,799","The most powerful and modular stable diffusion GUI, api and backend with a graph/nodes interface."
,monthly,https://github.com/VikParuchuri/marker,"12,761",Convert PDF to markdown quickly with high accuracy
python,daily,https://github.com/comfyanonymous/ComfyUI,"38,800","The most powerful and modular stable diffusion GUI, api and backend with a graph/nodes interface."
python,daily,https://github.com/AUTOMATIC1111/stable-diffusion-webui,"133,963",Stable Diffusion web UI
python,daily,https://github.com/yt-dlp/yt-dlp,"74,627",A feature-rich command-line audio/video downloader
python,daily,https://github.com/Anjok07/ultimatevocalremovergui,"15,891",GUI for a Vocal Remover that uses Deep Neural Networks.
python,daily,https://github.com/VRSEN/agency-swarm,"1,981",The only reliable agent framework built on top of the latest OpenAI Assistants API.
python,daily,https://github.com/ytdl-org/youtube-dl,"129,412",Command-line program to download videos from YouTube.com and other video sites
python,daily,https://github.com/RVC-Boss/GPT-SoVITS,"27,456",1 min voice data can also be used to train a good TTS model! (few shot voice cloning)
python,daily,https://github.com/lllyasviel/Fooocus,"37,391",Focus on prompting and generating
python,daily,https://github.com/Mikubill/sd-webui-controlnet,"16,325",WebUI extension for ControlNet
python,daily,https://github.com/ml-explore/mlx-examples,"5,415",Examples in the MLX framework
python,daily,https://github.com/satwikkansal/wtfpython,"35,375",What the f*ck Python? 😱
python,daily,https://github.com/pentestfunctions/BlueDucky,892,🚨 CVE-2023-45866 - BlueDucky Implementation (Using DuckyScript) 🔓 Unauthenticated Peering Leading to Code Execution (Using HID Keyboard)
python,daily,https://github.com/kovidgoyal/calibre,"18,688",The official source code repository for the calibre ebook manager
python,daily,https://github.com/numpy/numpy,"26,836",The fundamental package for scientific computing with Python.
python,daily,https://github.com/rany2/edge-tts,"4,085",Use Microsoft Edge's online text-to-speech service from Python WITHOUT needing Microsoft Edge or Windows or an API key
python,weekly,https://github.com/comfyanonymous/ComfyUI,"38,800","The most powerful and modular stable diffusion GUI, api and backend with a graph/nodes interface."
python,weekly,https://github.com/stanfordnlp/dspy,"13,117",DSPy: The framework for programming—not prompting—foundation models
python,weekly,https://github.com/paul-gauthier/aider,"11,806",aider is AI pair programming in your terminal
python,weekly,https://github.com/openai/gpt-2,"21,721","Code for the paper ""Language Models are Unsupervised Multitask Learners"""
python,weekly,https://github.com/huggingface/lerobot,"4,134",🤗 LeRobot: End-to-end Learning for Real-World Robotics in Pytorch
python,weekly,https://github.com/google/mesop,"3,036",
python,weekly,https://github.com/metavoiceio/metavoice-src,"3,361","Foundational model for human-like, expressive TTS"
python,weekly,https://github.com/karpathy/nanoGPT,"33,897","The simplest, fastest repository for training/finetuning medium-sized GPTs."
python,weekly,https://github.com/Stability-AI/stable-audio-tools,"2,126",Generative models for conditional audio generation
python,weekly,https://github.com/blakeblackshear/frigate,"15,693",NVR with realtime local object detection for IP cameras
python,weekly,https://github.com/dortania/OpenCore-Legacy-Patcher,"11,394",Experience macOS just like before
python,weekly,https://github.com/3b1b/manim,"59,947",Animation engine for explanatory math videos
python,weekly,https://github.com/jianchang512/pyvideotrans,"7,230",Translate the video from one language to another and add dubbing. 将视频从一种语言翻译为另一种语言，并添加配音
python,weekly,https://github.com/python-poetry/poetry,"30,139",Python packaging and dependency management made easy
python,weekly,https://github.com/litestar-org/litestar,"4,967","Production-ready, Light, Flexible and Extensible ASGI API framework | Effortlessly Build Performant APIs"
python,weekly,https://github.com/coqui-ai/TTS,"31,322","🐸💬 - a deep learning toolkit for Text-to-Speech, battle-tested in research and production"
python,monthly,https://github.com/danielmiessler/fabric,"16,489",fabric is an open-source framework for augmenting humans using AI. It provides a modular framework for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.
python,monthly,https://github.com/OpenBMB/MiniCPM-V,"7,282",MiniCPM-Llama3-V 2.5: A GPT-4V Level Multimodal LLM on Your Phone
python,monthly,https://github.com/comfyanonymous/ComfyUI,"38,800","The most powerful and modular stable diffusion GUI, api and backend with a graph/nodes interface."
python,monthly,https://github.com/VikParuchuri/marker,"12,761",Convert PDF to markdown quickly with high accuracy
python,monthly,https://github.com/dataelement/bisheng,"7,846",Bisheng is an open LLM devops platform for next generation AI applications.
python,monthly,https://github.com/truefoundry/cognita,"2,814","RAG (Retrieval Augmented Generation) Framework for building modular, open source applications for production by TrueFoundry"
python,monthly,https://github.com/vanna-ai/vanna,"7,986",🤖 Chat with your SQL database 📊. Accurate Text-to-SQL Generation via LLMs using RAG 🔄.
python,monthly,https://github.com/Stability-AI/stable-audio-tools,"2,126",Generative models for conditional audio generation
python,monthly,https://github.com/LLaVA-VL/LLaVA-NeXT,759,
python,monthly,https://github.com/fishaudio/fish-speech,"2,370",Brand new TTS solution
python,monthly,https://github.com/khoj-ai/khoj,"11,408","Your AI second brain. Get answers to your questions, whether they be online or in your own notes. Use online AI models (e.g gpt4) or private, local LLMs (e.g llama3). Self-host locally or use our cloud instance. Access from Obsidian, Emacs, Desktop app, Web or Whatsapp."
python,monthly,https://github.com/weaviate/Verba,"4,669",Retrieval Augmented Generation (RAG) chatbot powered by Weaviate
python,monthly,https://github.com/isaac-sim/IsaacLab,"1,386",Unified framework for robot learning built on NVIDIA Isaac Sim
python,monthly,https://github.com/jianchang512/pyvideotrans,"7,230",Translate the video from one language to another and add dubbing. 将视频从一种语言翻译为另一种语言，并添加配音
python,monthly,https://github.com/OpenGVLab/InternVL,"3,561",[CVPR 2024 Oral] InternVL Family: A Pioneering Open-Source Alternative to GPT-4V. 接近GPT-4V表现的可商用开源多模态对话模型
python,monthly,https://github.com/VikParuchuri/surya,"8,731","OCR, layout analysis, reading order, line detection in 90+ languages"
python,monthly,https://github.com/openai/whisper,"63,180",Robust Speech Recognition via Large-Scale Weak Supervision
python,monthly,https://github.com/mahdibland/V2RayAggregator,"2,526","Collect Lots of Shadowsocks, ShadowsocksR, Trojan, Vmess from Public Sources & Filter Best Nodes By Speed"
dart,daily,https://github.com/ente-io/ente,"9,517","Fully open source, End to End Encrypted alternative to Google Photos and Apple Photos"
dart,daily,https://github.com/hiddify/hiddify-next,"12,150","Multi-platform auto-proxy client, supporting Sing-box, X-ray, TUIC, Hysteria, Reality, Trojan, SSH etc. It’s an open-source, secure and ad-free."
dart,daily,https://github.com/localsend/localsend,"36,914",An open-source cross-platform alternative to AirDrop
dart,daily,https://github.com/ReVanced/revanced-manager,"16,350",💊 Application to use ReVanced on Android
dart,daily,https://github.com/rrousselGit/riverpod,"5,913",A reactive caching and data-binding framework. Riverpod makes working with asynchronous code a breeze.
dart,daily,https://github.com/wgh136/PicaComic,"3,596","A comic app built with Flutter, supporting multiple comic sources."
dart,daily,https://github.com/jiangtian616/JHenTai,"2,455",A cross-platform manga app made for e-hentai & exhentai by Flutter
dart,daily,https://github.com/ImranR98/Obtainium,"5,653",Get Android app updates straight from the source.
dart,daily,https://github.com/h4h13/Paisa,"1,376",Expense manager for Android with Material Design
dart,daily,https://github.com/StarsWarrior/BlackHole,124,A Music Player App made with Flutter
dart,daily,https://github.com/GopeedLab/gopeed,"14,503",A modern download manager that supports all platforms. Built with Golang and Flutter.
dart,daily,https://github.com/TheLastGimbus/GooglePhotosTakeoutHelper,"3,391",Script that organizes the Google Takeout archive into one big chronological folder
dart,daily,https://github.com/academind/flutter-complete-guide-course-resources,"1,631",Course resources (code snapshots & slides) for our complete Flutter & Dart course (https://acad.link/flutter).
dart,daily,https://github.com/Sub6Resources/flutter_html,"1,763",A Flutter widget for rendering static html as Flutter widgets (Will render over 80 different html tags!)
dart,daily,https://github.com/flutter/packages,"4,096",A collection of useful packages maintained by the Flutter team
dart,daily,https://github.com/wanghongenpin/network_proxy_flutter,"5,089","Open source free capture HTTP(S) traffic software ProxyPin, supporting full platform systems"
dart,daily,https://github.com/mitesh77/Best-Flutter-UI-Templates,"19,854",completely free for everyone. Its build-in Flutter Dart.
dart,weekly,https://github.com/hiddify/hiddify-next,"12,150","Multi-platform auto-proxy client, supporting Sing-box, X-ray, TUIC, Hysteria, Reality, Trojan, SSH etc. It’s an open-source, secure and ad-free."
dart,weekly,https://github.com/lichess-org/mobile,"1,078",Lichess mobile app v2
dart,weekly,https://github.com/KRTirtho/spotube,"26,044",🎧 Open source Spotify client that doesn't require Premium nor uses Electron! Available for both desktop & mobile!
dart,weekly,https://github.com/flutter/flutter,"162,779",Flutter makes it easy and fast to build beautiful apps for mobile and beyond
dart,weekly,https://github.com/lollipopkit/flutter_server_box,"3,581",ServerBox - server status & toolbox app using Flutter
dart,weekly,https://github.com/academind/flutter-complete-guide-course-resources,"1,631",Course resources (code snapshots & slides) for our complete Flutter & Dart course (https://acad.link/flutter).
dart,weekly,https://github.com/Solido/awesome-flutter,"51,892","An awesome list that curates the best Flutter libraries, tools, tutorials, articles and more."
dart,weekly,https://github.com/flutter/gallery,"6,263",Flutter Gallery was a resource to help developers evaluate and use Flutter
dart,weekly,https://github.com/serverpod/serverpod,"2,338","Serverpod is a next-generation app and web server, explicitly built for the Flutter and Dart ecosystem."
dart,weekly,https://github.com/xiaoyaocz/dart_simple_live,"4,918",简简单单的看直播
dart,weekly,https://github.com/flutter-stripe/flutter_stripe,905,Flutter SDK for Stripe.
dart,weekly,https://github.com/AppFlowy-IO/AppFlowy,"49,953",AppFlowy is an open-source alternative to Notion. You are in charge of your data and customizations. Built with Flutter and Rust.
dart,weekly,https://github.com/media-kit/media-kit,937,A cross-platform video player & audio player for Flutter & Dart.
dart,weekly,https://github.com/MaikuB/flutter_local_notifications,"2,402","A Flutter plugin for displaying local notifications on Android, iOS, macOS and Linux"
dart,weekly,https://github.com/pichillilorenzo/flutter_inappwebview,"3,048","A Flutter plugin that allows you to add an inline webview, to use a headless webview, and to open an in-app browser window."
dart,weekly,https://github.com/sarbagyastha/youtube_player_flutter,681,Flutter plugin for playing or streaming YouTube videos inline using the official iFrame Player API. Supports both Android and iOS platforms.
dart,weekly,https://github.com/miguelpruivo/flutter_file_picker,"1,274","File picker plugin for Flutter, compatible with mobile (iOS & Android), Web, Desktop (Mac, Linux, Windows) platforms with Flutter Go support."
dart,weekly,https://github.com/ryanheise/just_audio,"1,004",Audio Player
dart,weekly,https://github.com/syncfusion/flutter-widgets,"1,468","Syncfusion Flutter widgets libraries include high quality UI widgets and file-format packages to help you create rich, high-quality applications for iOS, Android, and web from a single code base."
dart,weekly,https://github.com/miru-project/miru-app,"3,127","🎉 A versatile application that is free, open-source, and supports extension sources for videos, comics, and novels, available on Android, Windows, and Web platforms."
dart,weekly,https://github.com/rrousselGit/riverpod,"5,913",A reactive caching and data-binding framework. Riverpod makes working with asynchronous code a breeze.
dart,weekly,https://github.com/flyerhq/flutter_chat_ui,"1,475","Actively maintained, community-driven chat UI implementation with an optional Firebase BaaS."
dart,monthly,https://github.com/ente-io/ente,"9,517","Fully open source, End to End Encrypted alternative to Google Photos and Apple Photos"
dart,monthly,https://github.com/hiddify/hiddify-next,"12,150","Multi-platform auto-proxy client, supporting Sing-box, X-ray, TUIC, Hysteria, Reality, Trojan, SSH etc. It’s an open-source, secure and ad-free."
dart,monthly,https://github.com/KRTirtho/spotube,"26,044",🎧 Open source Spotify client that doesn't require Premium nor uses Electron! Available for both desktop & mobile!
dart,monthly,https://github.com/xiaoyaocz/dart_simple_live,"4,918",简简单单的看直播
dart,monthly,https://github.com/miru-project/miru-app,"3,127","🎉 A versatile application that is free, open-source, and supports extension sources for videos, comics, and novels, available on Android, Windows, and Web platforms."
dart,monthly,https://github.com/flyerhq/flutter_chat_ui,"1,475","Actively maintained, community-driven chat UI implementation with an optional Firebase BaaS."
dart,monthly,https://github.com/flutter/flutter,"162,779",Flutter makes it easy and fast to build beautiful apps for mobile and beyond
dart,monthly,https://github.com/abuanwar072/Flutter-Responsive-Admin-Panel-or-Dashboard,"6,520",Responsive Admin Panel or Dashboard using Flutter
dart,monthly,https://github.com/rrousselGit/riverpod,"5,913",A reactive caching and data-binding framework. Riverpod makes working with asynchronous code a breeze.
dart,monthly,https://github.com/lollipopkit/flutter_server_box,"3,581",ServerBox - server status & toolbox app using Flutter
dart,monthly,https://github.com/academind/flutter-complete-guide-course-resources,"1,631",Course resources (code snapshots & slides) for our complete Flutter & Dart course (https://acad.link/flutter).
dart,monthly,https://github.com/imaNNeo/fl_chart,"6,530","FL Chart is a highly customizable Flutter chart library that supports Line Chart, Bar Chart, Pie Chart, Scatter Chart, and Radar Chart."
dart,monthly,https://github.com/pichillilorenzo/flutter_inappwebview,"3,048","A Flutter plugin that allows you to add an inline webview, to use a headless webview, and to open an in-app browser window."
dart,monthly,https://github.com/jonataslaw/getx,"9,988","Open screens/snackbars/dialogs/bottomSheets without context, manage states and inject dependencies easily with Get."
dart,monthly,https://github.com/StarsWarrior/BlackHole,124,A Music Player App made with Flutter
dart,monthly,https://github.com/abuanwar072/E-commerce-Complete-Flutter-UI,"3,822",
dart,monthly,https://github.com/syncfusion/flutter-widgets,"1,468","Syncfusion Flutter widgets libraries include high quality UI widgets and file-format packages to help you create rich, high-quality applications for iOS, Android, and web from a single code base."
dart,monthly,https://github.com/TheLastGimbus/GooglePhotosTakeoutHelper,"3,391",Script that organizes the Google Takeout archive into one big chronological folder
dart,monthly,https://github.com/lichess-org/mobile,"1,078",Lichess mobile app v2
dart,monthly,https://github.com/Solido/awesome-flutter,"51,892","An awesome list that curates the best Flutter libraries, tools, tutorials, articles and more."
dart,monthly,https://github.com/material-foundation/material-color-utilities,"1,544",Color libraries for Material You
dart,monthly,https://github.com/h4h13/Paisa,"1,376",Expense manager for Android with Material Design
dart,monthly,https://github.com/serverpod/serverpod,"2,338","Serverpod is a next-generation app and web server, explicitly built for the Flutter and Dart ecosystem."
c++,daily,https://github.com/godotengine/godot,"85,767",Godot Engine – Multi-platform 2D and 3D game engine
c++,daily,https://github.com/hyprwm/Hyprland,"17,673",Hyprland is a highly customizable dynamic tiling Wayland compositor that doesn't sacrifice on its looks.
c++,daily,https://github.com/CleverRaven/Cataclysm-DDA,"9,798",Cataclysm - Dark Days Ahead. A turn-based survival game set in a post-apocalyptic world.
c++,daily,https://github.com/PrismLauncher/PrismLauncher,"5,118",A custom launcher for Minecraft that allows you to easily manage multiple installations of Minecraft at once (Fork of MultiMC)
c++,daily,https://github.com/Aircoookie/WLED,"14,140",Control WS2812B and many more types of digital RGB LEDs with an ESP8266 or ESP32 over WiFi!
c++,daily,https://github.com/topjohnwu/Magisk,"45,149",The Magic Mask for Android
c++,daily,https://github.com/qbittorrent/qBittorrent,"25,714",qBittorrent BitTorrent client
c++,daily,https://github.com/ml-explore/mlx,"15,424",MLX: An array framework for Apple silicon
c++,daily,https://github.com/FreeCAD/FreeCAD,"18,055","This is the official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler."
c++,daily,https://github.com/MarlinFirmware/Marlin,"15,986",Marlin is an optimized firmware for RepRap 3D printers based on the Arduino platform. Many commercial 3D printers come with Marlin installed. Check with your vendor if you need source code for your specific machine.
c++,daily,https://github.com/mudler/LocalAI,"21,217","🤖 The free, Open Source OpenAI alternative. Self-hosted, community-driven and local-first. Drop-in replacement for OpenAI running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. It allows to generate Text, Audio, Video, Images. Also with voice cloning capabilities."
c++,daily,https://github.com/xbmc/xbmc,"17,855","Kodi is an award-winning free and open source home theater/media center software and entertainment hub for digital media. With its beautiful interface and powerful skinning engine, it's available for Android, BSD, Linux, macOS, iOS, tvOS and Windows."
c++,daily,https://github.com/SoftFever/OrcaSlicer,"5,748","G-code generator for 3D printers (Bambu, Prusa, Voron, VzBot, RatRig, Creality, etc.)"
c++,daily,https://github.com/stenzek/duckstation,"6,395",Fast PlayStation 1 emulator for x86-64/AArch32/AArch64/RV64
c++,daily,https://github.com/citizenfx/fivem,"3,361","The source code for the Cfx.re modification frameworks, such as FiveM, RedM and LibertyM, as well as FXServer."
c++,daily,https://github.com/Nevcairiel/LAVFilters,"7,102",LAV Filters - Open-Source DirectShow Media Splitter and Decoders
c++,daily,https://github.com/esphome/esphome,"7,922",ESPHome is a system to control your ESP8266/ESP32 by simple yet powerful configuration files and control them remotely through Home Automation systems.
c++,daily,https://github.com/TrinityCore/TrinityCore,"9,215","TrinityCore Open Source MMO Framework (master = 10.2.7.55142, 3.3.5 = 3.3.5a.12340, wotlk_classic = 3.4.3.54261, cata classic = 4.4.0.54027)"
c++,daily,https://github.com/JoeyDeVries/LearnOpenGL,"10,478",Code repository of all OpenGL chapters from the book and its accompanying websitehttps://learnopengl.com
c++,daily,https://github.com/Alexays/Waybar,"5,737",Highly customizable Wayland bar for Sway and Wlroots based compositors. ✌️ 🎉
c++,daily,https://github.com/aria2/aria2,"33,989","aria2 is a lightweight multi-protocol & multi-source, cross platform download utility operated in command-line. It supports HTTP/HTTPS, FTP, SFTP, BitTorrent and Metalink."
c++,daily,https://github.com/OpenTTD/OpenTTD,"6,057",OpenTTD is an open source simulation game based upon Transport Tycoon Deluxe
c++,weekly,https://github.com/ml-explore/mlx,"15,424",MLX: An array framework for Apple silicon
c++,weekly,https://github.com/duckdb/duckdb,"19,554",DuckDB is an analytical in-process SQL database management system
c++,weekly,https://github.com/facebook/folly,"27,420",An open-source C++ library developed and used at Facebook.
c++,weekly,https://github.com/k2-fsa/sherpa-onnx,"1,862","Speech-to-text, text-to-speech, and speaker recognition using next-gen Kaldi with onnxruntime without Internet connection. Support embedded systems, Android, iOS, Raspberry Pi, RISC-V, x86_64 servers, websocket server/client, C/C++, Python, Kotlin, C#, Go, NodeJS, Java, Swift, Dart, JavaScript"
c++,weekly,https://github.com/drogonframework/drogon,"10,975",Drogon: A C++14/17/20 based HTTP web application framework running on Linux/macOS/Unix/Windows
c++,weekly,https://github.com/microsoft/LightGBM,"16,293","A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision tree algorithms, used for ranking, classification and many other machine learning tasks."
c++,weekly,https://github.com/SoftFever/OrcaSlicer,"5,748","G-code generator for 3D printers (Bambu, Prusa, Voron, VzBot, RatRig, Creality, etc.)"
c++,weekly,https://github.com/NVIDIA/TensorRT,"10,039",NVIDIA® TensorRT™ is an SDK for high-performance deep learning inference on NVIDIA GPUs. This repository contains the open source components of TensorRT.
c++,weekly,https://github.com/Atmosphere-NX/Atmosphere,"13,977",Atmosphère is a work-in-progress customized firmware for the Nintendo Switch.
c++,weekly,https://github.com/electron/electron,"112,463","Build cross-platform desktop apps with JavaScript, HTML, and CSS"
c++,weekly,https://github.com/ton-blockchain/ton,"2,530",Main TON monorepo
c++,weekly,https://github.com/prusa3d/PrusaSlicer,"7,453","G-code generator for 3D printers (RepRap, Makerbot, Ultimaker etc.)"
c++,weekly,https://github.com/microsoft/onnxruntime,"13,248","ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator"
c++,weekly,https://github.com/LizardByte/Sunshine,"14,750",Self-hosted game stream host for Moonlight.
c++,weekly,https://github.com/nlohmann/json,"40,959",JSON for Modern C++
c++,weekly,https://github.com/apple/swift,"66,451",The Swift Programming Language
c++,weekly,https://github.com/catchorg/Catch2,"18,175","A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)"
c++,weekly,https://github.com/google/benchmark,"8,544",A microbenchmark support library
c++,weekly,https://github.com/openxla/xla,"2,346","A machine learning compiler for GPUs, CPUs, and ML accelerators"
c++,weekly,https://github.com/FreeCAD/FreeCAD,"18,055","This is the official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler."
c++,weekly,https://github.com/godotengine/godot,"85,767",Godot Engine – Multi-platform 2D and 3D game engine
c++,weekly,https://github.com/taichi-dev/taichi,"24,992","Productive, portable, and performant GPU programming in Python."
c++,weekly,https://github.com/topjohnwu/Magisk,"45,149",The Magic Mask for Android
c++,monthly,https://github.com/k2-fsa/sherpa-onnx,"1,862","Speech-to-text, text-to-speech, and speaker recognition using next-gen Kaldi with onnxruntime without Internet connection. Support embedded systems, Android, iOS, Raspberry Pi, RISC-V, x86_64 servers, websocket server/client, C/C++, Python, Kotlin, C#, Go, NodeJS, Java, Swift, Dart, JavaScript"
c++,monthly,https://github.com/duckdb/duckdb,"19,554",DuckDB is an analytical in-process SQL database management system
c++,monthly,https://github.com/LizardByte/Sunshine,"14,750",Self-hosted game stream host for Moonlight.
c++,monthly,https://github.com/lich0821/WeChatFerry,"3,020",微信机器人底层框架，可接入Gemini、ChatGPT、ChatGLM、讯飞星火、Tigerbot等大模型。WeChat Robot Hook.
c++,monthly,https://github.com/cameron314/concurrentqueue,"9,417","A fast multi-producer, multi-consumer lock-free concurrent queue for C++11"
c++,monthly,https://github.com/microsoft/onnxruntime-genai,259,Generative AI extensions for onnxruntime
c++,monthly,https://github.com/SoftFever/OrcaSlicer,"5,748","G-code generator for 3D printers (Bambu, Prusa, Voron, VzBot, RatRig, Creality, etc.)"
c++,monthly,https://github.com/tesseract-ocr/tesseract,"59,156",Tesseract Open Source OCR Engine (main repository)
c++,monthly,https://github.com/chiteroman/PlayIntegrityFix,"3,745",Fix Play Integrity (and SafetyNet) verdicts.
c++,monthly,https://github.com/fmtlib/fmt,"19,711",A modern formatting library
c++,monthly,https://github.com/facebook/folly,"27,420",An open-source C++ library developed and used at Facebook.
c++,monthly,https://github.com/drogonframework/drogon,"10,975",Drogon: A C++14/17/20 based HTTP web application framework running on Linux/macOS/Unix/Windows
c++,monthly,https://github.com/ocornut/imgui,"57,112",Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies
c++,monthly,https://github.com/apple/swift,"66,451",The Swift Programming Language
c++,monthly,https://github.com/rapidsai/cudf,"7,913",cuDF - GPU DataFrame Library
c++,monthly,https://github.com/transmission/transmission,"11,608",Official Transmission BitTorrent client repository
c++,monthly,https://github.com/ton-blockchain/ton,"2,530",Main TON monorepo
c++,monthly,https://github.com/BlackINT3/OpenArk,"7,825",The Next Generation of Anti-Rookit(ARK) tool for Windows.
