lang,period,url,stars,description
all,daily,https://github.com/microsoft/generative-ai-for-beginners,"54,404","18 Lessons, Get Started Building with Generative AI 🔗https://microsoft.github.io/generative-ai-for-beginners/"
all,daily,https://github.com/fishaudio/fish-speech,"3,656",Brand new TTS solution
all,daily,https://github.com/joschan21/digitalhippo,"2,348",A Modern Fullstack E-Commerce Marketplace for Digital Products
all,daily,https://github.com/mindsdb/mindsdb,"24,727",The platform for building AI from enterprise data
all,daily,https://github.com/folke/tokyonight.nvim,"5,824","🏙 A clean, dark Neovim theme written in Lua, with support for lsp, treesitter and lots of plugins. Includes additional themes for Kitty, Alacritty, iTerm and Fish."
all,daily,https://github.com/Asabeneh/30-Days-Of-Python,"36,776","30 days of Python programming challenge is a step-by-step guide to learn the Python programming language in 30 days. This challenge may take more than100 days, follow your own pace. These videos may help too:https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw"
all,daily,https://github.com/public-apis/public-apis,"297,435",A collective list of free APIs
all,daily,https://github.com/immich-app/immich,"38,629",High performance self-hosted photo and video management solution.
all,daily,https://github.com/facebook/react-native,"116,996",A framework for building native applications using React
all,daily,https://github.com/laravel/laravel,"77,408","Laravel is a web application framework with expressive, elegant syntax. We’ve already laid the foundation for your next big idea — freeing you to create without sweating the small things."
all,daily,https://github.com/restic/restic,"24,699","Fast, secure, efficient backup program"
all,daily,https://github.com/vercel/next.js,"122,733",The React Framework
all,daily,https://github.com/BLAKE3-team/BLAKE3,"4,803",the official Rust and C implementations of the BLAKE3 cryptographic hash function
all,weekly,https://github.com/WerWolv/ImHex,"39,804","🔍 A Hex Editor for Reverse Engineers, Programmers and people who value their retinas when working at 3 AM."
all,weekly,https://github.com/goldmansachs/gs-quant,"5,932",Python toolkit for quantitative finance
all,weekly,https://github.com/modelscope/DiffSynth-Studio,"5,548",Enjoy the magic of Diffusion models!
all,weekly,https://github.com/pedroslopez/whatsapp-web.js,"14,481",A WhatsApp client library for NodeJS that connects through the WhatsApp Web browser app
all,weekly,https://github.com/Doriandarko/maestro,"3,528",A framework for Claude Opus to intelligently orchestrate subagents.
all,weekly,https://github.com/snipe/snipe-it,"10,348",A free open source IT asset/license management system
all,weekly,https://github.com/microsoft/semantic-kernel,"20,391",Integrate cutting-edge LLM technology quickly and easily into your apps
all,weekly,https://github.com/eclipse-theia/theia,"19,260",Eclipse Theia is a cloud & desktop IDE framework implemented in TypeScript.
all,weekly,https://github.com/EbookFoundation/free-programming-books,"326,067",📚 Freely available programming books
all,weekly,https://github.com/ZuodaoTech/everyone-can-use-english,"21,330",人人都能用英语
all,weekly,https://github.com/niedev/RTranslator,"5,285",Open source real-time translation app for Android that runs locally
all,weekly,https://github.com/projectdiscovery/nuclei-templates,"8,535",Community curated list of templates for the nuclei engine to find security vulnerabilities.
all,weekly,https://github.com/SerenityOS/serenity,"29,558",The Serenity Operating System 🐞
all,monthly,https://github.com/coollabsio/coolify,"26,159",An open-source & self-hostable Heroku / Netlify / Vercel alternative.
all,monthly,https://github.com/codecrafters-io/build-your-own-x,"281,682",Master programming by recreating your favorite technologies from scratch.
all,monthly,https://github.com/comfyanonymous/ComfyUI,"41,048","The most powerful and modular stable diffusion GUI, api and backend with a graph/nodes interface."
all,monthly,https://github.com/Anduin2017/HowToCook,"63,514",程序员在家做饭方法指南。Programmer's guide about how to cook at home (Simplified Chinese only).
all,monthly,https://github.com/Stability-AI/StableSwarmUI,"4,096","StableSwarmUI, A Modular Stable Diffusion Web-User-Interface, with an emphasis on making powertools easily accessible, high performance, and extensibility."
all,monthly,https://github.com/danielmiessler/fabric,"18,143",fabric is an open-source framework for augmenting humans using AI. It provides a modular framework for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.
all,monthly,https://github.com/xenova/transformers.js,"9,937","State-of-the-art Machine Learning for the web. Run 🤗 Transformers directly in your browser, with no need for a server!"
all,monthly,https://github.com/k2-fsa/sherpa-onnx,"2,374","Speech-to-text, text-to-speech, and speaker recognition using next-gen Kaldi with onnxruntime without Internet connection. Support embedded systems, Android, iOS, Raspberry Pi, RISC-V, x86_64 servers, websocket server/client, C/C++, Python, Kotlin, C#, Go, NodeJS, Java, Swift, Dart, JavaScript, Flutter"
all,monthly,https://github.com/hpcaitech/Open-Sora,"20,192",Open-Sora: Democratizing Efficient Video Production for All
all,monthly,https://github.com/omnivore-app/omnivore,"11,283","Omnivore is a complete, open source read-it-later solution for people who like reading."
all,monthly,https://github.com/JanDeDobbeleer/oh-my-posh,"15,809",The most customisable and low-latency cross platform/shell prompt renderer
all,monthly,https://github.com/LazyVim/LazyVim,"15,316",Neovim config for the lazy
all,monthly,https://github.com/sxyazi/yazi,"11,653","💥 Blazing fast terminal file manager written in Rust, based on async I/O."
python,daily,https://github.com/microsoft/graphrag,"3,271",A modular graph-based Retrieval-Augmented Generation (RAG) system
python,daily,https://github.com/langchain-ai/langchain,"88,533",🦜🔗 Build context-aware reasoning applications
python,daily,https://github.com/chatanywhere/GPT_API_free,"18,606",Free ChatGPT API Key，免费ChatGPT API，支持GPT4 API（免费），ChatGPT国内可用免费转发API，直连无需代理。可以搭配ChatBox等软件/插件使用，极大降低接口使用成本。国内即可无限制畅快聊天。
python,daily,https://github.com/1Panel-dev/MaxKB,"7,889",🚀 基于 LLM 大语言模型的知识库问答系统。开箱即用、模型中立、灵活编排，支持快速嵌入到第三方业务系统，1Panel 官方出品。
python,daily,https://github.com/huggingface/lerobot,"4,329",🤗 LeRobot: End-to-end Learning for Real-World Robotics in Pytorch
python,daily,https://github.com/EleutherAI/lm-evaluation-harness,"5,760",A framework for few-shot evaluation of language models.
python,daily,https://github.com/jackfrued/Python-100-Days,"152,421",Python - 100天从新手到大师
python,daily,https://github.com/huggingface/transformers,"128,558","🤗 Transformers: State-of-the-art Machine Learning for Pytorch, TensorFlow, and JAX."
python,daily,https://github.com/Kedreamix/Linly-Talker,"1,189","Digital Avatar Conversational System - Linly-Talker. 😄✨ Linly-Talker is an intelligent AI system that combines large language models (LLMs) with visual models to create a novel human-AI interaction method. 🤝🤖 It integrates various technologies like Whisper, Linly, Microsoft Speech Services, and SadTalker talking head generation system. 🌟🔬"
python,daily,https://github.com/taojy123/KeymouseGo,"6,512",类似按键精灵的鼠标键盘录制和自动化操作 模拟点击和键入 | automate mouse clicks and keyboard input
python,daily,https://github.com/binary-husky/gpt_academic,"61,248","为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
python,daily,https://github.com/Dao-AILab/flash-attention,"11,854",Fast and memory-efficient exact attention
python,daily,https://github.com/RVC-Boss/GPT-SoVITS,"28,528",1 min voice data can also be used to train a good TTS model! (few shot voice cloning)
python,weekly,https://github.com/snakers4/silero-vad,"3,320",Silero VAD: pre-trained enterprise-grade Voice Activity Detector
python,weekly,https://github.com/infiniflow/ragflow,"10,920",RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
python,weekly,https://github.com/iam-veeramalla/aws-devops-zero-to-hero,"5,774","AWS zero to hero repo for devops engineers to learn AWS in 30 Days. This repo includes projects, presentations, interview questions and real time examples."
python,weekly,https://github.com/swisskyrepo/PayloadsAllTheThings,"58,190",A list of useful payloads and bypass for Web Application Security and Pentest/CTF
python,weekly,https://github.com/odoo/odoo,"36,077",Odoo. Open Source Apps To Grow Your Business.
python,weekly,https://github.com/harry0703/MoneyPrinterTurbo,"14,543",利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.
python,weekly,https://github.com/microsoft/UFO,"6,352",A UI-Focused Agent for Windows OS Interaction.
python,weekly,https://github.com/microsoft/DeepSpeed,"33,679","DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and effective."
python,weekly,https://github.com/rany2/edge-tts,"4,556",Use Microsoft Edge's online text-to-speech service from Python WITHOUT needing Microsoft Edge or Windows or an API key
python,weekly,https://github.com/XingangPan/DragGAN,"35,531",Official Code for DragGAN (SIGGRAPH 2023)
python,monthly,https://github.com/jianchang512/pyvideotrans,"7,804",Translate the video from one language to another and add dubbing. 将视频从一种语言翻译为另一种语言，并添加配音
python,monthly,https://github.com/labmlai/annotated_deep_learning_paper_implementations,"51,263","🧑‍🏫 60 Implementations/tutorials of deep learning papers with side-by-side notes 📝; including transformers (original, xl, switch, feedback, vit, ...), optimizers (adam, adabelief, sophia, ...), gans(cyclegan, stylegan2, ...), 🎮 reinforcement learning (ppo, dqn), capsnet, distillation, ... 🧠"
python,monthly,https://github.com/roboflow/supervision,"17,106",We write your reusable computer vision tools. 💜
python,monthly,https://github.com/vanna-ai/vanna,"9,083",🤖 Chat with your SQL database 📊. Accurate Text-to-SQL Generation via LLMs using RAG 🔄.
python,monthly,https://github.com/LLaVA-VL/LLaVA-NeXT,"1,064",
python,monthly,https://github.com/Stability-AI/stable-audio-tools,"2,251",Generative models for conditional audio generation
python,monthly,https://github.com/searxng/searxng,"10,763",SearXNG is a free internet metasearch engine which aggregates results from various search services and databases. Users are neither tracked nor profiled.
python,monthly,https://github.com/anthropics/anthropic-sdk-python,"1,111",
python,monthly,https://github.com/isaac-sim/IsaacLab,"1,517",Unified framework for robot learning built on NVIDIA Isaac Sim
python,monthly,https://github.com/huggingface/diffusers,"23,900",🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch and FLAX.
C,daily,https://github.com/Mbed-TLS/mbedtls,"5,040","An open source, portable, easy to use, readable and flexible TLS library, and reference implementation of the PSA Cryptography API. Releases are on a varying cadence, typically around 3 - 6 months between releases."
C,daily,https://github.com/Cyan4973/xxHash,"8,706",Extremely fast non-cryptographic hash algorithm
C,daily,https://github.com/micropython/micropython,"18,696",MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems
C,daily,https://github.com/fairyglade/ly,"4,763",display manager with console UI
C,daily,https://github.com/cesanta/mongoose,"10,774",Embedded Web Server
C,daily,https://github.com/jemalloc/jemalloc,"9,225",
C,daily,https://github.com/iovisor/bcc,"19,861","BCC - Tools for BPF-based Linux IO analysis, networking, monitoring, and more"
C,daily,https://github.com/zephyrproject-rtos/zephyr,"10,017","Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures."
C,daily,https://github.com/pgbouncer/pgbouncer,"2,769",lightweight connection pooler for PostgreSQL
C,daily,https://github.com/eclipse/mosquitto,"8,624",Eclipse Mosquitto - An open source MQTT broker
C,daily,https://github.com/stephane/libmodbus,"3,295","A Modbus library for Linux, Mac OS, FreeBSD and Windows"
C,daily,https://github.com/libevent/libevent,"10,884",Event notification library
C,daily,https://github.com/git/git,"50,934",Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.
C,daily,https://github.com/google/security-research,"2,961",This project hosts security advisories and their accompanying proof-of-concepts related to research conducted at Google which impact non-Google owned code.
C,daily,https://github.com/rui314/8cc,"6,076",A Small C Compiler
C,daily,https://github.com/fluent/fluent-bit,"5,522","Fast and Lightweight Logs and Metrics processor for Linux, BSD, OSX and Windows"
