lang,period,url,stars,description
all,daily,https://github.com/modelscope/DiffSynth-Studio,"4,827",Enjoy the magic of Diffusion models!
all,daily,https://github.com/microsoft/semantic-kernel,"19,338",Integrate cutting-edge LLM technology quickly and easily into your apps
all,daily,https://github.com/cloudcommunity/Free-Certifications,"24,093",A curated list of free courses & certifications.
all,daily,https://github.com/infiniflow/ragflow,"10,354",RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
all,daily,https://github.com/pointfreeco/swift-composable-architecture,"11,787","A library for building applications in a consistent and understandable way, with composition, testing, and ergonomics in mind."
all,daily,https://github.com/sampotts/plyr,"25,816","A simple HTML5, YouTube and Vimeo player"
all,daily,https://github.com/nlohmann/json,"41,105",JSON for Modern C++
all,daily,https://github.com/ChrisTitusTech/winutil,"14,951","Chris Titus Tech's Windows Utility - Install Programs, Tweaks, Fixes, and Updates"
all,daily,https://github.com/shadcn-ui/ui,"62,204",Beautifully designed components that you can copy and paste into your apps. Accessible. Customizable. Open Source.
all,daily,https://github.com/astral-sh/uv,"12,926","An extremely fast Python package installer and resolver, written in Rust."
all,daily,https://github.com/stacks-network/stacks-core,"2,953",The Stacks blockchain implementation
all,daily,https://github.com/snipe/snipe-it,"10,125",A free open source IT asset/license management system
all,daily,https://github.com/NVIDIA/NeMo,"10,671","A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal, and Speech AI (Automatic Speech Recognition and Text-to-Speech)"
all,daily,https://github.com/mehdihadeli/awesome-software-architecture,"6,167","🚀 A curated list of awesome articles, videos, and other resources to learn and practice software architecture, patterns, and principles."
all,daily,https://github.com/langfuse/langfuse,"4,407","🪢 Open source LLM engineering platform: Observability, metrics, evals, prompt management, playground, datasets. Integrates with LlamaIndex, Langchain, OpenAI SDK, LiteLLM, and more. 🍊YC W23"
all,weekly,https://github.com/danny-avila/LibreChat,"14,974","Enhanced ChatGPT Clone: Features OpenAI, Assistants API, Azure, Groq, GPT-4 Vision, Mistral, Bing, Anthropic, OpenRouter, Vertex AI, Gemini, AI model switching, message search, langchain, DALL-E-3, ChatGPT Plugins, OpenAI Functions, Secure Multi-User System, Presets, completely open-source for self-hosting. More features in development"
all,weekly,https://github.com/sxyazi/yazi,"11,131","💥 Blazing fast terminal file manager written in Rust, based on async I/O."
all,weekly,https://github.com/tencentmusic/supersonic,"1,400",SuperSonic is the next-generation BI platform that integrates Chat BI (powered by LLM) and Headless BI (powered by semantic layer) paradigms.
all,weekly,https://github.com/swisskyrepo/PayloadsAllTheThings,"58,029",A list of useful payloads and bypass for Web Application Security and Pentest/CTF
all,weekly,https://github.com/anthropics/anthropic-sdk-python,"1,056",
