lang,period,url,stars,description
all,monthly,https://github.com/danielmiessler/fabric,"16,957",fabric is an open-source framework for augmenting humans using AI. It provides a modular framework for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.
all,monthly,https://github.com/khoj-ai/khoj,"11,525","Your AI second brain. Get answers to your questions, whether they be online or in your own notes. Use online AI models (e.g gpt4) or private, local LLMs (e.g llama3). Self-host locally or use our cloud instance. Access from Obsidian, Emacs, Desktop app, Web or Whatsapp."
all,monthly,https://github.com/OpenBMB/MiniCPM-V,"7,419",MiniCPM-Llama3-V 2.5: A GPT-4V Level Multimodal LLM on Your Phone
all,monthly,https://github.com/coollabsio/coolify,"25,048",An open-source & self-hostable Heroku / Netlify / Vercel alternative.
all,monthly,https://github.com/LazyVim/LazyVim,"14,998",Neovim config for the lazy
all,monthly,https://github.com/codecrafters-io/build-your-own-x,"275,651",Master programming by recreating your favorite technologies from scratch.
all,monthly,https://github.com/duckdb/duckdb,"19,868",DuckDB is an analytical in-process SQL database management system
all,monthly,https://github.com/xenova/transformers.js,"9,552","State-of-the-art Machine Learning for the web. Run 🤗 Transformers directly in your browser, with no need for a server!"
all,monthly,https://github.com/k2-fsa/sherpa-onnx,"1,952","Speech-to-text, text-to-speech, and speaker recognition using next-gen Kaldi with onnxruntime without Internet connection. Support embedded systems, Android, iOS, Raspberry Pi, RISC-V, x86_64 servers, websocket server/client, C/C++, Python, Kotlin, C#, Go, NodeJS, Java, Swift, Dart, JavaScript"
all,monthly,https://github.com/JanDeDobbeleer/oh-my-posh,"15,428",The most customisable and low-latency cross platform/shell prompt renderer
all,monthly,https://github.com/ente-io/ente,"9,630","Fully open source, End to End Encrypted alternative to Google Photos and Apple Photos"
all,monthly,https://github.com/vanna-ai/vanna,"8,459",🤖 Chat with your SQL database 📊. Accurate Text-to-SQL Generation via LLMs using RAG 🔄.
python,daily,https://github.com/run-llama/llama_index,"32,822",LlamaIndex is a data framework for your LLM applications
python,daily,https://github.com/microsoft/UFO,"5,864",A UI-Focused Agent for Windows OS Interaction.
python,daily,https://github.com/ultralytics/ultralytics,"25,190",NEW - YOLOv8 🚀 in PyTorch > ONNX > OpenVINO > CoreML > TFLite
python,daily,https://github.com/XPixelGroup/BasicSR,"6,379","Open Source Image and Video Restoration Toolbox for Super-resolution, Denoise, Deblurring, etc. Currently, it includes EDSR, RCAN, SRResNet, SRGAN, ESRGAN, EDVR, BasicVSR, SwinIR, ECBSR, etc. Also support StyleGAN2, DFDNet."
python,daily,https://github.com/SkalskiP/courses,"4,910",This repository is a curated collection of links to various courses and resources about Artificial Intelligence (AI)
python,daily,https://github.com/MervinPraison/PraisonAI,835,"PraisonAI application combines AutoGen and CrewAI or similar frameworks into a low-code solution for building and managing multi-agent LLM systems, focusing on simplicity, customisation, and efficient human-agent collaboration."
python,daily,https://github.com/odoo/odoo,"35,718",Odoo. Open Source Apps To Grow Your Business.
python,daily,https://github.com/mesonbuild/meson,"5,351",The Meson Build System
python,daily,https://github.com/langchain-ai/langchain,"87,645",🦜🔗 Build context-aware reasoning applications
python,daily,https://github.com/vllm-project/vllm,"21,358",A high-throughput and memory-efficient inference and serving engine for LLMs
python,daily,https://github.com/labelmeai/labelme,"12,649","Image Polygonal Annotation with Python (polygon, rectangle, circle, line, point and image-level flag annotation)."
python,daily,https://github.com/hiyouga/LLaMA-Factory,"24,656",Unify Efficient Fine-Tuning of 100+ LLMs
python,daily,https://github.com/infiniflow/ragflow,"9,475",RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
python,weekly,https://github.com/google/mesop,"3,511",Build delightful web apps quickly in Python
python,weekly,https://github.com/AUTOMATIC1111/stable-diffusion-webui,"134,305",Stable Diffusion web UI
python,weekly,https://github.com/roboflow/supervision,"16,830",We write your reusable computer vision tools. 💜
python,weekly,https://github.com/pymc-devs/pymc,"8,434",Bayesian Modeling and Probabilistic Programming in Python
python,weekly,https://github.com/stanfordnlp/dspy,"13,357",DSPy: The framework for programming—not prompting—foundation models
python,monthly,https://github.com/VikParuchuri/marker,"13,051",Convert PDF to markdown quickly with high accuracy
python,monthly,https://github.com/Stability-AI/stable-audio-tools,"2,166",Generative models for conditional audio generation
python,monthly,https://github.com/weaviate/Verba,"4,709",Retrieval Augmented Generation (RAG) chatbot powered by Weaviate
python,monthly,https://github.com/dataelement/bisheng,"7,904",Bisheng is an open LLM devops platform for next generation AI applications.
python,monthly,https://github.com/LLaVA-VL/LLaVA-NeXT,799,
python,monthly,https://github.com/pdm-project/pdm,"7,334",A modern Python package and dependency manager supporting the latest PEP standards
python,monthly,https://github.com/jackfrued/Python-100-Days,"151,846",Python - 100天从新手到大师
python,monthly,https://github.com/isaac-sim/IsaacLab,"1,416",Unified framework for robot learning built on NVIDIA Isaac Sim
python,monthly,https://github.com/jianchang512/pyvideotrans,"7,325",Translate the video from one language to another and add dubbing. 将视频从一种语言翻译为另一种语言，并添加配音
python,monthly,https://github.com/VikParuchuri/surya,"8,797","OCR, layout analysis, reading order, line detection in 90+ languages"
python,monthly,https://github.com/fishaudio/fish-speech,"2,414",Brand new TTS solution
python,monthly,https://github.com/mahdibland/V2RayAggregator,"2,570","Collect Lots of Shadowsocks, ShadowsocksR, Trojan, Vmess from Public Sources & Filter Best Nodes By Speed"
C,daily,https://github.com/DoctorWkt/acwj,"10,101",A Compiler Writing Journey
C,daily,https://github.com/netdata/netdata,"69,188",The open-source observability platform everyone needs!
C,daily,https://github.com/libusb/libusb,"5,079",A cross-platform library to access USB devices
C,daily,https://github.com/cloudwu/skynet,"13,083",A lightweight online game framework
C,daily,https://github.com/RT-Thread/rt-thread,"9,957",RT-Thread is an open source IoT real-time operating system (RTOS).
C,daily,https://github.com/fastfetch-cli/fastfetch,"7,665","Like neofetch, but much faster because written mostly in C."
C,daily,https://github.com/arthenica/ffmpeg-kit,"3,947","FFmpeg Kit for applications. Supports Android, Flutter, iOS, Linux, macOS, React Native and tvOS. Supersedes MobileFFmpeg, flutter_ffmpeg and react-native-ffmpeg."
C,daily,https://github.com/coturn/coturn,"10,754",coturn TURN server project
C,daily,https://github.com/redcanaryco/atomic-red-team,"9,284",Small and highly portable detection tests based on MITRE's ATT&CK.
C,daily,https://github.com/openssl/openssl,"24,766",TLS/SSL and crypto library
C,daily,https://github.com/curl/curl,"34,680","A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, POP3, POP3S, RTMP, RTMPS, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features"
C,daily,https://github.com/radareorg/radare2,"19,886",UNIX-like reverse engineering framework and command-line toolset
C,daily,https://github.com/systemd/systemd,"12,746",The systemd System and Service Manager
C,daily,https://github.com/tianocore/edk2,"4,342",EDK II
C,daily,https://github.com/espressif/esp-idf,"12,762",Espressif IoT Development Framework. Official development framework for Espressif SoCs.
C,daily,https://github.com/libvips/libvips,"9,248",A fast image processing library with low memory needs.
C,daily,https://github.com/OpenVPN/openvpn,"10,192",OpenVPN is an open source VPN daemon
C,daily,https://github.com/libevent/libevent,"10,856",Event notification library
C,daily,https://github.com/redis/redis,"65,407","Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs, Bitmaps."
C,daily,https://github.com/fluent/fluent-bit,"5,487","Fast and Lightweight Logs and Metrics processor for Linux, BSD, OSX and Windows"
C,weekly,https://github.com/brunodev85/winlator,"6,392",Android application for running Windows applications with Wine and Box86/Box64
C,weekly,https://github.com/obsproject/obs-studio,"56,942",OBS Studio - Free and open source software for live streaming and screen recording
C,weekly,https://github.com/SanderMertens/flecs,"5,738",A fast entity component system (ECS) for C & C++
C,weekly,https://github.com/opa334/Dopamine,"3,002",Dopamine is a semi-untethered jailbreak for iOS 15 and 16
C,weekly,https://github.com/Klipper3d/klipper,"8,959",Klipper is a 3d-printer firmware
C,weekly,https://github.com/lexbor/lexbor,"1,477",Lexbor is development of an open source HTML Renderer library.https://lexbor.com
C,weekly,https://github.com/raysan5/raylib,"20,182",A simple and easy-to-use library to enjoy videogames programming
C,weekly,https://github.com/coolsnowwolf/lede,"29,053",Lean's LEDE source
C,weekly,https://github.com/nrfconnect/sdk-zephyr,239,NCS downstream ofhttps://github.com/zephyrproject-rtos/zephyr
C,weekly,https://github.com/tursodatabase/libsql,"8,455","libSQL is a fork of SQLite that is both Open Source, and Open Contributions."
C,weekly,https://github.com/wazuh/wazuh,"9,561",Wazuh - The Open Source Security Platform. Unified XDR and SIEM protection for endpoints and cloud workloads.
C,weekly,https://github.com/NVIDIA/cuda-samples,"5,656",Samples for CUDA Developers which demonstrates features in CUDA Toolkit
C,weekly,https://github.com/pgvector/pgvector,"10,200",Open-source vector similarity search for Postgres
C,weekly,https://github.com/acidanthera/OpenCorePkg,"12,954",OpenCore bootloader
C,weekly,https://github.com/meetecho/janus-gateway,"7,958",Janus WebRTC Server
C,weekly,https://github.com/xemu-project/xemu,"2,544","Original Xbox Emulator for Windows, macOS, and Linux (Active Development)"
C,weekly,https://github.com/madler/zlib,"5,409",A massively spiffy yet delicately unobtrusive compression library.
C,weekly,https://github.com/Genymobile/scrcpy,"104,570",Display and control your Android device
C,monthly,https://github.com/ventoy/Ventoy,"59,993",A new bootable USB solution.
C,monthly,https://github.com/libretro/RetroArch,"9,704","Cross-platform, sophisticated frontend for the libretro API. Licensed GPLv3."
C,monthly,https://github.com/nmap/nmap,"9,519",Nmap - the Network Mapper. Github mirror of official SVN repository.
C,monthly,https://github.com/flipperdevices/flipperzero-firmware,"11,637",Flipper Zero firmware source code
C,monthly,https://github.com/php/php-src,"37,517",The PHP Interpreter
C,monthly,https://github.com/HarbourMasters/Shipwright,"2,967",
C,monthly,https://github.com/moonlight-stream/moonlight-android,"3,423",GameStream client for Android
C,monthly,https://github.com/zephyrproject-rtos/zephyr,"9,944","Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures."
C,monthly,https://github.com/lvgl/lvgl,"15,465","Embedded graphics library to create beautiful UIs for any MCU, MPU and display type."
C,monthly,https://github.com/yugabyte/yugabyte-db,"8,598",YugabyteDB - the cloud native distributed SQL database for mission-critical applications.
C++,daily,https://github.com/facebook/react-native,"116,731",A framework for building native applications using React
C++,daily,https://github.com/chiteroman/PlayIntegrityFix,"3,791",Fix Play Integrity (and SafetyNet) verdicts.
C++,daily,https://github.com/google/flatbuffers,"22,281",FlatBuffers: Memory Efficient Serialization Library
C++,daily,https://github.com/vnotex/vnote,"11,503",A pleasant note-taking platform.
C++,daily,https://github.com/google/leveldb,"35,427",LevelDB is a fast key-value storage library written at Google that provides an ordered mapping from string keys to string values.
C++,daily,https://github.com/Neargye/magic_enum,"4,537","Static reflection for enums (to string, from string, iteration) for modern C++, work with any enum type without any macro or boilerplate code"
C++,daily,https://github.com/yhirose/cpp-httplib,"12,168",A C++ header-only HTTP/HTTPS server and client library
C++,daily,https://github.com/google/googletest,"33,598",GoogleTest - Google Testing and Mocking Framework
C++,daily,https://github.com/scylladb/scylladb,"12,859","NoSQL data store using the seastar framework, compatible with Apache Cassandra"
C++,daily,https://github.com/owasp-modsecurity/ModSecurity,"7,760","ModSecurity is an open source, cross platform web application firewall (WAF) engine for Apache, IIS and Nginx. It has a robust event-based programming language which provides protection from a range of attacks against web applications and allows for HTTP traffic monitoring, logging and real-time analysis."
C++,daily,https://github.com/NVIDIA/cutlass,"4,771",CUDA Templates for Linear Algebra Subroutines
C++,daily,https://github.com/davisking/dlib,"13,161",A toolkit for making real world machine learning and data analysis applications in C++
C++,daily,https://github.com/facebook/rocksdb,"27,704","A library that provides an embeddable, persistent key-value store for fast storage."
C++,daily,https://github.com/loveBabbar/CodeHelp-DSA-Busted-Series,"3,099",This repo is creating providing students easy access to all the programs taught under Codehelp's DSA Busted Series.
C++,daily,https://github.com/nlohmann/json,"40,984",JSON for Modern C++
C++,daily,https://github.com/capnproto/capnproto,"11,331",Cap'n Proto serialization/RPC system - core tools and C++ library
C++,daily,https://github.com/openvinotoolkit/openvino,"6,238",OpenVINO™ is an open-source toolkit for optimizing and deploying AI inference
C++,daily,https://github.com/gnuradio/gnuradio,"4,879",GNU Radio – the Free and Open Software Radio Ecosystem
C++,daily,https://github.com/OSGeo/gdal,"4,608",GDAL is an open source MIT licensed translator library for raster and vector geospatial data formats.
C++,daily,https://github.com/gcc-mirror/gcc,"8,901",
C++,daily,https://github.com/BlackINT3/OpenArk,"7,856",The Next Generation of Anti-Rookit(ARK) tool for Windows.
C++,daily,https://github.com/ethz-asl/kalibr,"4,138",The Kalibr visual-inertial calibration toolbox
C++,weekly,https://github.com/facebook/folly,"27,443",An open-source C++ library developed and used at Facebook.
C++,weekly,https://github.com/protocolbuffers/protobuf,"64,334",Protocol Buffers - Google's data interchange format
C++,weekly,https://github.com/SJTU-IPADS/PowerInfer,"7,517",High-speed Large Language Model Serving on PCs with Consumer-grade GPUs
C++,weekly,https://github.com/NVIDIA/TensorRT,"10,056",NVIDIA® TensorRT™ is an SDK for high-performance deep learning inference on NVIDIA GPUs. This repository contains the open source components of TensorRT.
C++,weekly,https://github.com/godotengine/godot,"85,870",Godot Engine – Multi-platform 2D and 3D game engine
C++,weekly,https://github.com/ton-blockchain/ton,"2,544",Main TON monorepo
C++,weekly,https://github.com/azerothcore/azerothcore-wotlk,"6,047",Complete Open Source and Modular solution for MMO
C++,weekly,https://github.com/microsoft/LightGBM,"16,299","A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision tree algorithms, used for ranking, classification and many other machine learning tasks."
C++,weekly,https://github.com/PCSX2/pcsx2,"10,566",PCSX2 - The Playstation 2 Emulator
C++,weekly,https://github.com/openxla/xla,"2,360","A machine learning compiler for GPUs, CPUs, and ML accelerators"
C++,weekly,https://github.com/li-plus/chatglm.cpp,"2,743",C++ implementation of ChatGLM-6B & ChatGLM2-6B & ChatGLM3 & GLM4
C++,weekly,https://github.com/FreeCAD/FreeCAD,"18,099","This is the official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler."
C++,weekly,https://github.com/PaddlePaddle/Paddle,"21,753",PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）
C++,weekly,https://github.com/google/highway,"3,903","Performance-portable, length-agnostic SIMD with runtime dispatch"
C++,weekly,https://github.com/PixarAnimationStudios/OpenUSD,"5,528",Universal Scene Description
C++,weekly,https://github.com/ml-explore/mlx,"15,499",MLX: An array framework for Apple silicon
C++,weekly,https://github.com/apple/swift,"66,492",The Swift Programming Language
C++,weekly,https://github.com/prusa3d/PrusaSlicer,"7,459","G-code generator for 3D printers (RepRap, Makerbot, Ultimaker etc.)"
C++,weekly,https://github.com/risc0/risc0,"1,528",RISC Zero is a zero-knowledge verifiable general computing platform based on zk-STARKs and the RISC-V microarchitecture.
C++,weekly,https://github.com/oceanbase/oceanbase,"7,745","OceanBase is an enterprise distributed relational database with high availability, high performance, horizontal scalability, and compatibility with SQL standards."
C++,weekly,https://github.com/PrismLauncher/PrismLauncher,"5,143",A custom launcher for Minecraft that allows you to easily manage multiple installations of Minecraft at once (Fork of MultiMC)
C++,monthly,https://github.com/drogonframework/drogon,"10,988",Drogon: A C++14/17/20 based HTTP web application framework running on Linux/macOS/Unix/Windows
C++,monthly,https://github.com/LizardByte/Sunshine,"14,852",Self-hosted game stream host for Moonlight.
C++,monthly,https://github.com/cameron314/concurrentqueue,"9,442","A fast multi-producer, multi-consumer lock-free concurrent queue for C++11"
C++,monthly,https://github.com/SoftFever/OrcaSlicer,"5,776","G-code generator for 3D printers (Bambu, Prusa, Voron, VzBot, RatRig, Creality, etc.)"
C++,monthly,https://github.com/microsoft/onnxruntime-genai,268,Generative AI extensions for onnxruntime
C++,monthly,https://github.com/tesseract-ocr/tesseract,"59,224",Tesseract Open Source OCR Engine (main repository)
C++,monthly,https://github.com/leejet/stable-diffusion.cpp,"2,846",Stable Diffusion in pure C/C++
C++,monthly,https://github.com/fmtlib/fmt,"19,743",A modern formatting library
C++,monthly,https://github.com/google/perfetto,"2,542","Performance instrumentation and tracing for Android, Linux and Chrome (read-only mirror ofhttps://android.googlesource.com/platform/external/perfetto/)"
C++,monthly,https://github.com/rapidsai/cudf,"7,926",cuDF - GPU DataFrame Library
C++,monthly,https://github.com/lich0821/WeChatFerry,"3,044",微信机器人底层框架，可接入Gemini、ChatGPT、ChatGLM、讯飞星火、Tigerbot等大模型。WeChat Robot Hook.
C++,monthly,https://github.com/transmission/transmission,"11,619",Official Transmission BitTorrent client repository
C++,monthly,https://github.com/defold/defold,"3,882","Defold is a completely free to use game engine for development of desktop, mobile and web games."
C++,monthly,https://github.com/cocos/cocos-engine,"5,469","Cocos simplifies game creation and distribution with Cocos Creator, a free, open-source, cross-platform game engine. Empowering millions of developers to create high-performance, engaging 2D/3D games and instant web entertainment."
Rust,daily,https://github.com/hyperium/hyper,"14,028",An HTTP library for Rust
Rust,daily,https://github.com/meilisearch/meilisearch,"44,261","A lightning-fast search API that fits effortlessly into your apps, websites, and workflow"
Rust,daily,https://github.com/TheAlgorithms/Rust,"21,099",All Algorithms implemented in Rust
Rust,daily,https://github.com/slint-ui/slint,"15,718","Slint is a declarative GUI toolkit to build native user interfaces for Rust, C++, or JavaScript apps."
Rust,daily,https://github.com/rust-unofficial/awesome-rust,"44,123",A curated list of Rust code and resources.
Rust,daily,https://github.com/uutils/coreutils,"17,039",Cross-platform Rust rewrite of the GNU coreutils
Rust,daily,https://github.com/rustdesk/rustdesk-server,"5,860",RustDesk Server Program
Rust,daily,https://github.com/erebe/wstunnel,"3,468",Tunnel all your traffic over Websocket or HTTP2 - Bypass firewalls/DPI - Static binary available
Rust,daily,https://github.com/firecracker-microvm/firecracker,"24,423",Secure and fast microVMs for serverless computing.
Rust,daily,https://github.com/alvr-org/ALVR,"4,936",Stream VR games from your PC to your headset via Wi-Fi
Rust,daily,https://github.com/bevyengine/bevy,"33,283",A refreshingly simple data-driven game engine built in Rust
Rust,daily,https://github.com/surrealdb/surrealdb,"26,007","A scalable, distributed, collaborative, document-graph database, for the realtime web"
Rust,daily,https://github.com/tracel-ai/burn,"7,589","Burn is a new comprehensive dynamic Deep Learning Framework built using Rust with extreme flexibility, compute efficiency and portability as its primary goals."
Rust,daily,https://github.com/BoundaryML/baml,332,BAML is a templating language to write typed LLM functions using jinja. Check out the promptfiddle.com playground
Rust,daily,https://github.com/solana-labs/solana-program-library,"3,217",A collection of Solana programs maintained by Solana Labs
Rust,daily,https://github.com/cube-js/cube,"17,416",📊 Cube — The Semantic Layer for Building Data Applications
Rust,daily,https://github.com/MystenLabs/sui,"5,823","Sui, a next-generation smart contract platform with high throughput, low latency, and an asset-oriented programming model powered by the Move programming language"
Rust,daily,https://github.com/chroma-core/chroma,"13,179",the AI-native open-source embedding database
Rust,daily,https://github.com/rust-lang/rust,"94,408",Empowering everyone to build reliable and efficient software.
Rust,daily,https://github.com/qdrant/qdrant,"18,607","Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloudhttps://cloud.qdrant.io/"
Rust,daily,https://github.com/LukeMathWalker/zero-to-production,"5,386","Code for ""Zero To Production In Rust"", a book on API development using Rust."
Rust,daily,https://github.com/rust-lang/cargo,"12,201",The Rust package manager
Rust,daily,https://github.com/risingwavelabs/risingwave,"6,506","SQL stream processing, analytics, and management. We decouple storage and compute to offer instant failover, dynamic scaling, speedy bootstrapping, and efficient joins."
Rust,weekly,https://github.com/rapiz1/rathole,"8,710","A lightweight and high-performance reverse proxy for NAT traversal, written in Rust. An alternative to frp and ngrok."
Rust,weekly,https://github.com/martinvonz/jj,"7,040",A Git-compatible VCS that is both simple and powerful
Rust,weekly,https://github.com/Byron/gitoxide,"8,318","An idiomatic, lean, fast & safe pure Rust implementation of Git"
Rust,weekly,https://github.com/cloudflare/pingora,"20,091","A library for building fast, reliable and evolvable network services."
Rust,weekly,https://github.com/sxyazi/yazi,"9,852","💥 Blazing fast terminal file manager written in Rust, based on async I/O."
Rust,weekly,https://github.com/paradedb/paradedb,"4,597",Postgres for Search and Analytics
Rust,weekly,https://github.com/swc-project/swc,"30,315",Rust-based platform for the Web
Rust,weekly,https://github.com/RustScan/RustScan,"13,048",🤖 The Modern Port Scanner 🤖
Rust,weekly,https://github.com/astral-sh/uv,"12,699","An extremely fast Python package installer and resolver, written in Rust."
Rust,weekly,https://github.com/jdx/mise,"7,782","dev tools, env vars, task runner"
Rust,weekly,https://github.com/shadowsocks/shadowsocks-rust,"8,006",A Rust port of shadowsocks
Rust,weekly,https://github.com/LibNyanpasu/clash-nyanpasu,"6,695",Clash Nyanpasu～(∠・ω< )⌒☆​
Rust,weekly,https://github.com/ruffle-rs/ruffle,"14,742",A Flash Player emulator written in Rust
Rust,weekly,https://github.com/pola-rs/polars,"27,286","Dataframes powered by a multithreaded, vectorized query engine, written in Rust"
Rust,weekly,https://github.com/rustls/rustls,"5,635",A modern TLS library in Rust
Rust,weekly,https://github.com/sqlparser-rs/sqlparser-rs,"2,547",Extensible SQL Lexer and Parser for Rust
Rust,monthly,https://github.com/astral-sh/ruff,"28,257","An extremely fast Python linter and code formatter, written in Rust."
Rust,monthly,https://github.com/tw93/Pake,"24,417",🤱🏻 Turn any webpage into a desktop app with Rust. 🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用
Rust,monthly,https://github.com/quickwit-oss/tantivy,"11,180",Tantivy is a full-text search engine library inspired by Apache Lucene and written in Rust
Rust,monthly,https://github.com/alacritty/alacritty,"54,217","A cross-platform, OpenGL terminal emulator."
Rust,monthly,https://github.com/BloopAI/bloop,"9,260",bloop is a fast code search engine written in Rust.
Rust,monthly,https://github.com/tauri-apps/tauri,"79,145","Build smaller, faster, and more secure desktop applications with a web frontend."
Rust,monthly,https://github.com/quickwit-oss/quickwit,"6,844","Cloud-native search engine for observability. An open-source alternative to Datadog, Elasticsearch, Loki, and Tempo."
Rust,monthly,https://github.com/zellij-org/zellij,"19,146",A terminal workspace with batteries included
Rust,monthly,https://github.com/neondatabase/neon,"13,087","Neon: Serverless Postgres. We separated storage and compute to offer autoscaling, code-like database branching, and scale to zero."
Rust,monthly,https://github.com/foundry-rs/foundry,"7,794","Foundry is a blazing fast, portable and modular toolkit for Ethereum application development written in Rust."
Rust,monthly,https://github.com/rust-lang/rust-analyzer,"13,741",A Rust compiler front-end for IDEs
Rust,monthly,https://github.com/web-infra-dev/rspack,"7,664",The fast Rust-based web bundler with webpack-compatible API 🦀️
dart,daily,https://github.com/localsend/localsend,"37,124",An open-source cross-platform alternative to AirDrop
dart,daily,https://github.com/AppFlowy-IO/AppFlowy,"50,038",AppFlowy is an open-source alternative to Notion. You are in charge of your data and customizations. Built with Flutter and Rust.
dart,daily,https://github.com/media-kit/media-kit,941,A cross-platform video player & audio player for Flutter & Dart.
dart,daily,https://github.com/imaNNeo/fl_chart,"6,538","FL Chart is a highly customizable Flutter chart library that supports Line Chart, Bar Chart, Pie Chart, Scatter Chart, and Radar Chart."
dart,daily,https://github.com/mitesh77/Best-Flutter-UI-Templates,"19,868",completely free for everyone. Its build-in Flutter Dart.
