lang,period,url,stars,description
all,daily,https://github.com/goatcorp/FFXIVQuickLauncher,"2,596",Custom launcher for FFXIV
all,weekly,https://github.com/Doriandarko/maestro,"3,298",A framework for Claude Opus to intelligently orchestrate subagents.
all,weekly,https://github.com/sxyazi/yazi,"11,195","💥 Blazing fast terminal file manager written in Rust, based on async I/O."
all,weekly,https://github.com/danny-avila/LibreChat,"15,014","Enhanced ChatGPT Clone: Features OpenAI, Assistants API, Azure, Groq, GPT-4 Vision, Mistral, Bing, Anthropic, OpenRouter, Vertex AI, Gemini, AI model switching, message search, langchain, DALL-E-3, ChatGPT Plugins, OpenAI Functions, Secure Multi-User System, Presets, completely open-source for self-hosting. More features in development"
all,weekly,https://github.com/EbookFoundation/free-programming-books,"325,289",📚 Freely available programming books
all,weekly,https://github.com/tencentmusic/supersonic,"1,424",SuperSonic is the next-generation BI platform that integrates Chat BI (powered by LLM) and Headless BI (powered by semantic layer) paradigms.
all,weekly,https://github.com/swisskyrepo/PayloadsAllTheThings,"58,074",A list of useful payloads and bypass for Web Application Security and Pentest/CTF
all,weekly,https://github.com/Lissy93/web-check,"20,554",🕵️‍♂️ All-in-one OSINT tool for analysing any website
all,weekly,https://github.com/anthropics/anthropic-sdk-python,"1,077",
all,weekly,https://github.com/ente-io/ente,"11,087","Fully open source, End to End Encrypted alternative to Google Photos and Apple Photos"
all,weekly,https://github.com/files-community/Files,"32,822",Building the best file manager for Windows
all,weekly,https://github.com/LLaVA-VL/LLaVA-NeXT,965,
all,weekly,https://github.com/niedev/RTranslator,"4,586",Open source real-time translation app for Android that runs locally
all,weekly,https://github.com/donnemartin/system-design-primer,"262,357",Learn how to design large-scale systems. Prep for the system design interview. Includes Anki flashcards.
all,weekly,https://github.com/mehdihadeli/awesome-software-architecture,"6,380","🚀 A curated list of awesome articles, videos, and other resources to learn and practice software architecture, patterns, and principles."
all,monthly,https://github.com/danielmiessler/fabric,"17,695",fabric is an open-source framework for augmenting humans using AI. It provides a modular framework for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.
all,monthly,https://github.com/codecrafters-io/build-your-own-x,"280,162",Master programming by recreating your favorite technologies from scratch.
all,monthly,https://github.com/coollabsio/coolify,"25,821",An open-source & self-hostable Heroku / Netlify / Vercel alternative.
all,monthly,https://github.com/comfyanonymous/ComfyUI,"40,500","The most powerful and modular stable diffusion GUI, api and backend with a graph/nodes interface."
all,monthly,https://github.com/VikParuchuri/marker,"13,573",Convert PDF to markdown quickly with high accuracy
all,monthly,https://github.com/duckdb/duckdb,"20,384",DuckDB is an analytical in-process SQL database management system
all,monthly,https://github.com/xenova/transformers.js,"9,815","State-of-the-art Machine Learning for the web. Run 🤗 Transformers directly in your browser, with no need for a server!"
all,monthly,https://github.com/Stability-AI/StableSwarmUI,"4,022","StableSwarmUI, A Modular Stable Diffusion Web-User-Interface, with an emphasis on making powertools easily accessible, high performance, and extensibility."
all,monthly,https://github.com/k2-fsa/sherpa-onnx,"2,197","Speech-to-text, text-to-speech, and speaker recognition using next-gen Kaldi with onnxruntime without Internet connection. Support embedded systems, Android, iOS, Raspberry Pi, RISC-V, x86_64 servers, websocket server/client, C/C++, Python, Kotlin, C#, Go, NodeJS, Java, Swift, Dart, JavaScript, Flutter"
all,monthly,https://github.com/LazyVim/LazyVim,"15,229",Neovim config for the lazy
all,monthly,https://github.com/hpcaitech/Open-Sora,"19,885",Open-Sora: Democratizing Efficient Video Production for All
all,monthly,https://github.com/jianchang512/pyvideotrans,"7,575",Translate the video from one language to another and add dubbing. 将视频从一种语言翻译为另一种语言，并添加配音
all,monthly,https://github.com/OpenBMB/MiniCPM-V,"7,694",MiniCPM-Llama3-V 2.5: A GPT-4V Level Multimodal LLM on Your Phone
all,monthly,https://github.com/JanDeDobbeleer/oh-my-posh,"15,683",The most customisable and low-latency cross platform/shell prompt renderer
python,daily,https://github.com/NVIDIA/NeMo,"10,789","A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal, and Speech AI (Automatic Speech Recognition and Text-to-Speech)"
python,daily,https://github.com/yzhao062/pyod,"8,219",A Comprehensive and Scalable Python Library for Outlier Detection (Anomaly Detection)
python,daily,https://github.com/ShishirPatil/gorilla,"10,626",Gorilla: An API store for LLMs
python,daily,https://github.com/modelscope/FunASR,"4,437","A Fundamental End-to-End Speech Recognition Toolkit and Open Source SOTA Pretrained Models, Supporting Speech Recognition, Voice Activity Detection, Text Post-processing etc."
python,daily,https://github.com/NUS-HPC-AI-Lab/OpenDiT,"1,197","OpenDiT: An Easy, Fast and Memory-Efficient System for DiT Training and Inference"
python,weekly,https://github.com/searxng/searxng,"10,540",SearXNG is a free internet metasearch engine which aggregates results from various search services and databases. Users are neither tracked nor profiled.
python,weekly,https://github.com/infiniflow/ragflow,"10,481",RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
python,weekly,https://github.com/KurtBestor/Hitomi-Downloader,"20,834","🍰 Desktop utility to download images/videos/music/text from various websites, and more."
python,weekly,https://github.com/microsoft/UFO,"6,183",A UI-Focused Agent for Windows OS Interaction.
python,weekly,https://github.com/simonw/llm,"3,415",Access large language models from the command-line
python,monthly,https://github.com/vanna-ai/vanna,"8,961",🤖 Chat with your SQL database 📊. Accurate Text-to-SQL Generation via LLMs using RAG 🔄.
python,monthly,https://github.com/roboflow/supervision,"17,039",We write your reusable computer vision tools. 💜
python,monthly,https://github.com/labmlai/annotated_deep_learning_paper_implementations,"51,016","🧑‍🏫 60 Implementations/tutorials of deep learning papers with side-by-side notes 📝; including transformers (original, xl, switch, feedback, vit, ...), optimizers (adam, adabelief, sophia, ...), gans(cyclegan, stylegan2, ...), 🎮 reinforcement learning (ppo, dqn), capsnet, distillation, ... 🧠"
python,monthly,https://github.com/jackfrued/Python-100-Days,"152,140",Python - 100天从新手到大师
python,monthly,https://github.com/Stability-AI/stable-audio-tools,"2,218",Generative models for conditional audio generation
python,monthly,https://github.com/isaac-sim/IsaacLab,"1,477",Unified framework for robot learning built on NVIDIA Isaac Sim
python,monthly,https://github.com/home-assistant/core,"69,659",🏡 Open source home automation that puts local control and privacy first.
python,monthly,https://github.com/paul-gauthier/aider,"12,465",aider is AI pair programming in your terminal
C,daily,https://github.com/redcanaryco/atomic-red-team,"9,317",Small and highly portable detection tests based on MITRE's ATT&CK.
C,daily,https://github.com/wazuh/wazuh,"9,599",Wazuh - The Open Source Security Platform. Unified XDR and SIEM protection for endpoints and cloud workloads.
C,daily,https://github.com/nanopb/nanopb,"4,157",Protocol Buffers with small code size
C,daily,https://github.com/HandBrake/HandBrake,"16,296",HandBrake's main development repository
C,daily,https://github.com/valkey-io/valkey,"14,507","A new project to resume development on the formerly open-source Redis project. We're calling it Valkey, since it's a twist on the key-value datastore."
C,daily,https://github.com/ffmpegwasm/ffmpeg.wasm,"13,419","FFmpeg for browser, powered by WebAssembly"
C,daily,https://github.com/aircrack-ng/aircrack-ng,"4,977",WiFi security auditing tools suite
C,daily,https://github.com/sonic-net/sonic-buildimage,696,Scripts which perform an installable binary image build for SONiC
C,daily,https://github.com/fluent/fluent-bit,"5,510","Fast and Lightweight Logs and Metrics processor for Linux, BSD, OSX and Windows"
C,daily,https://github.com/openssl/openssl,"24,840",TLS/SSL and crypto library
C,daily,https://github.com/arthenica/ffmpeg-kit,"3,970","FFmpeg Kit for applications. Supports Android, Flutter, iOS, Linux, macOS, React Native and tvOS. Supersedes MobileFFmpeg, flutter_ffmpeg and react-native-ffmpeg."
C,daily,https://github.com/jqlang/jq,"29,510",Command-line JSON processor
C,daily,https://github.com/OISF/suricata,"4,235","Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine developed by the OISF and the Suricata community."
C,daily,https://github.com/EpicGamesExt/raddebugger,"3,068","A native, user-mode, multi-process, graphical debugger."
C,daily,https://github.com/brunodev85/winlator,"6,561",Android application for running Windows applications with Wine and Box86/Box64
C,daily,https://github.com/apache/nuttx,"2,479","Apache NuttX is a mature, real-time embedded operating system (RTOS)"
C,daily,https://github.com/zephyrproject-rtos/zephyr,"9,984","Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures."
C,daily,https://github.com/confluentinc/librdkafka,"7,365",The Apache Kafka C/C++ library
C,daily,https://github.com/microsoft/mimalloc,"9,712",mimalloc is a compact general purpose allocator with excellent performance.
C,daily,https://github.com/lz4/lz4,"9,402",Extremely Fast Compression algorithm
C,weekly,https://github.com/valinet/ExplorerPatcher,"22,633",This project aims to enhance the working environment on Windows
C,weekly,https://github.com/jart/cosmopolitan,"17,139",build-once run-anywhere c library
C,weekly,https://github.com/espressif/esp-idf,"12,863",Espressif IoT Development Framework. Official development framework for Espressif SoCs.
C,weekly,https://github.com/kingToolbox/WindTerm,"21,421",A professional cross-platform SSH/Sftp/Shell/Telnet/Serial terminal.
C,weekly,https://github.com/Genymobile/scrcpy,"105,019",Display and control your Android device
C,weekly,https://github.com/darktable-org/darktable,"9,050",darktable is an open source photography workflow application and raw developer
C,weekly,https://github.com/systemd/systemd,"12,791",The systemd System and Service Manager
C,weekly,https://github.com/mpv-player/mpv,"26,648",🎥 Command line video player
C,weekly,https://github.com/Bodmer/TFT_eSPI,"3,510","Arduino and PlatformIO IDE compatible TFT library optimised for the Raspberry Pi Pico (RP2040), STM32, ESP8266 and ESP32 that supports different driver chips"
C,weekly,https://github.com/iovisor/bcc,"19,810","BCC - Tools for BPF-based Linux IO analysis, networking, monitoring, and more"
C,weekly,https://github.com/MrForExample/ComfyUI-3D-Pack,"1,701","An extensive node suite that enables ComfyUI to process 3D inputs (Mesh & UV Texture, etc) using cutting edge algorithms (3DGS, NeRF, etc.)"
C,weekly,https://github.com/bytecodealliance/wasm-micro-runtime,"4,648",WebAssembly Micro Runtime (WAMR)
C,weekly,https://github.com/signalwire/freeswitch,"3,303","FreeSWITCH is a Software Defined Telecom Stack enabling the digital transformation from proprietary telecom switches to a versatile software implementation that runs on any commodity hardware. From a Raspberry PI to a multi-core server, FreeSWITCH can unlock the telecommunications potential of any device."
C,weekly,https://github.com/nginx/njs,826,A subset of JavaScript language to use in nginx
C,weekly,https://github.com/pgbackrest/pgbackrest,"2,316",Reliable PostgreSQL Backup & Restore
C,weekly,https://github.com/yugabyte/yugabyte-db,"8,630",YugabyteDB - the cloud native distributed SQL database for mission-critical applications.
C,monthly,https://github.com/ventoy/Ventoy,"60,170",A new bootable USB solution.
C,monthly,https://github.com/netdata/netdata,"69,362",The open-source observability platform everyone needs!
C,monthly,https://github.com/flipperdevices/flipperzero-firmware,"11,694",Flipper Zero firmware source code
C,monthly,https://github.com/tursodatabase/libsql,"8,544","libSQL is a fork of SQLite that is both Open Source, and Open Contributions."
C,monthly,https://github.com/coolsnowwolf/lede,"29,116",Lean's LEDE source
C,monthly,https://github.com/obsproject/obs-studio,"57,118",OBS Studio - Free and open source software for live streaming and screen recording
C,monthly,https://github.com/ArtifexSoftware/mupdf,"1,205",mupdf mirror
C,monthly,https://github.com/moonlight-stream/moonlight-android,"3,481",GameStream client for Android
C,monthly,https://github.com/SanderMertens/flecs,"5,803",A fast entity component system (ECS) for C & C++
C,monthly,https://github.com/acidanthera/OpenCorePkg,"12,987",OpenCore bootloader
C++,daily,https://github.com/ml-explore/mlx,"15,600",MLX: An array framework for Apple silicon
C++,daily,https://github.com/bitcoin/bitcoin,"77,011",Bitcoin Core integration/staging tree
C++,daily,https://github.com/taskflow/taskflow,"9,724",A General-purpose Task-parallel Programming System using Modern C++
C++,daily,https://github.com/zhuzichu520/FluentUI,"3,096",FluentUI for QML
C++,daily,https://github.com/google/gemma.cpp,"5,705","lightweight, standalone C++ inference engine for Google's Gemma models."
C++,daily,https://github.com/electron/electron,"112,651","Build cross-platform desktop apps with JavaScript, HTML, and CSS"
C++,daily,https://github.com/facebookincubator/velox,"3,267",A C++ vectorized database acceleration library aimed to optimizing query engines and data processing systems.
C++,daily,https://github.com/rapidsai/cudf,"7,981",cuDF - GPU DataFrame Library
C++,daily,https://github.com/strato-emu/strato,"1,968",Run Nintendo Switch homebrew & games on your Android device!
C++,daily,https://github.com/wolfpld/tracy,"8,165",Frame profiler
C++,daily,https://github.com/google/googletest,"33,646",GoogleTest - Google Testing and Mocking Framework
C++,daily,https://github.com/libcpr/cpr,"6,285","C++ Requests: Curl for People, a spiritual port of Python Requests."
C++,daily,https://github.com/gabime/spdlog,"22,907",Fast C++ logging library.
C++,daily,https://github.com/cocos/cocos-engine,"5,486","Cocos simplifies game creation and distribution with Cocos Creator, a free, open-source, cross-platform game engine. Empowering millions of developers to create high-performance, engaging 2D/3D games and instant web entertainment."
C++,daily,https://github.com/microsoft/onnxruntime,"13,403","ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator"
C++,daily,https://github.com/facebook/rocksdb,"27,803","A library that provides an embeddable, persistent key-value store for fast storage."
C++,daily,https://github.com/Mozilla-Ocho/llamafile,"16,715",Distribute and run LLMs with a single file.
C++,daily,https://github.com/espressif/arduino-esp32,"12,943",Arduino core for the ESP32
C++,daily,https://github.com/microsoft/onnxruntime-genai,287,Generative AI extensions for onnxruntime
C++,daily,https://github.com/IntelRealSense/librealsense,"7,424",Intel® RealSense™ SDK
C++,daily,https://github.com/openxla/xla,"2,382","A machine learning compiler for GPUs, CPUs, and ML accelerators"
C++,weekly,https://github.com/google/flatbuffers,"22,499",FlatBuffers: Memory Efficient Serialization Library
C++,weekly,https://github.com/azerothcore/azerothcore-wotlk,"6,111",Complete Open Source and Modular solution for MMO
C++,weekly,https://github.com/ton-blockchain/ton,"2,580",Main TON monorepo
C++,weekly,https://github.com/facebook/react-native,"116,861",A framework for building native applications using React
C++,weekly,https://github.com/PCSX2/pcsx2,"10,603",PCSX2 - The Playstation 2 Emulator
C++,weekly,https://github.com/prusa3d/PrusaSlicer,"7,489","G-code generator for 3D printers (RepRap, Makerbot, Ultimaker etc.)"
C++,weekly,https://github.com/harfbuzz/harfbuzz,"3,798",HarfBuzz text shaping engine
C++,weekly,https://github.com/zeek/zeek,"6,182",Zeek is a powerful network analysis framework that is much different from the typical IDS you may know.
C++,weekly,https://github.com/assimp/assimp,"10,468",The official Open-Asset-Importer-Library Repository. Loads 40+ 3D-file-formats into one unified and clean data structure.
C++,weekly,https://github.com/catchorg/Catch2,"18,214","A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)"
C++,weekly,https://github.com/facebook/yoga,"17,051",Yoga is an embeddable layout engine targeting web standards.
C++,weekly,https://github.com/ExpressLRS/ExpressLRS,"3,377",STM32/ESP32/ESP8285-based High-Performance Radio Link for RC applications
C++,monthly,https://github.com/swiftlang/swift,"66,656",The Swift Programming Language
C++,monthly,https://github.com/LizardByte/Sunshine,"15,089",Self-hosted game stream host for Moonlight.
C++,monthly,https://github.com/drogonframework/drogon,"11,037",Drogon: A C++14/17/20 based HTTP web application framework running on Linux/macOS/Unix/Windows
C++,monthly,https://github.com/SoftFever/OrcaSlicer,"5,888","G-code generator for 3D printers (Bambu, Prusa, Voron, VzBot, RatRig, Creality, etc.)"
C++,monthly,https://github.com/NVIDIA/TensorRT,"10,126",NVIDIA® TensorRT™ is an SDK for high-performance deep learning inference on NVIDIA GPUs. This repository contains the open source components of TensorRT.
C++,monthly,https://github.com/chiteroman/PlayIntegrityFix,"3,887",Fix Play Integrity (and SafetyNet) verdicts.
C++,monthly,https://github.com/FreeCAD/FreeCAD,"18,199","This is the official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler."
C++,monthly,https://github.com/tesseract-ocr/tesseract,"59,394",Tesseract Open Source OCR Engine (main repository)
C++,monthly,https://github.com/PixarAnimationStudios/OpenUSD,"5,547",Universal Scene Description
C++,monthly,https://github.com/geode-sdk/geode,635,The ultimate Geometry Dash modding framework
C++,monthly,https://github.com/openvinotoolkit/openvino,"6,291",OpenVINO™ is an open-source toolkit for optimizing and deploying AI inference
C++,monthly,https://github.com/ArthurSonzogni/FTXUI,"6,409",💻 C++ Functional Terminal User Interface. ❤️
C++,monthly,https://github.com/topjohnwu/Magisk,"45,382",The Magic Mask for Android
C++,monthly,https://github.com/idaholab/moose,"1,649",Multiphysics Object Oriented Simulation Environment
C++,monthly,https://github.com/ossrs/srs,"24,704","SRS is a simple, high-efficiency, real-time video server supporting RTMP, WebRTC, HLS, HTTP-FLV, SRT, MPEG-DASH, and GB28181."
C++,monthly,https://github.com/OSGeo/gdal,"4,627",GDAL is an open source MIT licensed translator library for raster and vector geospatial data formats.
C++,monthly,https://github.com/MAZHARMIK/Interview_DS_Algo,"1,299",Super Repository for Coding Interview Preperation
Rust,daily,https://github.com/AleoNet/snarkOS,"3,996",A Decentralized Operating System for ZK Applications
Rust,daily,https://github.com/apache/datafusion,"5,470",Apache DataFusion SQL Query Engine
Rust,daily,https://github.com/stacks-network/stacks-core,"2,999",The Stacks blockchain implementation
Rust,daily,https://github.com/pola-rs/polars,"27,518","Dataframes powered by a multithreaded, vectorized query engine, written in Rust"
Rust,daily,https://github.com/orhun/git-cliff,"8,127",A highly customizable Changelog Generator that follows Conventional Commit specifications ⛰️
Rust,daily,https://github.com/paradigmxyz/reth,"3,473","Modular, contributor-friendly and blazing-fast implementation of the Ethereum protocol, in Rust"
Rust,daily,https://github.com/paritytech/polkadot-sdk,"1,617",The Parity Polkadot Blockchain SDK
Rust,daily,https://github.com/emilk/egui,"20,612",egui: an easy-to-use immediate mode GUI in Rust that runs on both web and native
Rust,daily,https://github.com/rust-lang/book,"14,543",The Rust Programming Language
Rust,daily,https://github.com/openobserve/openobserve,"10,190","🚀 10x easier, 🚀 140x lower storage cost, 🚀 high performance, 🚀 petabyte scale - Elasticsearch/Splunk/Datadog alternative for 🚀 (logs, metrics, traces, RUM, Error tracking, Session replay)."
Rust,daily,https://github.com/huggingface/candle,"14,215",Minimalist ML framework for Rust
Rust,daily,https://github.com/lapce/lapce,"33,548",Lightning-fast and Powerful Code Editor written in Rust
Rust,daily,https://github.com/HigherOrderCO/Bend,"16,620","A massively parallel, high-level programming language"
Rust,daily,https://github.com/tracel-ai/burn,"7,656","Burn is a new comprehensive dynamic Deep Learning Framework built using Rust with extreme flexibility, compute efficiency and portability as its primary goals."
Rust,daily,https://github.com/embassy-rs/embassy,"4,777","Modern embedded framework, using Rust and async."
Rust,daily,https://github.com/juspay/hyperswitch,"11,009","An open source payments switch written in Rust to make payments fast, reliable and affordable"
Rust,daily,https://github.com/libp2p/rust-libp2p,"4,278",The Rust Implementation of the libp2p networking stack.
Rust,daily,https://github.com/tokio-rs/tokio,"25,329","A runtime for writing reliable asynchronous applications with Rust. Provides I/O, networking, scheduling, timers, ..."
Rust,daily,https://github.com/launchbadge/sqlx,"12,326","🧰 The Rust SQL Toolkit. An async, pure Rust SQL crate featuring compile-time checked queries without a DSL. Supports PostgreSQL, MySQL, and SQLite."
Rust,daily,https://github.com/Byron/gitoxide,"8,380","An idiomatic, lean, fast & safe pure Rust implementation of Git"
Rust,daily,https://github.com/YaLTeR/niri,"2,568",A scrollable-tiling Wayland compositor.
Rust,daily,https://github.com/volta-cli/volta,"10,271",Volta: JS Toolchains as Code. ⚡
Rust,weekly,https://github.com/uutils/coreutils,"17,215",Cross-platform Rust rewrite of the GNU coreutils
Rust,weekly,https://github.com/rustdesk/rustdesk,"67,712","An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer."
Rust,weekly,https://github.com/meilisearch/meilisearch,"44,844","A lightning-fast search API that fits effortlessly into your apps, websites, and workflow"
Rust,weekly,https://github.com/rolldown/rolldown,"7,159",Fast Rust bundler for JavaScript with Rollup-compatible API.
Rust,weekly,https://github.com/TheAlgorithms/Rust,"21,480",All Algorithms implemented in Rust
Rust,weekly,https://github.com/web-infra-dev/rspack,"7,763",The fast Rust-based web bundler with webpack-compatible API 🦀️
Rust,weekly,https://github.com/erebe/wstunnel,"3,663",Tunnel all your traffic over Websocket or HTTP2 - Bypass firewalls/DPI - Static binary available
Rust,weekly,https://github.com/getzola/zola,"12,940",A fast static site generator in a single binary with everything built-in.https://www.getzola.org
Rust,weekly,https://github.com/rustls/rustls,"5,689",A modern TLS library in Rust
Rust,weekly,https://github.com/rust-windowing/winit,"4,546",Window handling library in pure Rust
Rust,weekly,https://github.com/bevyengine/bevy,"33,415",A refreshingly simple data-driven game engine built in Rust
Rust,weekly,https://github.com/huggingface/text-embeddings-inference,"2,234",A blazing fast inference solution for text embeddings models
Rust,weekly,https://github.com/cloud-hypervisor/cloud-hypervisor,"3,725","A Virtual Machine Monitor for modern Cloud workloads. Features include CPU, memory and device hotplug, support for running Windows and Linux guests, device offload with vhost-user and a minimal compact footprint. Written in Rust with a strong focus on security."
Rust,weekly,https://github.com/chroma-core/chroma,"13,360",the AI-native open-source embedding database
Rust,weekly,https://github.com/ratatui-org/ratatui,"8,723",Rust library that's all about cooking up terminal user interfaces (TUIs) 👨‍🍳🐀
Rust,weekly,https://github.com/influxdata/influxdb,"28,159","Scalable datastore for metrics, events, and real-time analytics"
Rust,monthly,https://github.com/tw93/Pake,"24,620",🤱🏻 Turn any webpage into a desktop app with Rust. 🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用
Rust,monthly,https://github.com/EricLBuehler/mistral.rs,"2,772",Blazingly fast LLM inference.
Rust,monthly,https://github.com/zed-industries/zed,"39,098","Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter."
Rust,monthly,https://github.com/astral-sh/ruff,"28,489","An extremely fast Python linter and code formatter, written in Rust."
Rust,monthly,https://github.com/alacritty/alacritty,"54,415","A cross-platform, OpenGL terminal emulator."
Rust,monthly,https://github.com/rapiz1/rathole,"8,798","A lightweight and high-performance reverse proxy for NAT traversal, written in Rust. An alternative to frp and ngrok."
Rust,monthly,https://github.com/swc-project/swc,"30,408",Rust-based platform for the Web
Rust,monthly,https://github.com/rust-lang/rust,"94,657",Empowering everyone to build reliable and efficient software.
Rust,monthly,https://github.com/cube-js/cube,"17,470",📊 Cube — The Semantic Layer for Building Data Applications
Rust,monthly,https://github.com/Schniz/fnm,"16,356","🚀 Fast and simple Node.js version manager, built in Rust"
Rust,monthly,https://github.com/quickwit-oss/quickwit,"6,962","Cloud-native search engine for observability. An open-source alternative to Datadog, Elasticsearch, Loki, and Tempo."
Rust,monthly,https://github.com/bottlerocket-os/bottlerocket,"8,387",An operating system designed for hosting containers
Rust,monthly,https://github.com/alvr-org/ALVR,"4,991",Stream VR games from your PC to your headset via Wi-Fi
Rust,monthly,https://github.com/foundry-rs/foundry,"7,850","Foundry is a blazing fast, portable and modular toolkit for Ethereum application development written in Rust."
Rust,monthly,https://github.com/dani-garcia/vaultwarden,"34,578","Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs"
dart,daily,https://github.com/flutter/flutter,"163,019",Flutter makes it easy and fast to build beautiful apps for mobile and beyond
dart,daily,https://github.com/imaNNeo/fl_chart,"6,569","FL Chart is a highly customizable Flutter chart library that supports Line Chart, Bar Chart, Pie Chart, Scatter Chart, and Radar Chart."
dart,daily,https://github.com/shorebirdtech/shorebird,"2,062",Code Push for Flutter and other tools for Flutter businesses.
dart,daily,https://github.com/flutter/packages,"4,117",A collection of useful packages maintained by the Flutter team
dart,daily,https://github.com/hiddify/hiddify-next,"12,535","Multi-platform auto-proxy client, supporting Sing-box, X-ray, TUIC, Hysteria, Reality, Trojan, SSH etc. It’s an open-source, secure and ad-free."
dart,daily,https://github.com/media-kit/media-kit,961,A cross-platform video player & audio player for Flutter & Dart.
dart,daily,https://github.com/Anxcye/anx-reader,"1,051",An e-book reader written using Flutter. 使用Flutter编写的电子书阅读器
dart,daily,https://github.com/mitesh77/Best-Flutter-UI-Templates,"19,904",completely free for everyone. Its build-in Flutter Dart.
dart,daily,https://github.com/Solido/awesome-flutter,"52,055","An awesome list that curates the best Flutter libraries, tools, tutorials, articles and more."
dart,daily,https://github.com/rrousselGit/riverpod,"5,941",A reactive caching and data-binding framework. Riverpod makes working with asynchronous code a breeze.
dart,daily,https://github.com/academind/flutter-complete-guide-course-resources,"1,670",Course resources (code snapshots & slides) for our complete Flutter & Dart course (https://acad.link/flutter).
dart,daily,https://github.com/aws-amplify/amplify-flutter,"1,298",A declarative library with an easy-to-use interface for building Flutter applications on AWS.
dart,daily,https://github.com/dart-lang/site-www,935,Source for Dart website
dart,daily,https://github.com/guozhigq/pilipala,"4,847",PiliPala 是使用Flutter开发的BiliBili第三方客户端，感谢使用。
dart,daily,https://github.com/MaikuB/flutter_local_notifications,"2,409","A Flutter plugin for displaying local notifications on Android, iOS, macOS and Linux"
dart,daily,https://github.com/flame-engine/flame,"8,962",A Flutter based game engine.
dart,daily,https://github.com/material-foundation/material-color-utilities,"1,566",Color libraries for Material You
dart,daily,https://github.com/felangel/bloc,"11,523",A predictable state management library that helps implement the BLoC design pattern
dart,weekly,https://github.com/wanghongenpin/network_proxy_flutter,"5,546","Open source free capture HTTP(S) traffic software ProxyPin, supporting full platform systems"
dart,weekly,https://github.com/fzyzcjy/flutter_rust_bridge,"3,726","Flutter/Dart <-> Rust binding generator, feature-rich, but seamless and simple."
dart,weekly,https://github.com/h4h13/Paisa,"1,441",Expense manager for Android with Material Design
dart,weekly,https://github.com/localsend/localsend,"37,619",An open-source cross-platform alternative to AirDrop
dart,weekly,https://github.com/anandnet/Harmony-Music,560,A cross platform App for streaming Music
dart,weekly,https://github.com/xiaoyaocz/dart_simple_live,"5,048",简简单单的看直播
