lang,period,url,stars,description
python,monthly,https://github.com/mahdibland/V2RayAggregator,"2,541","Collect Lots of Shadowsocks, ShadowsocksR, Trojan, Vmess from Public Sources & Filter Best Nodes By Speed"
dart,daily,https://github.com/flutter/packages,"4,095",A collection of useful packages maintained by the Flutter team
dart,daily,https://github.com/AppFlowy-IO/AppFlowy,"49,995",AppFlowy is an open-source alternative to Notion. You are in charge of your data and customizations. Built with Flutter and Rust.
dart,daily,https://github.com/dart-lang/sdk,"9,908","The Dart SDK, including the VM, dart2js, core libraries, and more."
dart,daily,https://github.com/mylxsw/aidea,"6,236",AIdea 是一款支持 GPT 以及国产大语言模型通义千问、文心一言等，支持 Stable Diffusion 文生图、图生图、 SDXL1.0、超分辨率、图片上色的全能型 APP。
dart,daily,https://github.com/localsend/localsend,"36,937",An open-source cross-platform alternative to AirDrop
dart,daily,https://github.com/flutter/flutter,"162,797",Flutter makes it easy and fast to build beautiful apps for mobile and beyond
dart,daily,https://github.com/academind/flutter-complete-guide-course-resources,"1,634",Course resources (code snapshots & slides) for our complete Flutter & Dart course (https://acad.link/flutter).
dart,daily,https://github.com/getsentry/sentry-dart,725,Sentry SDK for Dart and Flutter
dart,daily,https://github.com/pichillilorenzo/flutter_inappwebview,"3,049","A Flutter plugin that allows you to add an inline webview, to use a headless webview, and to open an in-app browser window."
dart,daily,https://github.com/Notsfsssf/pixez-flutter,"6,731",一个支持免代理直连及查看动图的第三方Pixiv flutter客户端
dart,daily,https://github.com/toly1994328/FlutterUnit,"7,524","【Flutter 集录指南 App】The unity of flutter, The unity of coder."
dart,daily,https://github.com/aws-amplify/amplify-flutter,"1,292",A declarative library with an easy-to-use interface for building Flutter applications on AWS.
dart,daily,https://github.com/imaNNeo/fl_chart,"6,530","FL Chart is a highly customizable Flutter chart library that supports Line Chart, Bar Chart, Pie Chart, Scatter Chart, and Radar Chart."
dart,daily,https://github.com/flame-engine/flame,"8,926",A Flutter based game engine.
dart,daily,https://github.com/deckerst/aves,"2,095","Aves is a gallery and metadata explorer app, built for Android with Flutter."
dart,daily,https://github.com/rrousselGit/riverpod,"5,916",A reactive caching and data-binding framework. Riverpod makes working with asynchronous code a breeze.
dart,daily,https://github.com/krille-chan/fluffychat,866,The cutest instant messenger in the [matrix]
dart,daily,https://github.com/mchome/flutter_colorpicker,335,HSV(HSB)/HSL/RGB/Material color picker inspired by all the good design for your amazing flutter apps.
dart,weekly,https://github.com/lollipopkit/flutter_server_box,"3,590",ServerBox - server status & toolbox app using Flutter
dart,weekly,https://github.com/hiddify/hiddify-next,"12,198","Multi-platform auto-proxy client, supporting Sing-box, X-ray, TUIC, Hysteria, Reality, Trojan, SSH etc. It’s an open-source, secure and ad-free."
dart,weekly,https://github.com/lichess-org/mobile,"1,080",Lichess mobile app v2
dart,weekly,https://github.com/KRTirtho/spotube,"26,061",🎧 Open source Spotify client that doesn't require Premium nor uses Electron! Available for both desktop & mobile!
dart,weekly,https://github.com/serverpod/serverpod,"2,339","Serverpod is a next-generation app and web server, explicitly built for the Flutter and Dart ecosystem."
dart,weekly,https://github.com/flutter/gallery,"6,264",Flutter Gallery was a resource to help developers evaluate and use Flutter
dart,weekly,https://github.com/xiaoyaocz/dart_simple_live,"4,929",简简单单的看直播
dart,weekly,https://github.com/GopeedLab/gopeed,"14,511",A modern download manager that supports all platforms. Built with Golang and Flutter.
dart,weekly,https://github.com/Solido/awesome-flutter,"51,905","An awesome list that curates the best Flutter libraries, tools, tutorials, articles and more."
dart,weekly,https://github.com/flutter-stripe/flutter_stripe,906,Flutter SDK for Stripe.
dart,weekly,https://github.com/sarbagyastha/youtube_player_flutter,682,Flutter plugin for playing or streaming YouTube videos inline using the official iFrame Player API. Supports both Android and iOS platforms.
dart,weekly,https://github.com/ryanheise/just_audio,"1,006",Audio Player
dart,weekly,https://github.com/juliansteenbakker/mobile_scanner,765,A universal scanner for Flutter based on MLKit. Uses CameraX on Android and AVFoundation on iOS.
dart,weekly,https://github.com/wanghongenpin/network_proxy_flutter,"5,093","Open source free capture HTTP(S) traffic software ProxyPin, supporting full platform systems"
dart,monthly,https://github.com/miru-project/miru-app,"3,135","🎉 A versatile application that is free, open-source, and supports extension sources for videos, comics, and novels, available on Android, Windows, and Web platforms."
dart,monthly,https://github.com/flyerhq/flutter_chat_ui,"1,477","Actively maintained, community-driven chat UI implementation with an optional Firebase BaaS."
dart,monthly,https://github.com/jonataslaw/getx,"9,987","Open screens/snackbars/dialogs/bottomSheets without context, manage states and inject dependencies easily with Get."
dart,monthly,https://github.com/abuanwar072/Flutter-Responsive-Admin-Panel-or-Dashboard,"6,525",Responsive Admin Panel or Dashboard using Flutter
dart,monthly,https://github.com/StarsWarrior/BlackHole,124,A Music Player App made with Flutter
dart,monthly,https://github.com/TheLastGimbus/GooglePhotosTakeoutHelper,"3,395",Script that organizes the Google Takeout archive into one big chronological folder
dart,monthly,https://github.com/abuanwar072/E-commerce-Complete-Flutter-UI,"3,823",
dart,monthly,https://github.com/h4h13/Paisa,"1,379",Expense manager for Android with Material Design
dart,monthly,https://github.com/syncfusion/flutter-widgets,"1,468","Syncfusion Flutter widgets libraries include high quality UI widgets and file-format packages to help you create rich, high-quality applications for iOS, Android, and web from a single code base."
dart,monthly,https://github.com/leoafarias/fvm,"4,389",Flutter Version Management: A simple CLI to manage Flutter SDK versions.
c++,daily,https://github.com/PixarAnimationStudios/OpenUSD,"5,516",Universal Scene Description
c++,daily,https://github.com/godotengine/godot,"85,808",Godot Engine – Multi-platform 2D and 3D game engine
c++,daily,https://github.com/risc0/risc0,"1,519",RISC Zero is a zero-knowledge verifiable general computing platform based on zk-STARKs and the RISC-V microarchitecture.
c++,daily,https://github.com/MarlinFirmware/Marlin,"15,993",Marlin is an optimized firmware for RepRap 3D printers based on the Arduino platform. Many commercial 3D printers come with Marlin installed. Check with your vendor if you need source code for your specific machine.
c++,daily,https://github.com/aristocratos/btop,"17,733",A monitor of resources
c++,daily,https://github.com/FrederoxDev/Amethyst,319,Native c++ modding for MCBE 1.21.0.3 for building client side mods
c++,daily,https://github.com/qgis/QGIS,"9,773","QGIS is a free, open source, cross platform (lin/win/mac) geographical information system (GIS)"
c++,daily,https://github.com/facebook/react-native,"116,683",A framework for building native applications using React
c++,daily,https://github.com/catchorg/Catch2,"18,180","A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)"
c++,daily,https://github.com/redpanda-data/redpanda,"9,082",Redpanda is a streaming data platform for developers. Kafka API compatible. 10x faster. No ZooKeeper. No JVM!
c++,daily,https://github.com/google/highway,"3,869","Performance-portable, length-agnostic SIMD with runtime dispatch"
c++,daily,https://github.com/apache/arrow,"13,801",Apache Arrow is a multi-language toolbox for accelerated data interchange and in-memory processing
c++,daily,https://github.com/grpc/grpc,"41,048","The C based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)"
c++,daily,https://github.com/nmslib/hnswlib,"4,098",Header-only C++/python library for fast approximate nearest neighbors
c++,daily,https://github.com/ocornut/imgui,"57,143",Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies
c++,daily,https://github.com/ArduPilot/ardupilot,"10,113","ArduPlane, ArduCopter, ArduRover, ArduSub source"
c++,daily,https://github.com/huihut/interview,"33,577","📚 C/C++ 技术面试基础知识总结，包括语言、程序库、数据结构、算法、系统、网络、链接装载库等知识及面试经验、招聘、内推等信息。This repository is a summary of the basic knowledge of recruiting job seekers and beginners in the direction of C/C++ technology, including language, program library, data structure, algorithm, system, network, link loading library, interview experience, recruitment, recommendation…"
c++,daily,https://github.com/geode-sdk/geode,588,The ultimate Geometry Dash modding framework
c++,daily,https://github.com/barry-ran/QtScrcpy,"17,561",Android real-time display control software
c++,daily,https://github.com/loveBabbar/CodeHelp-DSA-Busted-Series,"3,092",This repo is creating providing students easy access to all the programs taught under Codehelp's DSA Busted Series.
c++,daily,https://github.com/google/flatbuffers,"22,266",FlatBuffers: Memory Efficient Serialization Library
c++,daily,https://github.com/esphome/esphome,"7,927",ESPHome is a system to control your ESP8266/ESP32 by simple yet powerful configuration files and control them remotely through Home Automation systems.
c++,daily,https://github.com/NVIDIA/TensorRT-LLM,"7,199",TensorRT-LLM provides users with an easy-to-use Python API to define Large Language Models (LLMs) and build TensorRT engines that contain state-of-the-art optimizations to perform inference efficiently on NVIDIA GPUs. TensorRT-LLM also contains components to create Python and C++ runtimes that execute those TensorRT engines.
c++,daily,https://github.com/tensorflow/tensorflow,"183,489",An Open Source Machine Learning Framework for Everyone
c++,weekly,https://github.com/facebook/folly,"27,426",An open-source C++ library developed and used at Facebook.
c++,weekly,https://github.com/microsoft/LightGBM,"16,297","A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision tree algorithms, used for ranking, classification and many other machine learning tasks."
c++,weekly,https://github.com/drogonframework/drogon,"10,981",Drogon: A C++14/17/20 based HTTP web application framework running on Linux/macOS/Unix/Windows
c++,weekly,https://github.com/ml-explore/mlx,"15,456",MLX: An array framework for Apple silicon
c++,weekly,https://github.com/NVIDIA/TensorRT,"10,042",NVIDIA® TensorRT™ is an SDK for high-performance deep learning inference on NVIDIA GPUs. This repository contains the open source components of TensorRT.
c++,weekly,https://github.com/SoftFever/OrcaSlicer,"5,759","G-code generator for 3D printers (Bambu, Prusa, Voron, VzBot, RatRig, Creality, etc.)"
c++,weekly,https://github.com/azerothcore/azerothcore-wotlk,"6,037",Complete Open Source and Modular solution for MMO
c++,weekly,https://github.com/Atmosphere-NX/Atmosphere,"13,980",Atmosphère is a work-in-progress customized firmware for the Nintendo Switch.
c++,weekly,https://github.com/prusa3d/PrusaSlicer,"7,457","G-code generator for 3D printers (RepRap, Makerbot, Ultimaker etc.)"
c++,weekly,https://github.com/apple/swift,"66,463",The Swift Programming Language
c++,weekly,https://github.com/ton-blockchain/ton,"2,536",Main TON monorepo
c++,weekly,https://github.com/google/benchmark,"8,548",A microbenchmark support library
c++,weekly,https://github.com/PaddlePaddle/Paddle,"21,741",PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）
c++,weekly,https://github.com/ossrs/srs,"24,599","SRS is a simple, high-efficiency, real-time video server supporting RTMP, WebRTC, HLS, HTTP-FLV, SRT, MPEG-DASH, and GB28181."
c++,weekly,https://github.com/openxla/xla,"2,349","A machine learning compiler for GPUs, CPUs, and ML accelerators"
c++,weekly,https://github.com/oceanbase/oceanbase,"7,738","OceanBase is an enterprise distributed relational database with high availability, high performance, horizontal scalability, and compatibility with SQL standards."
c++,weekly,https://github.com/protocolbuffers/protobuf,"64,302",Protocol Buffers - Google's data interchange format
c++,weekly,https://github.com/taichi-dev/taichi,"24,999","Productive, portable, and performant GPU programming in Python."
c++,monthly,https://github.com/LizardByte/Sunshine,"14,778",Self-hosted game stream host for Moonlight.
c++,monthly,https://github.com/cameron314/concurrentqueue,"9,424","A fast multi-producer, multi-consumer lock-free concurrent queue for C++11"
c++,monthly,https://github.com/BlackINT3/OpenArk,"7,827",The Next Generation of Anti-Rookit(ARK) tool for Windows.
c++,monthly,https://github.com/microsoft/onnxruntime-genai,263,Generative AI extensions for onnxruntime
c++,monthly,https://github.com/lich0821/WeChatFerry,"3,027",微信机器人底层框架，可接入Gemini、ChatGPT、ChatGLM、讯飞星火、Tigerbot等大模型。WeChat Robot Hook.
c++,monthly,https://github.com/chiteroman/PlayIntegrityFix,"3,753",Fix Play Integrity (and SafetyNet) verdicts.
c++,monthly,https://github.com/fmtlib/fmt,"19,727",A modern formatting library
c++,monthly,https://github.com/tesseract-ocr/tesseract,"59,175",Tesseract Open Source OCR Engine (main repository)
c++,monthly,https://github.com/google/perfetto,"2,537","Performance instrumentation and tracing for Android, Linux and Chrome (read-only mirror ofhttps://android.googlesource.com/platform/external/perfetto/)"
c++,monthly,https://github.com/transmission/transmission,"11,611",Official Transmission BitTorrent client repository
c++,monthly,https://github.com/microsoft/onnxruntime,"13,261","ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator"
c++,monthly,https://github.com/FreeCAD/FreeCAD,"18,072","This is the official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler."
c++,monthly,https://github.com/rapidsai/cudf,"7,920",cuDF - GPU DataFrame Library
c++,monthly,https://github.com/leejet/stable-diffusion.cpp,"2,840",Stable Diffusion in pure C/C++
c#,daily,https://github.com/jasontaylordev/CleanArchitecture,"15,994",Clean Architecture Solution Template for ASP.NET Core
c#,daily,https://github.com/MudBlazor/MudBlazor,"7,421",Blazor Component Library based on Material design with an emphasis on ease of use. Mainly written in C# with Javascript kept to a bare minimum it empowers .NET developers to easily debug it if needed.
c#,daily,https://github.com/BornToBeRoot/NETworkManager,"5,293",A powerful tool for managing networks and troubleshoot network problems!
c#,daily,https://github.com/HandyOrg/HandyControl,"5,781",Contains some simple and commonly used WPF controls
c#,daily,https://github.com/open-telemetry/opentelemetry-dotnet,"3,048",The OpenTelemetry .NET Client
c#,daily,https://github.com/gui-cs/Terminal.Gui,"9,281",Cross Platform Terminal UI toolkit for .NET
c#,daily,https://github.com/dotnet/maui,"21,788",".NET MAUI is the .NET Multi-platform App UI, a framework for building native device applications spanning mobile, tablet, and desktop."
c#,daily,https://github.com/FastEndpoints/FastEndpoints,"4,106",A light-weight REST API development framework for ASP.NET 6 and newer.
c#,daily,https://github.com/Scighost/Starward,"3,122",Game Launcher for miHoYo - 米家游戏启动器
c#,daily,https://github.com/dotnet/runtime,"14,438",".NET is a cross-platform runtime for cloud, mobile, desktop, and IoT apps."
c#,daily,https://github.com/YSGStudyHards/DotNetGuide,"5,499",🌈【C#/.NET/.NET Core学习、工作、面试指南】记录、收集和总结C#/.NET/.NET Core基础知识、学习路线、开发实战、编程技巧练习、学习视频、文章、书籍、项目框架、社区组织、开发必备工具、常见面试题、面试须知、简历模板、以及自己在学习和工作中的一些微薄见解。希望能和大家一起学习，共同进步。如果本知识库能为您提供帮助，别忘了给予支持哦(关注、点赞、分享)💖。
c#,daily,https://github.com/microsoft/kiota,"2,391",OpenAPI based HTTP Client code generator
c#,daily,https://github.com/Flow-Launcher/Flow.Launcher,"7,027",🔍 Quick file search & app launcher for Windows with community-made plugins
c#,daily,https://github.com/microsoft/garnet,"9,647","Garnet is a remote cache-store from Microsoft Research that offers strong performance (throughput and latency), scalability, storage, recovery, cluster sharding, key migration, and replication features. Garnet can work with existing Redis clients."
c#,daily,https://github.com/davidfowl/AspNetCoreDiagnosticScenarios,"7,604",This repository has examples of broken patterns in ASP.NET Core applications
c#,daily,https://github.com/dotnet/aspnetcore,"34,686","ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux."
c#,daily,https://github.com/open-telemetry/opentelemetry-dotnet-contrib,417,"This repository contains set of components extending functionality of the OpenTelemetry .NET SDK. Instrumentation libraries, exporters, and other components can find their home here."
c#,daily,https://github.com/huiyadanli/RevokeMsgPatcher,"26,930",A hex editor for WeChat/QQ/TIM - PC版微信/QQ/TIM防撤回补丁（我已经看到了，撤回也没用了）
c#,daily,https://github.com/MonoGame/MonoGame,"11,021",One framework for creating powerful cross-platform games.
c#,daily,https://github.com/Azure/azure-sdk-for-net,"5,115",This repository is for active development of the Azure SDK for .NET. For consumers of the SDK we recommend visiting our public developer docs athttps://learn.microsoft.com/dotnet/azure/or our versioned developer docs athttps://azure.github.io/azure-sdk-for-net.
c#,daily,https://github.com/JamesNK/Newtonsoft.Json,"10,603",Json.NET is a popular high-performance JSON framework for .NET
c#,weekly,https://github.com/sim0n00ps/OF-DL,534,C# console app to download all of the media from Onlyfans accounts with DRM video downloading support
c#,weekly,https://github.com/AvaloniaUI/Avalonia,"24,393","Develop Desktop, Embedded, Mobile and WebAssembly apps with C# and XAML. The most popular .NET UI client technology"
c#,weekly,https://github.com/2dust/v2rayN,"63,358","A GUI client for Windows, support Xray core and v2fly core and others"
c#,weekly,https://github.com/space-wizards/space-station-14,"2,085",A multiplayer game about paranoia and chaos on a space station. Remake of the cult-classic Space Station 13.
c#,weekly,https://github.com/dotnet/eShop,"4,487",A reference .NET application implementing an eCommerce site
c#,weekly,https://github.com/lepoco/wpfui,"6,894","WPF UI provides the Fluent experience in your known and loved WPF framework. Intuitive design, themes, navigation and new immersive controls. All natively and effortlessly."
c#,weekly,https://github.com/elsa-workflows/elsa-core,"5,983",A .NET workflows library
c#,weekly,https://github.com/App-vNext/Polly,"13,094","Polly is a .NET resilience and transient-fault-handling library that allows developers to express policies such as Retry, Circuit Breaker, Timeout, Bulkhead Isolation, and Fallback in a fluent and thread-safe manner. From version 6.0.1, Polly targets .NET Standard 1.1 and 2.0+."
c#,weekly,https://github.com/d2phap/ImageGlass,"6,975","🏞 A lightweight, versatile image viewer"
c#,weekly,https://github.com/EventStore/EventStore,"5,149","EventStoreDB, the event-native database. Designed for Event Sourcing, Event-Driven, and Microservices architectures"
c#,weekly,https://github.com/srwi/EverythingToolbar,"8,196",Everything integration for the Windows taskbar.
c#,weekly,https://github.com/Perfare/Il2CppDumper,"6,582",Unity il2cpp reverse engineer
c#,weekly,https://github.com/Kyome22/RunCat_for_windows,"6,205",A cute running cat animation on your windows taskbar.
c#,weekly,https://github.com/cefsharp/CefSharp,"9,730",.NET (WPF and Windows Forms) bindings for the Chromium Embedded Framework
c#,weekly,https://github.com/sshnet/SSH.NET,"3,865","SSH.NET is a Secure Shell (SSH) library for .NET, optimized for parallelism."
c#,weekly,https://github.com/dotnet/maui-samples,"2,938",Samples for .NET Multi-Platform App UI (.NET MAUI)
c#,weekly,https://github.com/Jackett/Jackett,"11,549",API Support for your favorite torrent trackers
c#,weekly,https://github.com/Unity-Technologies/ml-agents,"16,553",The Unity Machine Learning Agents Toolkit (ML-Agents) is an open-source project that enables games and simulations to serve as environments for training intelligent agents using deep reinforcement learning and imitation learning.
c#,monthly,https://github.com/dotnet/aspire,"3,283","An opinionated, cloud ready stack for building observable, production ready, distributed applications in .NET"
c#,monthly,https://github.com/microsoft/PowerToys,"106,530",Windows system utilities to maximize productivity
c#,monthly,https://github.com/fullstackhero/dotnet-starter-kit,"4,323","Production Grade Cloud-Ready .NET 8 Starter Kit (Web API + Blazor Client) with Multitenancy Support, and Clean/Modular Architecture that saves roughly 200+ Development Hours! All Batteries Included."
c#,monthly,https://github.com/dotnet/aspire-samples,521,
c#,monthly,https://github.com/Cysharp/R3,"1,650",The new future of dotnet/reactive and UniRx.
c#,monthly,https://github.com/dotnet/csharplang,"11,057",The official repo for the design of the C# programming language
c#,monthly,https://github.com/LykosAI/StabilityMatrix,"3,179",Multi-Platform Package Manager for Stable Diffusion
c#,monthly,https://github.com/microsoft/semantic-kernel,"19,079",Integrate cutting-edge LLM technology quickly and easily into your apps
